CODGEO;LIBGEO;Loyer prédit en euros par m²;Code département
22026;Calorguen;6.53106859;22
22027;Le Cambout;5.520112257;22
22028;Camlez;6.189313301;22
22029;Canihuel;5.103315445;22
22030;Caouënnec-Lanvézéac;6.189313301;22
22031;Carnoët;5.430648822;22
22032;Caulnes;6.138324287;22
22033;Caurel;5.494593044;22
22034;Cavan;6.189313301;22
22035;Les Champs-Géraux;7.024231005;22
22036;La Chapelle-Blanche;5.587855667;22
22037;La Chapelle-Neuve;5.430648822;22
22038;Châtelaudren;6.37871584;22
22039;La Chèze;5.354931921;22
22040;Coadout;5.990445357;22
22041;Coatascorn;6.190358488;22
22042;Coatréven;6.189313301;22
22043;Coëtlogon;5.520112257;22
22044;Coëtmieux;6.913448743;22
22045;Cohiniac;6.37871584;22
22046;Le Mené;5.354931921;22
22047;Corlay;5.103315445;22
22048;Corseul;6.676882396;22
22049;Créhen;6.969784601;22
22050;Dinan;7.084975658;22
22052;Duault;5.430648822;22
22053;Éréac;5.354931921;22
22054;Erquy;6.969784601;22
22055;Binic-Étables-sur-Mer;7.397627975;22
22056;Évran;7.024231005;22
22057;Le Faouët;6.055196611;22
22059;Le Foeil;6.37871584;22
22060;Gausson;6.16138334;22
22061;Glomel;5.800613759;22
22062;Gomené;5.520112257;22
22063;Gommenec'h;6.055196611;22
22064;Gouarec;5.103315445;22
22065;Goudelin;6.405865689;22
22067;Grâces;5.853802853;22
22068;Grâce-Uzel;6.16138334;22
22069;Guenroc;5.587855667;22
22070;Guingamp;6.511011548;22
22071;Guitté;5.587855667;22
22072;Gurunhuel;5.103315445;22
22073;La Harmoye;5.494593044;22
22074;Le Haut-Corlay;5.494593044;22
22075;Hémonstoir;6.16138334;22
22076;Hénanbihen;6.120010919;22
22077;Hénansal;6.120010919;22
22078;Hengoat;6.190358488;22
22079;Hénon;5.852636752;22
22081;Hillion;7.097954318;22
22082;Le Hinglé;6.53106859;22
22083;Illifaut;5.520112257;22
22084;Jugon-les-Lacs - Commune nouvelle;6.120010919;22
22085;Kerbors;6.190358488;22
22086;Kerfot;5.990445357;22
22087;Kergrist-Moëlou;5.800613759;22
22088;Kerien;5.103315445;22
22090;Kermaria-Sulard;6.189313301;22
22091;Kermoroc'h;6.190358488;22
22092;Kerpert;5.853802853;22
22093;Lamballe;7.107091025;22
22094;Lancieux;9.027594724;22
22095;Landebaëron;6.190358488;22
22096;Landébia;6.120010919;22
22097;La Landec;6.53106859;22
22098;Landéhen;6.390678701;22
22099;Lanfains;5.494593044;22
22100;Langast;5.354931921;22
22101;Langoat;6.189313301;22
22103;Langrolay-sur-Rance;8.238813244;22
22104;Languédias;6.53106859;22
22105;Languenan;6.687095411;22
22106;Langueux;7.726091862;22
22107;Bon Repos sur Blavet;5.494593044;22
22108;Lanleff;6.055196611;22
22109;Lanloup;7.570352542;22
22110;Lanmérin;6.189313301;22
22111;Lanmodez;6.190358488;22
22112;Lannebert;6.405865689;22
22113;Lannion;7.161259654;22
22114;Lanrelas;5.587855667;22
22115;Lanrivain;5.103315445;22
22116;Lanrodec;6.37871584;22
22117;Lantic;7.174091076;22
22118;Lanvallay;7.239032797;22
22119;Lanvellec;6.238420359;22
22121;Lanvollon;6.353367662;22
22122;Laurenan;5.520112257;22
22123;Léhon;6.53106859;22
22124;Lescouët-Gouarec;5.800613759;22
22126;Le Leslay;6.37871584;22
22127;Lézardrieux;6.190358488;22
22128;Locarn;5.430648822;22
22129;Loc-Envel;5.430648822;22
22131;Loguivy-Plougras;5.430648822;22
22132;Lohuec;5.430648822;22
22133;Loscouët-sur-Meu;5.587855667;22
22134;Louannec;7.328656312;22
22135;Louargat;5.604223569;22
22136;Loudéac;6.767486388;22
22137;Maël-Carhaix;5.800613759;22
22138;Maël-Pestivien;5.430648822;22
22139;Magoar;5.853802853;22
22140;La Malhoure;6.120010919;22
22141;Mantallot;6.189313301;22
22143;Matignon;6.969784601;22
22144;La Méaugon;6.914959383;22
22145;Mégrit;5.587855667;22
22146;Mellionnec;5.800613759;22
22147;Merdrignac;5.314075966;22
22148;Mérillac;5.354931921;22
22149;Merléac;5.494593044;22
22150;Le Merzer;6.405865689;22
22152;Minihy-Tréguier;6.190358488;22
22153;Moncontour;5.91736712;22
22154;Morieux;6.913448743;22
22155;La Motte;6.16138334;22
22156;Moustéru;5.990445357;22
22157;Le Moustoir;6.090214705;22
22158;Guerlédan;5.631551681;22
22160;Noyal;6.120010919;22
22161;Pabu;6.055196611;22
22162;Paimpol;7.024444919;22
22163;Paule;5.800613759;22
22164;Pédernec;5.691280985;22
22165;Penguily;6.120010919;22
22166;Penvénan;6.190358488;22
22168;Perros-Guirec;7.74289782;22
22169;Peumerit-Quintin;5.430648822;22
22170;Plaine-Haute;6.37871584;22
22171;Plaintel;6.606539218;22
22172;Plancoët;6.545065547;22
22173;Planguenoual;6.969784601;22
22174;Pléboulle;6.969784601;22
22175;Plédéliac;6.120010919;22
22176;Plédran;7.008922604;22
22177;Pléguien;5.990445357;22
22178;Pléhédel;5.990445357;22
22179;Fréhel;6.969784601;22
22180;Plélan-le-Petit;6.687095411;22
22181;Plélauff;5.494593044;22
22182;Plélo;6.445639699;22
22183;Les Moulins;5.497328199;22
22184;Plémy;5.644277279;22
22185;Plénée-Jugon;5.804570002;22
22186;Pléneuf-Val-André;6.969784601;22
22187;Plérin;7.775403409;22
22188;Plerneuf;6.405865689;22
22189;Plésidy;5.853802853;22
22190;Pleslin-Trigavou;6.687095411;22
22193;Plestan;6.213869771;22
22194;Plestin-les-Grèves;6.310412402;22
22195;Pleubian;6.190358488;22
22196;Pleudaniel;6.190358488;22
22197;Pleudihen-sur-Rance;7.304364461;22
22198;Pleumeur-Bodou;7.470816222;22
22199;Pleumeur-Gautier;6.190358488;22
22200;Pléven;6.120010919;22
22201;Plévenon;6.969784601;22
22202;Plévin;5.800613759;22
22203;Ploeuc-L'Hermitage;5.354931921;22
22204;Ploëzal;6.190358488;22
22205;Plorec-sur-Arguenon;6.969784601;22
22206;Plouagat;6.83583267;22
22207;Plouaret;5.794065529;22
22208;Plouasne;7.024231005;22
22209;Beaussais-sur-Mer;7.670217786;22
22210;Ploubazlanec;7.570352542;22
22211;Ploubezre;6.595222282;22
22212;Plouëc-du-Trieux;6.190358488;22
22213;Plouër-sur-Rance;8.204075359;22
22214;Plouézec;7.570352542;22
22215;Ploufragan;7.08256286;22
22216;Plougonver;5.103315445;22
22217;Plougras;5.430648822;22
22218;Plougrescant;6.190358488;22
22219;Plouguenast;5.354931921;22
22220;Plouguernével;5.103315445;22
22221;Plouguiel;6.190358488;22
22222;Plouha;7.570352542;22
22223;Plouisy;6.438472232;22
22224;Ploulec'h;6.238420359;22
22225;Ploumagoar;6.568988836;22
22226;Ploumilliau;6.623121321;22
22227;Plounérin;5.430648822;22
22228;Plounévez-Moëdec;5.691280985;22
22229;Plounévez-Quintin;5.103315445;22
22231;Plourac'h;5.430648822;22
22232;Plourhan;7.570352542;22
22233;Plourivo;5.990445357;22
22234;Plouvara;6.233269954;22
22235;Plouzélambre;6.238420359;22
22236;Pludual;5.990445357;22
22237;Pluduno;6.969784601;22
22238;Plufur;6.238420359;22
22239;Plumaudan;7.024231005;22
22240;Plumaugat;5.587855667;22
22241;Plumieux;5.520112257;22
22242;Plurien;6.969784601;22
22243;Plusquellec;5.430648822;22
22244;Plussulien;5.494593044;22
22245;Pluzunet;5.691280985;22
22246;Pommeret;6.913448743;22
22247;Pommerit-Jaudy;6.189313301;22
22248;Pommerit-le-Vicomte;6.055196611;22
22249;Pont-Melvez;5.103315445;22
22250;Pontrieux;6.190358488;22
22251;Pordic;7.780532917;22
22253;Pouldouran;6.190358488;22
22254;Prat;6.190358488;22
22255;La Prénessaye;6.16138334;22
22256;Quemper-Guézennec;5.990445357;22
22257;Quemperven;6.189313301;22
22258;Quessoy;6.485247319;22
22259;Quévert;7.293865101;22
22260;Le Quillio;5.494593044;22
22261;Quintenic;6.390678701;22
22262;Quintin;6.65270574;22
22263;Le Quiou;7.024231005;22
22264;La Roche-Derrien;6.190358488;22
22265;Rospez;6.189313301;22
22266;Rostrenen;5.5165925;22
22267;Rouillac;5.587855667;22
22268;Ruca;6.969784601;22
22269;Runan;6.190358488;22
22271;Saint-Adrien;5.853802853;22
22272;Saint-Agathon;5.853802853;22
22273;Saint-Alban;6.969784601;22
22274;Saint-André-des-Eaux;6.53106859;22
22275;Saint-Barnabé;6.16138334;22
22276;Saint-Bihy;6.37871584;22
22277;Saint-Brandan;6.37871584;22
22278;Saint-Brieuc;7.331210472;22
22279;Saint-Caradec;5.354931921;22
22280;Saint-Carné;6.53106859;22
22281;Saint-Carreuc;6.348696359;22
22282;Saint-Cast-le-Guildo;6.969784601;22
22283;Saint-Clet;5.990445357;22
22284;Saint-Connan;5.853802853;22
22285;Saint-Connec;5.494593044;22
22286;Saint-Denoual;6.120010919;22
22287;Saint-Donan;6.405865689;22
22288;Saint-Étienne-du-Gué-de-l'Isle;5.520112257;22
22289;Saint-Fiacre;5.103315445;22
22291;Saint-Gildas;5.103315445;22
22293;Saint-Gilles-les-Bois;6.055196611;22
22294;Saint-Gilles-Pligeaux;5.853802853;22
22295;Saint-Gilles-Vieux-Marché;5.494593044;22
22296;Saint-Glen;6.120010919;22
22299;Saint-Hélen;7.024231005;22
22300;Saint-Hervé;6.16138334;22
22302;Saint-Jacut-de-la-Mer;8.238813244;22
22304;Saint-Jean-Kerdaniel;6.405865689;22
22305;Saint-Jouan-de-l'Isle;5.587855667;22
22306;Saint-Judoce;7.024231005;22
22307;Saint-Julien;6.819558972;22
22308;Saint-Juvat;7.024231005;22
22309;Saint-Launeuc;5.587855667;22
22310;Saint-Laurent;6.190358488;22
22311;Saint-Lormel;6.969784601;22
22312;Saint-Maden;7.024231005;22
22313;Saint-Martin-des-Prés;5.494593044;22
22314;Saint-Maudan;6.16138334;22
22315;Saint-Maudez;6.53106859;22
22316;Saint-Mayeux;5.494593044;22
22317;Saint-Méloir-des-Bois;6.687095411;22
22318;Saint-Michel-de-Plélan;6.53106859;22
22319;Saint-Michel-en-Grève;6.238420359;22
22320;Saint-Nicodème;5.430648822;22
22321;Saint-Nicolas-du-Pélem;5.103315445;22
22322;Saint-Péver;5.853802853;22
22323;Saint-Pôtan;6.969784601;22
22324;Saint-Quay-Perros;7.620062526;22
22325;Saint-Quay-Portrieux;7.570352542;22
22326;Saint-Rieul;6.390678701;22
22327;Saint-Samson-sur-Rance;7.024231005;22
22328;Saint-Servais;5.430648822;22
22330;Saint-Thélo;5.354931921;22
22331;Sainte-Tréphine;5.494593044;22
22332;Saint-Trimoël;6.390678701;22
22333;Saint-Vran;5.354931921;22
22334;Saint-Igeaux;5.494593044;22
22335;Senven-Léhart;5.103315445;22
22337;Sévignac;5.587855667;22
22338;Squiffiec;5.990445357;22
22339;Taden;7.306656304;22
22340;Tonquédec;6.189313301;22
22341;Tramain;6.120010919;22
22342;Trébédan;6.53106859;22
22343;Trébeurden;7.342635767;22
22344;Trébrivan;5.430648822;22
22345;Trébry;6.390678701;22
22346;Trédaniel;5.91736712;22
22347;Trédarzec;6.190358488;22
22348;Trédias;6.53106859;22
22349;Trédrez-Locquémeau;6.238420359;22
22350;Tréduder;6.238420359;22
22351;Treffrin;6.090214705;22
22352;Tréfumel;7.024231005;22
22353;Trégastel;7.620062526;22
22354;Tréglamus;5.691280985;22
22356;Trégomeur;7.174091076;22
22358;Trégonneau;5.990445357;22
22359;Trégrom;5.691280985;22
22360;Trégueux;7.596334759;22
22361;Tréguidel;5.990445357;22
22362;Tréguier;6.190358488;22
22363;Trélévern;6.190358488;22
22364;Trélivan;6.53106859;22
22365;Trémargat;5.800613759;22
22366;Trémel;6.238420359;22
22368;Tréméreuc;6.687095411;22
22369;Trémeur;5.587855667;22
22370;Tréméven;6.405865689;22
22371;Trémorel;5.587855667;22
22372;Trémuson;6.947056776;22
22373;Tréogan;6.05578471;22
22375;Tressignaux;6.405865689;22
22376;Trévé;6.16138334;22
22377;Tréveneuc;7.570352542;22
22378;Trévérec;6.055196611;22
22379;Trévou-Tréguignec;6.190358488;22
22380;Trévron;7.024231005;22
22381;Trézény;6.189313301;22
22383;Troguéry;6.190358488;22
22384;Uzel;5.354931921;22
22385;La Vicomté-sur-Rance;7.024231005;22
22386;Le Vieux-Bourg;5.103315445;22
22387;Le Vieux-Marché;6.189313301;22
22388;Vildé-Guingalan;6.687095411;22
22389;Yffiniac;7.206298978;22
22390;Yvias;5.990445357;22
22391;Yvignac-la-Tour;5.587855667;22
29001;Argol;7.376177067;29
29002;Arzano;7.491425546;29
29003;Audierne;6.875766283;29
29004;Bannalec;6.787977855;29
29005;Baye;7.136559458;29
29006;Bénodet;8.312677933;29
29007;Berrien;5.430648822;29
29008;Beuzec-Cap-Sizun;6.875766283;29
29010;Bodilis;6.269479867;29
29011;Bohars;8.854937881;29
29012;Bolazec;5.430648822;29
29013;Botmeur;5.430648822;29
29014;Botsorhel;5.430648822;29
29015;Bourg-Blanc;7.146315662;29
29016;Brasparts;6.249957582;29
29017;Brélès;7.146315662;29
29018;Brennilis;5.430648822;29
29019;Brest;7.982189526;29
29020;Briec;7.167854618;29
29021;Plounéour-Brignogan-plages;6.861967059;29
29022;Camaret-sur-Mer;7.376177067;29
29023;Carantec;6.83611925;29
29024;Carhaix-Plouguer;6.363419069;29
29025;Cast;6.875766283;29
29026;Châteaulin;6.842998716;29
29027;Châteauneuf-du-Faou;6.487826203;29
29028;Cléden-Cap-Sizun;6.875766283;29
29029;Cléden-Poher;6.05578471;29
29030;Cléder;6.369233212;29
29031;Clohars-Carnoët;7.661600958;29
29032;Clohars-Fouesnant;8.127917311;29
29033;Le Cloître-Pleyben;6.534606107;29
29034;Le Cloître-Saint-Thégonnec;6.431681764;29
29035;Coat-Méal;7.146315662;29
29036;Collorec;5.430648822;29
29037;Combrit;8.078680498;29
29038;Commana;5.430648822;29
29039;Concarneau;8.149331618;29
29040;Le Conquet;7.40399395;29
29041;Coray;6.55827667;29
29042;Crozon;7.989172202;29
29043;Daoulas;7.234817915;29
29044;Dinéault;6.253959452;29
29045;Dirinon;7.234817915;29
29046;Douarnenez;7.65259245;29
29047;Le Drennec;7.242888841;29
29048;Edern;6.534606107;29
29049;Elliant;7.136756202;29
29051;Ergué-Gabéric;8.042845963;29
29053;Le Faou;6.674665938;29
29054;La Feuillée;5.430648822;29
29055;Le Folgoët;7.361507905;29
29056;La Forest-Landerneau;7.242888841;29
29057;La Forêt-Fouesnant;7.938374408;29
29058;Fouesnant;8.339850437;29
29059;Garlan;6.334196897;29
29060;Gouesnach;8.407723887;29
29061;Gouesnou;8.506633527;29
29062;Gouézec;6.534606107;29
29063;Goulien;6.875766283;29
29064;Goulven;6.541163546;29
29065;Gourlizon;6.988128055;29
29066;Guengat;6.875766283;29
29067;Guerlesquin;6.334196897;29
29068;Guiclan;6.271450749;29
29069;Guilers;8.800045635;29
29070;Guiler-sur-Goyen;6.988128055;29
29071;Guilligomarc'h;5.800613759;29
29072;Guilvinec;7.453020467;29
29073;Guimaëc;6.334196897;29
29074;Guimiliau;6.216983372;29
29075;Guipavas;8.547739399;29
29076;Milizac-Guipronvel;7.648394693;29
29077;Guissény;6.861967059;29
29078;Hanvec;7.234817915;29
29079;Henvic;6.504879319;29
29080;Hôpital-Camfrout;7.234817915;29
29081;Huelgoat;5.430648822;29
29082;Île-de-Batz;6.504879319;29
29083;Île-de-Sein;6.875766283;29
29084;Île-Molène;7.40399395;29
29085;Île-Tudy;7.833234017;29
29086;Irvillac;7.234817915;29
29087;Le Juch;6.875766283;29
29089;Kergloff;6.090214705;29
29090;Kerlaz;6.875766283;29
29091;Kerlouan;6.861967059;29
29093;Kernilis;7.146315662;29
29094;Kernouës;7.242888841;29
29095;Kersaint-Plabennec;7.242888841;29
29097;Lampaul-Guimiliau;6.216983372;29
29098;Lampaul-Plouarzel;7.40399395;29
29099;Lampaul-Ploudalmézeau;7.146315662;29
29100;Lanarvily;7.242888841;29
29101;Landéda;7.176713377;29
29102;Landeleau;6.05578471;29
29103;Landerneau;7.426025615;29
29104;Landévennec;7.376177067;29
29105;Landivisiau;6.535722192;29
29106;Landrévarzec;6.534606107;29
29107;Landudal;6.534606107;29
29108;Landudec;6.988128055;29
29109;Landunvez;7.146315662;29
29110;Langolen;6.534606107;29
29111;Lanhouarneau;6.269479867;29
29112;Lanildut;7.146315662;29
29113;Lanmeur;6.334196897;29
29114;Lannéanou;6.334196897;29
29115;Lannédern;6.05578471;29
29116;Lanneuffret;6.269479867;29
29117;Lannilis;7.031513594;29
29119;Lanrivoaré;7.146315662;29
29120;Lanvéoc;7.376177067;29
29122;Laz;6.05578471;29
29123;Lennon;6.534606107;29
29124;Lesneven;7.23426318;29
29125;Leuhan;6.05578471;29
29126;Loc-Brévalaire;7.242888841;29
29128;Loc-Eguiner;6.269479867;29
29129;Locmaria-Berrien;5.430648822;29
29130;Locmaria-Plouzané;8.309058399;29
29131;Locmélar;6.269479867;29
29132;Locquénolé;6.504879319;29
29133;Locquirec;6.334196897;29
29134;Locronan;6.875766283;29
29135;Loctudy;7.609285007;29
29136;Locunolé;7.136559458;29
29137;Logonna-Daoulas;7.234817915;29
29139;Lopérec;6.253959452;29
29140;Loperhet;7.72704748;29
29141;Loqueffret;5.430648822;29
29142;Lothey;6.534606107;29
29143;Mahalon;6.988128055;29
29144;La Martyre;6.253959452;29
29145;Confort-Meilars;6.875766283;29
29146;Melgven;7.090687151;29
29147;Mellac;7.136559458;29
29148;Mespaul;6.269479867;29
29150;Moëlan-sur-Mer;7.594666185;29
29151;Morlaix;7.02064509;29
29152;Motreff;6.05578471;29
29153;Névez;7.613809709;29
29155;Ouessant;7.40399395;29
29156;Pencran;7.234817915;29
29158;Penmarch;7.521361302;29
29159;Peumerit;6.988128055;29
29160;Plabennec;7.59058351;29
29161;Pleuven;8.190915099;29
29162;Pleyben;6.27582373;29
29163;Pleyber-Christ;6.135234372;29
29165;Plobannalec-Lesconil;7.453020467;29
29166;Ploéven;6.875766283;29
29167;Plogastel-Saint-Germain;6.988128055;29
29168;Plogoff;6.875766283;29
29169;Plogonnec;7.741997053;29
29170;Plomelin;7.890415517;29
29171;Plomeur;7.66343966;29
29172;Plomodiern;6.875766283;29
29173;Plonéis;6.988128055;29
29174;Plonéour-Lanvern;7.202982012;29
29175;Plonévez-du-Faou;6.05578471;29
29176;Plonévez-Porzay;6.875766283;29
29177;Plouarzel;7.249585722;29
29178;Ploudalmézeau;7.211567609;29
29179;Ploudaniel;6.764680119;29
29180;Ploudiry;6.253959452;29
29181;Plouédern;6.857745462;29
29182;Plouégat-Guérand;6.334196897;29
29183;Plouégat-Moysan;6.334196897;29
29184;Plouénan;6.504879319;29
29185;Plouescat;6.41048487;29
29186;Plouezoc'h;6.334196897;29
29187;Plougar;6.269479867;29
29188;Plougasnou;6.334196897;29
29189;Plougastel-Daoulas;8.053018256;29
29190;Plougonvelin;8.10938751;29
29191;Plougonven;6.237561859;29
29192;Plougoulm;6.541163546;29
29193;Plougourvest;6.269479867;29
29195;Plouguerneau;6.993494749;29
29196;Plouguin;7.146315662;29
29197;Plouhinec;6.988128055;29
29198;Plouider;6.541163546;29
29199;Plouigneau;6.812341014;29
29201;Ploumoguer;7.40399395;29
29202;Plounéour-Ménez;5.430648822;29
29204;Plounéventer;6.269479867;29
29205;Plounévézel;6.090214705;29
29206;Plounévez-Lochrist;6.541163546;29
29207;Plourin-lès-Morlaix;6.582647276;29
29208;Plourin;7.146315662;29
29209;Plouvien;7.252359631;29
29210;Plouvorn;6.308124131;29
29211;Plouyé;5.430648822;29
29212;Plouzané;8.886410424;29
29213;Plouzévédé;6.269479867;29
29214;Plovan;6.988128055;29
29215;Plozévet;6.988128055;29
29216;Pluguffan;7.705458999;29
29217;Pont-Aven;7.613809709;29
29218;Pont-Croix;6.875766283;29
29219;Le Ponthou;5.430648822;29
29220;Pont-l'Abbé;7.456504;29
29221;Porspoder;7.146315662;29
29222;Port-Launay;6.249957582;29
29224;Pouldergat;6.875766283;29
29225;Pouldreuzic;6.988128055;29
29226;Poullan-sur-Mer;6.875766283;29
29227;Poullaouen;5.430648822;29
29228;Primelin;6.875766283;29
29229;Quéménéven;6.875766283;29
29230;Querrien;5.800613759;29
29232;Quimper;8.172428458;29
29233;Quimperlé;7.492551499;29
29234;Rédené;6.9884076;29
29235;Le Relecq-Kerhuon;9.090934428;29
29236;Riec-sur-Bélon;7.303869256;29
29237;La Roche-Maurice;6.253959452;29
29238;Roscanvel;7.376177067;29
29239;Roscoff;6.504879319;29
29240;Rosnoën;6.253959452;29
29241;Rosporden;7.104506363;29
29243;Saint-Coulitz;6.534606107;29
29244;Saint-Derrien;6.269479867;29
29245;Saint-Divy;7.242888841;29
29246;Saint-Eloy;6.253959452;29
29247;Saint-Évarzec;7.891927603;29
29248;Saint-Frégant;7.146315662;29
29249;Saint-Goazec;6.05578471;29
29250;Saint-Hernin;6.05578471;29
29251;Saint-Jean-du-Doigt;6.334196897;29
29252;Saint-Jean-Trolimon;6.988128055;29
29254;Saint-Martin-des-Champs;6.584056789;29
29255;Saint-Méen;6.269479867;29
29256;Saint-Nic;7.376177067;29
29257;Saint-Pabu;7.146315662;29
29259;Saint-Pol-de-Léon;6.362392464;29
29260;Saint-Renan;8.276164543;29
29261;Saint-Rivoal;5.430648822;29
29262;Saint-Sauveur;6.216983372;29
29263;Saint-Ségal;6.253959452;29
29264;Saint-Servais;6.269479867;29
29265;Sainte-Sève;6.216983372;29
29266;Saint-Thégonnec Loc-Eguiner;6.216983372;29
29267;Saint-Thois;6.534606107;29
29268;Saint-Thonan;7.242888841;29
29269;Saint-Thurien;7.090687151;29
29270;Saint-Urbain;7.234817915;29
29271;Saint-Vougay;6.541163546;29
29272;Saint-Yvi;7.090687151;29
29273;Santec;6.504879319;29
29274;Scaër;6.05578471;29
29275;Scrignac;5.430648822;29
29276;Sibiril;6.541163546;29
29277;Sizun;6.253959452;29
29278;Spézet;6.05578471;29
29279;Taulé;6.504879319;29
29280;Telgruc-sur-Mer;7.376177067;29
29281;Tourch;6.534606107;29
29282;Trébabu;7.40399395;29
29284;Treffiagat;7.41948721;29
29285;Tréflaouénan;6.269479867;29
29286;Tréflévénez;6.253959452;29
29287;Tréflez;6.541163546;29
29288;Trégarantec;6.269479867;29
29289;Trégarvan;7.376177067;29
29290;Tréglonou;7.146315662;29
29291;Trégourez;6.534606107;29
29292;Tréguennec;6.988128055;29
29293;Trégunc;7.784016716;29
29294;Le Tréhou;6.253959452;29
29295;Trémaouézan;6.269479867;29
29296;Tréméoc;7.833234017;29
29297;Tréméven;7.136559458;29
29298;Tréogat;6.988128055;29
29299;Tréouergat;7.146315662;29
29300;Le Trévoux;7.136559458;29
29301;Trézilidé;6.269479867;29
29302;Pont-de-Buis-lès-Quimerch;6.012309054;29
35001;Acigné;8.303029514;35
35002;Amanlis;6.568772695;35
35003;Andouillé-Neuville;6.713794097;35
35004;Antrain;6.068009978;35
35005;Arbrissel;5.184473978;35
35006;Argentré-du-Plessis;7.07838481;35
35007;Aubigné;6.713794097;35
35008;Availles-sur-Seiche;5.184473978;35
35009;Baguer-Morvan;6.810498791;35
35010;Baguer-Pican;6.440078775;35
35011;Baillé;6.068009978;35
35012;Bain-de-Bretagne;7.138611786;35
35013;Bains-sur-Oust;6.303055711;35
35014;Bais;6.356002033;35
35015;Balazé;6.12918515;35
35016;Baulon;6.352555783;35
35017;La Baussaine;6.964663339;35
35018;La Bazouge-du-Désert;6.032687057;35
35019;Bazouges-la-Pérouse;6.068009978;35
35021;Beaucé;6.606299302;35
35022;Bécherel;7.024231005;35
35023;Bédée;7.181435219;35
35024;Betton;8.458736363;35
35025;Billé;6.606299302;35
35026;Bléruais;6.814027573;35
35027;Boisgervilly;6.814027573;35
35028;Boistrudan;5.184473978;35
35029;Bonnemain;6.810498791;35
35030;La Bosse-de-Bretagne;6.534070854;35
35031;La Bouëxière;7.313888248;35
35032;Bourgbarré;8.095032278;35
35033;Bourg-des-Comptes;7.040967814;35
35034;La Boussac;6.068009978;35
35035;Bovel;6.352555783;35
35037;Bréal-sous-Montfort;7.754271213;35
35038;Bréal-sous-Vitré;6.12918515;35
35039;Brécé;8.190852455;35
35040;Breteil;6.814027573;35
35041;Brie;7.724789582;35
35042;Brielles;6.775757082;35
35044;Broualan;6.440078775;35
35045;Bruc-sur-Aff;5.627480339;35
35046;Les Brulais;5.627480339;35
35047;Bruz;9.584781454;35
35049;Cancale;7.304364461;35
35050;Cardroc;6.964663339;35
35051;Cesson-Sévigné;10.11210559;35
35052;Champeaux;6.775757082;35
35053;Chancé;6.775757082;35
35054;Chanteloup;6.972639355;35
35055;Chantepie;9.807161548;35
35056;La Chapelle-aux-Filtzméens;7.024231005;35
35057;La Chapelle-Bouëxic;6.187938531;35
35058;La Chapelle-Chaussée;6.964663339;35
35059;La Chapelle-des-Fougeretz;8.420223123;35
35060;La Chapelle du Lou du Lac;6.964663339;35
35061;La Chapelle-Erbrée;6.12918515;35
35062;La Chapelle-Janson;6.606299302;35
35063;La Chapelle-Saint-Aubert;6.713794097;35
35064;La Chapelle-de-Brain;5.962905173;35
35065;La Chapelle-Thouarault;6.814027573;35
35066;Chartres-de-Bretagne;9.481772145;35
35067;Chasné-sur-Illet;7.036379883;35
35068;Châteaubourg;7.289427049;35
35069;Châteaugiron;7.647650987;35
35070;Châteauneuf-d'Ille-et-Vilaine;7.304364461;35
35071;Le Châtellier;6.032687057;35
35072;Châtillon-en-Vendelais;6.440118482;35
35075;Chauvigné;6.440078775;35
35076;Chavagne;8.160450089;35
35077;Chelun;5.184473978;35
35078;Cherrueix;7.304364461;35
35079;Chevaigné;8.049993568;35
35080;Cintré;6.814027573;35
35081;Clayes;8.138868254;35
35082;Coësmes;5.614325312;35
35084;Comblessac;5.627480339;35
35085;Combourg;6.759418378;35
35086;Combourtillé;6.470933409;35
35087;Cornillé;6.775757082;35
35088;Corps-Nuds;7.555491919;35
35089;La Couyère;6.972639355;35
35090;Crevin;6.972639355;35
35091;Le Crouais;6.814027573;35
35092;Cuguen;6.440078775;35
35093;Dinard;8.902841993;35
35094;Dingé;6.440078775;35
35095;Dol-de-Bretagne;7.161041601;35
35096;Domagné;7.447582687;35
35097;Domalain;5.184473978;35
35098;La Dominelais;6.534070854;35
35099;Domloup;8.232897611;35
35100;Dompierre-du-Chemin;6.470933409;35
35101;Dourdain;7.036379883;35
35102;Drouges;5.184473978;35
35103;Eancé;5.991712501;35
35104;Epiniac;6.440078775;35
35105;Erbrée;6.12918515;35
35106;Ercé-en-Lamée;5.614325312;35
35107;Ercé-près-Liffré;7.036379883;35
35108;Essé;6.568772695;35
35109;Étrelles;7.028455333;35
35110;Feins;6.440078775;35
35111;Le Ferré;6.032687057;35
35112;Fleurigné;6.606299302;35
35113;La Fontenelle;6.068009978;35
35114;Forges-la-Forêt;5.184473978;35
35115;Fougères;7.182278796;35
35116;La Fresnais;7.275217537;35
35117;Gaël;5.87163531;35
35118;Gahard;6.713794097;35
35119;Gennes-sur-Seiche;5.528244437;35
35120;Gévezé;8.563801718;35
35121;Gosné;7.036379883;35
35122;La Gouesnière;7.275217537;35
35123;Goven;7.308791328;35
35124;Grand-Fougeray;6.190265433;35
35125;La Guerche-de-Bretagne;5.935563538;35
35126;Guichen;8.288699125;35
35127;Guignen;7.570507626;35
35128;Guipel;6.964663339;35
35130;Hédé-Bazouges;6.964663339;35
35131;L'Hermitage;9.075322222;35
35132;Hirel;7.304364461;35
35133;Iffendic;6.794605599;35
35134;Les Iffs;6.964663339;35
35135;Irodouër;6.964663339;35
35136;Janzé;7.461779435;35
35137;Javené;6.606299302;35
35138;Laignelet;6.606299302;35
