CODGEO;LIBGEO;Loyer prédit en euros par m²;Code département;Code de la commune
56032;Campénéac;7.38837178567675;56;032
56256;Tréhorenteuc;7.33321498421524;56;256
56227;Saint-Malo-des-Trois-Fontaines;7.33321498421524;56;227
56122;Loyat;7.33321498421524;56;122
56031;Camors;8.16368587443538;56;031
56010;Baud;8.48757160636209;56;010
56177;Pluvigner;8.97242848175433;56;177
56074;Guénin;8.16368587443538;56;074
56125;Malguénac;8.16368587443538;56;125
56022;Brandivy;8.16368587443538;56;022
56204;Saint-Allouestre;8.16368587443538;56;204
56174;Plumelin;8.16368587443538;56;174
56140;Moréac;8.16368587443538;56;140
56246;Le Sourn;8.16368587443538;56;246
56096;Landaul;8.16368587443538;56;096
56173;Pluméliau-Bieuzy;7.82828202985494;56;173
29044;Dinéault;9.04081132416063;29;044
29022;Camaret-sur-Mer;9.04081132416063;29;022
29104;Landévennec;9.04081132416063;29;104
29222;Port-Launay;9.04081132416063;29;222
29280;Telgruc-sur-Mer;9.04081132416063;29;280
29120;Lanvéoc;9.04081132416063;29;120
29238;Roscanvel;9.04081132416063;29;238
29289;Trégarvan;9.04081132416063;29;289
29001;Argol;9.04081132416063;29;001
29042;Crozon;9.79210633415898;29;042
29026;Châteaulin;8.71047725166776;29;026
22112;Lannebert;7.53681376581016;22;112
22178;Pléhédel;7.53681376581016;22;178
22019;Bringolo;7.53681376581016;22;019
22338;Squiffiec;7.53681376581016;22;338
22370;Tréméven;7.53681376581016;22;370
22108;Lanleff;7.53681376581016;22;108
22206;Châtelaudren-Plouagat;7.54975925772352;22;206
22177;Pléguien;7.53681376581016;22;177
22248;Pommerit-le-Vicomte;7.53681376581016;22;248
22304;Saint-Jean-Kerdaniel;7.53681376581016;22;304
22121;Lanvollon;8.1971955386336;22;121
22378;Trévérec;7.53681376581016;22;378
22358;Trégonneau;7.53681376581016;22;358
22065;Goudelin;7.53681376581016;22;065
35069;Châteaugiron;9.63821324430397;35;069
35002;Amanlis;9.20516217739299;35;002
35204;Nouvoitou;9.46741010772351;35;204
35250;Saint-Armel;9.20516217739299;35;250
44031;La Chapelle-Glain;6.64253231015409;44;031
44218;Villepot;6.64253231015409;44;218
29183;Plouégat-Moysan;7.08894267312943;29;183
29182;Plouégat-Guérand;7.08894267312943;29;182
22257;Quemperven;7.08894267312943;22;257
22030;Caouënnec-Lanvézéac;7.08894267312943;22;030
22340;Tonquédec;7.08894267312943;22;340
22366;Trémel;7.08894267312943;22;366
22238;Plufur;7.08894267312943;22;238
22235;Plouzélambre;7.08894267312943;22;235
22119;Lanvellec;7.08894267312943;22;119
22211;Ploubezre;7.79258108445595;22;211
22207;Plouaret;7.13319225702415;22;207
22226;Ploumilliau;7.57101948090366;22;226
56191;Réminiac;7.40211684592634;56;191
56033;Carentoir;7.43580911495068;56;033
56061;La Gacilly;7.9561050057072;56;061
56006;Augan;7.40211684592634;56;006
35084;Comblessac;7.40211684592634;35;084
56253;Tréal;7.40211684592634;56;253
35045;Bruc-sur-Aff;7.40211684592634;35;045
35046;Les Brulais;7.40211684592634;35;046
35311;Saint-Séglin;7.40211684592634;35;311
44032;La Chapelle-Heulin;9.73513848530509;44;032
44009;Basse-Goulaine;11.4196804824093;44;009
44071;Haute-Goulaine;10.9777880851926;44;071
35111;Le Ferré;6.25670127533582;35;111
35174;Mellé;6.25670127533582;35;174
35357;Villamée;6.25670127533582;35;357
35271;Saint-Georges-de-Reintembault;6.25670127533582;35;271
22254;Prat;6.77873228595477;22;254
22006;Berhet;6.77873228595477;22;006
22034;Cavan;6.77873228595477;22;034
22141;Mantallot;6.77873228595477;22;141
22359;Trégrom;6.77873228595477;22;359
22041;Coatascorn;6.77873228595477;22;041
22018;Brélidy;6.77873228595477;22;018
22269;Runan;6.77873228595477;22;269
22310;Saint-Laurent;6.77873228595477;22;310
22245;Pluzunet;6.77873228595477;22;245
22387;Le Vieux-Marché;6.77873228595477;22;387
22004;Bégard;7.45450229736858;22;004
35018;La Bazouge-du-Désert;6.03329972111458;35;018
35157;Le Loroux;6.03329972111458;35;157
35162;Louvigné-du-Désert;6.59261232860831;35;162
22205;Plorec-sur-Arguenon;6.19755603157342;22;205
22084;Jugon-les-Lacs - Commune nouvelle;6.55298245791462;22;084
22096;Landébia;6.19755603157342;22;096
22348;Trédias;6.19755603157342;22;348
22337;Sévignac;6.19755603157342;22;337
22342;Trébédan;6.19755603157342;22;342
22145;Mégrit;6.19755603157342;22;145
22053;Éréac;6.19755603157342;22;053
22185;Plénée-Jugon;6.6085797034026;22;185
22148;Mérillac;6.19755603157342;22;148
22104;Languédias;6.19755603157342;22;104
22200;Pléven;6.19755603157342;22;200
22114;Lanrelas;6.19755603157342;22;114
22333;Saint-Vran;6.19755603157342;22;333
22122;Laurenan;6.19755603157342;22;122
22168;Perros-Guirec;9.1557099893084;22;168
22198;Pleumeur-Bodou;8.66316440553167;22;198
22353;Trégastel;8.66316440553167;22;353
22113;Lannion;8.45725212562485;22;113
22343;Trébeurden;8.66316440553167;22;343
22224;Ploulec'h;8.66316440553167;22;224
22074;Le Haut-Corlay;6.67787247140704;22;074
22139;Magoar;6.67787247140704;22;139
22291;Saint-Gildas;6.67787247140704;22;291
22276;Saint-Bihy;6.67787247140704;22;276
22092;Kerpert;6.67787247140704;22;092
22386;Le Vieux-Bourg;6.67787247140704;22;386
22334;Saint-Igeaux;6.67787247140704;22;334
22156;Moustéru;6.67787247140704;22;156
22322;Saint-Péver;6.67787247140704;22;322
22115;Lanrivain;6.67787247140704;22;115
22029;Canihuel;6.67787247140704;22;029
22284;Saint-Connan;6.67787247140704;22;284
22321;Saint-Nicolas-du-Pélem;6.67787247140704;22;321
22271;Saint-Adrien;6.67787247140704;22;271
22047;Corlay;6.67787247140704;22;047
22189;Plésidy;6.67787247140704;22;189
22244;Plussulien;6.67787247140704;22;244
22331;Sainte-Tréphine;6.67787247140704;22;331
22059;Le Fœil;6.67787247140704;22;059
22040;Coadout;6.67787247140704;22;040
22229;Plounévez-Quintin;6.67787247140704;22;229
22067;Grâces;6.67787247140704;22;067
22294;Saint-Gilles-Pligeaux;6.67787247140704;22;294
22204;Ploëzal;8.63007803045792;22;204
22152;Minihy-Tréguier;8.63007803045792;22;152
22085;Kerbors;8.63007803045792;22;085
22362;Tréguier;8.63007803045792;22;362
22127;Lézardrieux;8.63007803045792;22;127
22347;Trédarzec;8.63007803045792;22;347
22383;Troguéry;8.63007803045792;22;383
22101;Langoat;8.63007803045792;22;101
22250;Pontrieux;8.63007803045792;22;250
22199;Pleumeur-Gautier;8.63007803045792;22;199
22195;Pleubian;8.63007803045792;22;195
22264;La Roche-Jaudy;8.63007803045792;22;264
22111;Lanmodez;8.63007803045792;22;111
22196;Pleudaniel;8.63007803045792;22;196
44174;Saint-Lumine-de-Coutais;8.56760648136267;44;174
44090;La Marne;8.56760648136267;44;090
44188;Saint-Philbert-de-Grand-Lieu;9.31422635478252;44;188
56260;Vannes;11.9075643597453;56;260
56084;Le Hézo;11.4315275531046;56;084
56243;Séné;11.9166508656704;56;243
44143;Rezé;11.9347181886442;44;143
44109;Nantes;13.4793304849572;44;109
29049;Elliant;7.50066100636527;29;049
29274;Scaër;7.51749199862111;29;274
29269;Saint-Thurien;7.51749199862111;29;269
29004;Bannalec;7.65745095483283;29;004
29241;Rosporden;7.96332546837609;29;241
29107;Landudal;7.51749199862111;29;107
56199;Roudouallec;7.01037570635121;56;199
56081;Guiscriff;7.01037570635121;56;081
29281;Tourch;7.01037570635121;29;281
29267;Saint-Thois;7.01037570635121;29;267
29110;Langolen;7.01037570635121;29;110
29291;Trégourez;7.01037570635121;29;291
29249;Saint-Goazec;7.01037570635121;29;249
29048;Edern;7.01037570635121;29;048
29125;Leuhan;7.01037570635121;29;125
29027;Châteauneuf-du-Faou;7.01037570635121;29;027
29041;Coray;7.01037570635121;29;041
29122;Laz;7.01037570635121;29;122
29208;Plourin;8.15408116895979;29;208
29076;Milizac-Guipronvel;8.15408116895979;29;076
29017;Brélès;8.15408116895979;29;017
29299;Tréouergat;8.15408116895979;29;299
29019;Brest;9.67500763076864;29;019
44119;Paulx;8.53475099147346;44;119
44087;Machecoul-Saint-Même;8.93881260073946;44;087
44091;Marsac-sur-Don;8.12858462309595;44;091
44095;La Meilleraye-de-Bretagne;8.12858462309595;44;095
44214;Vay;8.12858462309595;44;214
44113;Nozay;8.47230873951335;44;113
44138;Puceul;8.12858462309595;44;138
44001;Abbaretz;8.35609618575334;44;001
56160;Pleugriffet;8.16595322505401;56;160
56141;Moustoir-Ac;8.16595322505401;56;141
56103;Lantillac;8.16595322505401;56;103
56189;Radenac;8.16595322505401;56;189
56117;Locminé;9.46353128960633;56;117
56039;La Chapelle-Neuve;8.16595322505401;56;039
56027;Buléon;8.16595322505401;56;027
56190;Réguiny;8.00792546398751;56;190
56017;Bignan;8.16595322505401;56;017
44127;La Planche;8.35159721789733;44;127
44216;Vieillevigne;7.83225657648749;44;216
44142;Remouillé;7.99259603410025;44;142
22390;Yvias;6.87569062014521;22;390
22063;Gommenec'h;6.87569062014521;22;063
22095;Landebaëron;6.87569062014521;22;095
22223;Plouisy;6.87569062014521;22;223
22256;Quemper-Guézennec;6.87569062014521;22;256
22164;Pédernec;6.77403075572122;22;164
22283;Saint-Clet;6.87569062014521;22;283
22293;Saint-Gilles-les-Bois;6.87569062014521;22;293
22212;Plouëc-du-Trieux;6.87569062014521;22;212
22091;Kermoroc'h;6.87569062014521;22;091
22070;Guingamp;7.61390372438168;22;070
22354;Tréglamus;6.87569062014521;22;354
22072;Gurunhuel;6.87569062014521;22;072
22057;Le Faouët;6.87569062014521;22;057
35245;Romillé;10.3437924437643;35;245
35227;Pleumeleuc;10.6867635417301;35;227
35058;La Chapelle-Chaussée;10.3480201315428;35;058
35040;Breteil;10.1813188308397;35;040
35134;Les Iffs;10.3480201315428;35;134
35276;Saint-Gondran;10.3480201315428;35;276
35258;Saint-Brieuc-des-Iffs;10.3480201315428;35;258
44157;Saint-Étienne-de-Mer-Morte;9.68959167523579;44;157
29240;Rosnoën;10.0252910218385;29;240
29025;Cast;10.0252910218385;29;025
29229;Quéménéven;10.0252910218385;29;229
29026;Châteaulin;10.4572710481029;29;026
29142;Lothey;10.0252910218385;29;142
29044;Dinéault;10.0252910218385;29;044
29302;Pont-de-Buis-lès-Quimerch;10.0252910218385;29;302
29222;Port-Launay;10.0252910218385;29;222
29263;Saint-Ségal;10.0252910218385;29;263
29062;Gouézec;10.0252910218385;29;062
29243;Saint-Coulitz;10.0252910218385;29;243
35232;Princé;6.92744748121427;35;232
44081;Legé;9.06136999799837;44;081
56021;Brandérion;10.8935463593286;56;021
56130;Merlevenez;10.8935463593286;56;130
56118;Locmiquélic;11.5132089650532;56;118
56181;Port-Louis;11.6708749310269;56;181
56094;Kervignac;11.0593607213532;56;094
56193;Riantec;10.8935463593286;56;193
44005;Chaumes-en-Retz;10.2203627451009;44;005
44164;Saint-Hilaire-de-Chaléons;10.2203627451009;44;164
44038;Chauvé;10.2203627451009;44;038
44116;Paimbœuf;10.0317369170418;44;116
44187;Saint-Père-en-Retz;10.9382908262926;44;187
44061;Frossay;10.2203627451009;44;061
44192;Saint-Viaud;10.2203627451009;44;192
44021;Villeneuve-en-Retz;10.2203627451009;44;021
35279;Saint-Guinoux;10.1865620989174;35;279
35361;Le Vivier-sur-Mer;10.1865620989174;35;361
35078;Cherrueix;10.1865620989174;35;078
35224;Plerguer;10.1865620989174;35;224
35153;Lillemer;10.1865620989174;35;153
35070;Châteauneuf-d'Ille-et-Vilaine;10.7449611854547;35;070
35255;Saint-Benoît-des-Ondes;10.1865620989174;35;255
35116;La Fresnais;10.1865620989174;35;116
35179;Miniac-Morvan;10.1698308303742;35;179
35009;Baguer-Morvan;10.1865620989174;35;009
35308;Mesnil-Roc'h;10.1865620989174;35;308
35010;Baguer-Pican;10.1865620989174;35;010
35186;Mont-Dol;10.1865620989174;35;186
35246;Roz-Landrieux;10.1865620989174;35;246
35362;Le Tronchet;10.1865620989174;35;362
35132;Hirel;10.1865620989174;35;132
35299;Saint-Méloir-des-Ondes;10.9728765478098;35;299
22002;Andel;9.19733622774065;22;002
22106;Langueux;9.9370886269164;22;106
22081;Hillion;9.79841663701205;22;081
22389;Yffiniac;9.52397548199946;22;389
22246;Pommeret;9.19733622774065;22;246
22044;Coëtmieux;9.19733622774065;22;044
35039;Brécé;10.6310409414876;35;039
35327;Servon-sur-Vilaine;10.3065794769265;35;327
35001;Acigné;11.7860234163026;35;001
35031;La Bouëxière;9.4842917369683;35;031
35030;La Bosse-de-Bretagne;8.97677970879761;35;030
44153;Saint-Aubin-des-Châteaux;8.97677970879761;44;153
35202;La Noë-Blanche;8.97677970879761;35;202
35012;Bain-de-Bretagne;11.0270858850764;35;012
35140;Lalleu;8.97677970879761;35;140
35316;Saint-Sulpice-des-Landes;8.97677970879761;35;316
35249;Sainte-Anne-sur-Vilaine;8.97677970879761;35;249
44086;Lusanger;8.97677970879761;44;086
44148;Ruffigné;8.97677970879761;44;148
56245;Silfiac;8.87050141474421;56;245
56073;Guémené-sur-Scorff;8.87050141474421;56;073
22124;Lescouët-Gouarec;8.87050141474421;22;124
56156;Persquen;8.87050141474421;56;156
56128;Melrand;8.87050141474421;56;128
56010;Baud;10.5526974570171;56;010
56207;Saint-Barthélemy;8.87050141474421;56;207
56039;La Chapelle-Neuve;8.87050141474421;56;039
56099;Langoëlan;8.87050141474421;56;099
56026;Bubry;8.87050141474421;56;026
56110;Lignol;8.87050141474421;56;110
56113;Locmalo;8.87050141474421;56;113
56003;Arradon;12.5172731648305;56;003
56164;Ploeren;11.3439571093888;56;164
56260;Vannes;12.1479212296935;56;260
29022;Camaret-sur-Mer;9.83642846221188;29;022
29042;Crozon;10.4804895468394;29;042
29238;Roscanvel;9.83642846221188;29;238
29176;Plonévez-Porzay;9.83642846221188;29;176
29166;Ploéven;9.83642846221188;29;166
29104;Landévennec;9.83642846221188;29;104
29001;Argol;9.83642846221188;29;001
29280;Telgruc-sur-Mer;9.83642846221188;29;280
29172;Plomodiern;9.83642846221188;29;172
29256;Saint-Nic;9.83642846221188;29;256
29289;Trégarvan;9.83642846221188;29;289
29120;Lanvéoc;9.83642846221188;29;120
56219;Saint-Guyomard;8.6338187299638;56;219
56006;Augan;8.6338187299638;56;006
56139;Montertelot;8.6338187299638;56;139
56124;Malestroit;10.0595632810659;56;124
56050;La Croix-Helléan;8.6338187299638;56;050
56228;Saint-Marcel;8.6338187299638;56;228
56236;Saint-Servant;8.6338187299638;56;236
56180;Porcaro;8.6338187299638;56;180
56020;Bohal;8.6338187299638;56;020
56079;Guillac;8.6338187299638;56;079
56165;Ploërmel;10.5232359189496;56;165
56197;Val d'Oust;8.6338187299638;56;197
56202;Saint-Abraham;8.6338187299638;56;202
44088;Maisdon-sur-Sèvre;10.9241729687135;44;088
44117;Le Pallet;10.9241729687135;44;117
44165;Saint-Hilaire-de-Clisson;10.9241729687135;44;165
44043;Clisson;11.4516134943956;44;043
44032;La Chapelle-Heulin;10.9241729687135;44;032
44100;Monnières;10.9241729687135;44;100
44108;Mouzillon;10.9241729687135;44;108
44064;Gorges;10.9241729687135;44;064
44063;Gétigné;10.9241729687135;44;063
35243;Romagné;8.65069520359213;35;243
35021;Beaucé;8.65069520359213;35;021
35310;Saint-Sauveur-des-Landes;8.65069520359213;35;310
35115;Fougères;9.33712842394485;35;115
35071;Le Châtellier;8.65069520359213;35;071
35063;La Chapelle-Saint-Aubert;8.65069520359213;35;063
35025;Billé;8.65069520359213;35;025
35138;Laignelet;8.65069520359213;35;138
35150;Lécousse;8.65069520359213;35;150
35273;Saint-Germain-en-Coglès;8.65069520359213;35;273
35137;Javené;8.65069520359213;35;137
35112;Fleurigné;8.65069520359213;35;112
35028;Boistrudan;8.818919597169;35;028
35333;Le Theil-de-Bretagne;8.818919597169;35;333
35220;Piré-Chancé;8.818919597169;35;220
35338;Torcé;8.818919597169;35;338
35207;Noyal-sur-Vilaine;11.1470421050032;35;207
35161;Louvigné-de-Bais;8.818919597169;35;161
35096;Domagné;9.82892942338199;35;096
35108;Essé;8.818919597169;35;108
35198;Moulins;8.818919597169;35;198
35087;Cornillé;8.818919597169;35;087
35262;Sainte-Colombe;8.818919597169;35;262
56133;Missiriac;8.19377652097968;56;133
56224;Saint-Laurent-sur-Oust;8.19377652097968;56;224
56196;Rochefort-en-Terre;8.19377652097968;56;196
56261;La Vraie-Croix;8.19377652097968;56;261
56211;Saint-Congard;8.19377652097968;56;211
56045;Le Cours;8.19377652097968;56;045
56184;Questembert;9.51820953690948;56;184
56135;Molac;8.19377652097968;56;135
56123;Malansac;8.19377652097968;56;123
56171;Pluherlin;8.19377652097968;56;171
56254;Trédion;8.19377652097968;56;254
56108;Larré;8.19377652097968;56;108
56111;Limerzel;8.19377652097968;56;111
56159;Pleucadeuc;8.19377652097968;56;159
56035;Caro;8.19377652097968;56;035
56112;Lizio;8.19377652097968;56;112
56244;Sérent;8.19377652097968;56;244
35296;Saint-Médard-sur-Ille;9.40081552476514;35;296
35118;Gahard;9.40081552476514;35;118
35251;Saint-Aubin-d'Aubigné;10.2332829363772;35;251
35173;Melesse;11.1843945443755;35;173
35003;Andouillé-Neuville;9.40081552476514;35;003
44132;Pornichet;14.0512807510669;44;132
22348;Trédias;8.64678490803807;22;348
22309;Saint-Launeuc;8.64678490803807;22;309
56225;Saint-Léry;8.64678490803807;56;225
56127;Mauron;8.96493795979342;56;127
22122;Laurenan;8.64678490803807;22;122
22133;Loscouët-sur-Meu;8.64678490803807;22;133
22337;Sévignac;8.64678490803807;22;337
35297;Saint-Méen-le-Grand;9.06574691255305;35;297
56043;Concoret;8.64678490803807;56;043
22240;Plumaugat;8.64678490803807;22;240
22371;Trémorel;8.64678490803807;22;371
22114;Lanrelas;8.64678490803807;22;114
22148;Mérillac;8.64678490803807;22;148
22053;Éréac;8.64678490803807;22;053
22062;Gomené;8.64678490803807;22;062
22333;Saint-Vran;8.64678490803807;22;333
22239;Plumaudan;8.64678490803807;22;239
22145;Mégrit;8.64678490803807;22;145
22083;Illifaut;8.64678490803807;22;083
22104;Languédias;8.64678490803807;22;104
22391;Yvignac-la-Tour;8.64678490803807;22;391
22260;Le Quillio;7.87530634885009;22;260
22203;Plœuc-L'Hermitage;7.87530634885009;22;203
22284;Saint-Connan;7.87530634885009;22;284
22313;Saint-Martin-des-Prés;7.87530634885009;22;313
22294;Saint-Gilles-Pligeaux;7.87530634885009;22;294
22220;Plouguernével;7.87530634885009;22;220
56209;Sainte-Brigitte;7.87530634885009;56;209
22029;Canihuel;7.87530634885009;22;029
22158;Guerlédan;7.87530634885009;22;158
22384;Uzel;7.87530634885009;22;384
22149;Merléac;7.87530634885009;22;149
22139;Magoar;7.87530634885009;22;139
22064;Gouarec;7.87530634885009;22;064
56041;Cléguérec;7.87530634885009;56;041
22092;Kerpert;7.87530634885009;22;092
22047;Corlay;7.87530634885009;22;047
22033;Caurel;7.87530634885009;22;033
22321;Saint-Nicolas-du-Pélem;7.87530634885009;22;321
22107;Bon Repos sur Blavet;7.87530634885009;22;107
22276;Saint-Bihy;7.87530634885009;22;276
22001;Allineuc;7.87530634885009;22;001
22386;Le Vieux-Bourg;7.87530634885009;22;386
22206;Châtelaudren-Plouagat;8.94408524808419;22;206
22178;Pléhédel;9.12554376864588;22;178
22225;Ploumagoar;9.51988904789461;22;225
22112;Lannebert;9.12554376864588;22;112
22040;Coadout;9.12554376864588;22;040
22272;Saint-Agathon;9.12554376864588;22;272
22065;Goudelin;9.12554376864588;22;065
22150;Le Merzer;9.12554376864588;22;150
22378;Trévérec;9.12554376864588;22;378
22271;Saint-Adrien;9.12554376864588;22;271
22067;Grâces;9.12554376864588;22;067
22116;Lanrodec;9.12554376864588;22;116
22109;Lanloup;9.12554376864588;22;109
22236;Pludual;9.12554376864588;22;236
22370;Tréméven;9.12554376864588;22;370
56088;Île-d'Arz;11.5109434892511;56;088
56205;Saint-Armel;11.5109434892511;56;205
56052;Damgan;11.5109434892511;56;052
56085;Hœdic;11.5109434892511;56;085
56005;Arzon;11.5109434892511;56;005
56240;Sarzeau;12.0981211379903;56;240
56214;Saint-Gildas-de-Rhuys;11.5109434892511;56;214
56252;Le Tour-du-Parc;11.5109434892511;56;252
56087;Île-aux-Moines;11.5109434892511;56;087
35339;Trans-la-Forêt;8.24656270474483;35;339
35270;Saint-Georges-de-Gréhaigne;8.24656270474483;35;270
35164;Marcillé-Raoul;8.24656270474483;35;164
35248;Sains;8.24656270474483;35;248
35291;Saint-Marcan;8.24656270474483;35;291
35029;Bonnemain;8.24656270474483;35;029
35104;Epiniac;8.24656270474483;35;104
35019;Bazouges-la-Pérouse;8.24656270474483;35;019
35242;Rimou;8.24656270474483;35;242
35222;Pleine-Fougères;8.24656270474483;35;222
35286;Saint-Léger-des-Prés;8.24656270474483;35;286
35095;Dol-de-Bretagne;10.3261317010392;35;095
35092;Cuguen;8.24656270474483;35;092
35205;Noyal-sous-Bazouges;8.24656270474483;35;205
35148;Lanrigan;8.24656270474483;35;148
35309;Saint-Rémy-du-Plain;8.24656270474483;35;309
44119;Paulx;10.4788887085044;44;119
44106;Les Moutiers-en-Retz;10.4788887085044;44;106
44087;Machecoul-Saint-Même;10.9308939564556;44;087
44012;La Bernerie-en-Retz;10.4788887085044;44;012
29163;Pleyber-Christ;8.54689436169588;29;163
29097;Lampaul-Guimiliau;8.54689436169588;29;097
29162;Pleyben;8.89089557681975;29;162
29139;Lopérec;8.54689436169588;29;139
29074;Guimiliau;8.54689436169588;29;074
29277;Sizun;8.54689436169588;29;277
29053;Le Faou;9.16384415094756;29;053
29266;Saint-Thégonnec Loc-Eguiner;8.54689436169588;29;266
29078;Hanvec;8.54689436169588;29;078
29128;Loc-Eguiner;8.54689436169588;29;128
29262;Saint-Sauveur;8.54689436169588;29;262
44140;La Regrippière;8.76096255558154;44;140
44022;Boussay;8.76096255558154;44;022
29123;Lennon;7.68747309826299;29;123
56201;Le Saint;7.68747309826299;56;201
29081;Huelgoat;7.68747309826299;29;081
29115;Lannédern;7.68747309826299;29;115
29275;Scrignac;7.68747309826299;29;275
29250;Saint-Hernin;7.68747309826299;29;250
29278;Spézet;7.68747309826299;29;278
29211;Plouyé;7.68747309826299;29;211
56081;Guiscriff;7.68747309826299;56;081
29007;Berrien;7.68747309826299;29;007
56105;Lanvénégen;7.68747309826299;56;105
29016;Brasparts;7.68747309826299;29;016
29102;Landeleau;7.68747309826299;29;102
56057;Le Faouët;9.44957797037868;56;057
56100;Langonnet;7.68747309826299;56;100
56066;Gourin;9.08038144015308;56;066
22202;Plévin;7.68747309826299;22;202
29230;Querrien;7.68747309826299;29;230
29018;Brennilis;7.68747309826299;29;018
29033;Le Cloître-Pleyben;7.68747309826299;29;033
29119;Lanrivoaré;10.201468479596;29;119
29019;Brest;10.8860743539405;29;019
29299;Tréouergat;10.201468479596;29;299
29076;Milizac-Guipronvel;10.201468479596;29;076
29208;Plourin;10.201468479596;29;208
29015;Bourg-Blanc;10.2503595756917;29;015
29035;Coat-Méal;10.2503595756917;29;035
29099;Lampaul-Ploudalmézeau;10.2503595756917;29;099
29196;Plouguin;10.2503595756917;29;196
29290;Tréglonou;10.2503595756917;29;290
29160;Plabennec;10.5185012989095;29;160
29061;Gouesnou;11.3887310336177;29;061
29178;Ploudalmézeau;10.3108588014122;29;178
29257;Saint-Pabu;10.2503595756917;29;257
35034;La Boussac;8.00684529541468;35;034
35329;Sougeal;8.00684529541468;35;329
35259;Saint-Broladre;8.00684529541468;35;259
35247;Roz-sur-Couesnon;8.00684529541468;35;247
35354;Vieux-Viel;8.00684529541468;35;354
35044;Broualan;8.00684529541468;35;044
35324;La Selle-en-Luitré;8.18029565941221;35;324
35163;Luitré-Dompierre;8.18029565941221;35;163
35185;Montautour;8.18029565941221;35;185
35072;Châtillon-en-Vendelais;8.18029565941221;35;072
22266;Rostrenen;7.53689700817896;22;266
22087;Kergrist-Moëlou;6.92960667046749;22;087
56182;Priziac;6.92960667046749;56;182
56048;Le Croisty;6.92960667046749;56;048
22365;Trémargat;6.92960667046749;22;365
22320;Saint-Nicodème;6.92960667046749;22;320
56166;Plouay;9.2658064893275;56;166
22244;Plussulien;6.92960667046749;22;244
22061;Glomel;6.92960667046749;22;061
22331;Sainte-Tréphine;6.92960667046749;22;331
22295;Saint-Gilles-Vieux-Marché;6.92960667046749;22;295
56014;Berné;6.92960667046749;56;014
22052;Duault;6.92960667046749;22;052
22316;Saint-Mayeux;6.92960667046749;22;316
22229;Plounévez-Quintin;6.92960667046749;22;229
22128;Locarn;6.92960667046749;22;128
56170;Plouray;6.92960667046749;56;170
22334;Saint-Igeaux;6.92960667046749;22;334
29237;La Roche-Maurice;9.30128688002224;29;237
29288;Trégarantec;9.30128688002224;29;288
29086;Irvillac;9.30128688002224;29;086
29189;Plougastel-Daoulas;11.1372231493253;29;189
29156;Pencran;9.30128688002224;29;156
29137;Logonna-Daoulas;9.30128688002224;29;137
29140;Loperhet;9.30128688002224;29;140
29270;Saint-Urbain;9.30128688002224;29;270
29080;Hôpital-Camfrout;9.30128688002224;29;080
29204;Plounéventer;9.30128688002224;29;204
29045;Dirinon;9.30128688002224;29;045
29264;Saint-Servais;9.30128688002224;29;264
29043;Daoulas;9.30128688002224;29;043
29179;Ploudaniel;9.30128688002224;29;179
22224;Ploulec'h;8.78719403018025;22;224
22353;Trégastel;8.78719403018025;22;353
22090;Kermaria-Sulard;8.78719403018025;22;090
22030;Caouënnec-Lanvézéac;8.78719403018025;22;030
22198;Pleumeur-Bodou;8.78719403018025;22;198
22381;Trézény;8.78719403018025;22;381
22343;Trébeurden;9.23754009686941;22;343
22265;Rospez;8.78719403018025;22;265
22324;Saint-Quay-Perros;8.78719403018025;22;324
22113;Lannion;8.97983314475183;22;113
56082;Helléan;8.45876470786608;56;082
22314;Saint-Maudan;8.45876470786608;22;314
56091;Josselin;8.78021185242408;56;091
56249;Taupont;8.45876470786608;56;249
56190;Réguiny;8.45876470786608;56;190
56047;Crédin;8.45876470786608;56;047
56172;Plumelec;8.45876470786608;56;172
56198;Rohan;8.45876470786608;56;198
56068;La Grée-Saint-Laurent;8.45876470786608;56;068
56122;Loyat;8.45876470786608;56;122
56070;Guégon;8.45876470786608;56;070
56072;Gueltas;8.45876470786608;56;072
56102;Forges de Lanouée;8.45876470786608;56;102
56024;Bréhan;8.45876470786608;56;024
56051;Cruguel;8.45876470786608;56;051
56222;Saint-Jean-Brévelay;8.45876470786608;56;222
56125;Malguénac;8.19095776410274;56;125
56178;Pontivy;9.22405173816788;56;178
56203;Saint-Aignan;8.19095776410274;56;203
56151;Noyal-Pontivy;8.19095776410274;56;151
56215;Saint-Gonnery;8.19095776410274;56;215
56213;Saint-Gérand-Croixanvec;8.19095776410274;56;213
56246;Le Sourn;8.19095776410274;56;246
56237;Saint-Thuriau;8.19095776410274;56;237
56146;Neulliac;8.19095776410274;56;146
22179;Fréhel;10.3632637631793;22;179
22242;Plurien;10.3632637631793;22;242
22174;Pléboulle;10.3632637631793;22;174
22186;Pléneuf-Val-André;11.5947514984445;22;186
22273;Saint-Alban;10.3632637631793;22;273
22143;Matignon;10.1503468480536;22;143
22201;Plévenon;10.3632637631793;22;201
22282;Saint-Cast-le-Guildo;10.3632637631793;22;282
22054;Erquy;10.3632637631793;22;054
29232;Quimper;10.7293831216051;29;232
29106;Landrévarzec;10.0049766085225;29;106
29170;Plomelin;10.0049766085225;29;170
29066;Guengat;10.0049766085225;29;066
29090;Kerlaz;10.0049766085225;29;090
29085;Île-Tudy;10.0049766085225;29;085
29134;Locronan;10.0049766085225;29;134
29169;Plogonnec;10.0049766085225;29;169
