Code département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
35;Ille-et-Vilaine;3.0;3ème circonscription;91.0;Le Crouais;420.0;192.0;45.71;228.0;54.29;6.0;1.43;2.63;3.0;0.71;1.32;219.0;52.14;96.05;73.52;26.48;0.0
35;Ille-et-Vilaine;3.0;3ème circonscription;92.0;Cuguen;600.0;276.0;46.0;324.0;54.0;11.0;1.83;3.4;11.0;1.83;3.4;302.0;50.33;93.21;73.51;25.83;0.66
35;Ille-et-Vilaine;3.0;3ème circonscription;117.0;Gaël;1214.0;645.0;53.13;569.0;46.87;16.0;1.32;2.81;5.0;0.41;0.88;548.0;45.14;96.31;59.66;39.41;0.93
35;Ille-et-Vilaine;3.0;3ème circonscription;120.0;Gévezé;3714.0;1658.0;44.64;2056.0;55.36;36.0;0.97;1.75;8.0;0.22;0.39;2012.0;54.17;97.86;79.18;20.23;0.59
35;Ille-et-Vilaine;3.0;3ème circonscription;133.0;Iffendic;3368.0;1675.0;49.73;1693.0;50.27;41.0;1.22;2.42;13.0;0.39;0.77;1639.0;48.66;96.81;72.12;27.52;0.36
35;Ille-et-Vilaine;3.0;3ème circonscription;134.0;Les Iffs;210.0;77.0;36.67;133.0;63.33;5.0;2.38;3.76;0.0;0.0;0.0;128.0;60.95;96.24;64.85;34.38;0.77
35;Ille-et-Vilaine;3.0;3ème circonscription;135.0;Irodouër;1582.0;777.0;49.12;805.0;50.88;25.0;1.58;3.11;12.0;0.76;1.49;768.0;48.55;95.4;63.01;36.85;0.14
35;Ille-et-Vilaine;3.0;3ème circonscription;143.0;Landujan;696.0;356.0;51.15;340.0;48.85;4.0;0.57;1.18;0.0;0.0;0.0;336.0;48.28;98.82;66.38;32.74;0.88
35;Ille-et-Vilaine;3.0;3ème circonscription;144.0;Langan;750.0;342.0;45.6;408.0;54.4;12.0;1.6;2.94;1.0;0.13;0.25;395.0;52.67;96.81;79.74;20.0;0.26
35;Ille-et-Vilaine;3.0;3ème circonscription;147.0;Lanhélin;662.0;306.0;46.22;356.0;53.78;12.0;1.81;3.37;1.0;0.15;0.28;343.0;51.81;96.35;66.18;32.94;0.88
35;Ille-et-Vilaine;3.0;3ème circonscription;156.0;Longaulnay;434.0;189.0;43.55;245.0;56.45;5.0;1.15;2.04;2.0;0.46;0.82;238.0;54.84;97.14;63.86;35.29;0.85
35;Ille-et-Vilaine;3.0;3ème circonscription;159.0;Lourmais;254.0;124.0;48.82;130.0;51.18;5.0;1.97;3.85;0.0;0.0;0.0;125.0;49.21;96.15;51.2;48.8;0.0
35;Ille-et-Vilaine;3.0;3ème circonscription;171.0;Médréac;1309.0;604.0;46.14;705.0;53.86;21.0;1.6;2.98;5.0;0.38;0.71;679.0;51.87;96.31;68.33;31.52;0.15
35;Ille-et-Vilaine;3.0;3ème circonscription;172.0;Meillac;1177.0;512.0;43.5;665.0;56.5;13.0;1.1;1.95;6.0;0.51;0.9;646.0;54.89;97.14;76.62;22.76;0.62
35;Ille-et-Vilaine;3.0;3ème circonscription;180.0;Miniac-sous-Bécherel;532.0;227.0;42.67;305.0;57.33;12.0;2.26;3.93;0.0;0.0;0.0;293.0;55.08;96.07;63.48;35.49;1.03
35;Ille-et-Vilaine;3.0;3ème circonscription;184.0;Montauban-de-Bretagne;3842.0;1862.0;48.46;1980.0;51.54;32.0;0.83;1.62;16.0;0.42;0.81;1932.0;50.29;97.58;70.29;29.19;0.52
35;Ille-et-Vilaine;3.0;3ème circonscription;188.0;Montfort-sur-Meu;4959.0;2249.0;45.35;2710.0;54.65;37.0;0.75;1.37;23.0;0.46;0.85;2650.0;53.44;97.79;77.58;21.66;0.76
35;Ille-et-Vilaine;3.0;3ème circonscription;201.0;Muel;627.0;320.0;51.04;307.0;48.96;6.0;0.96;1.95;5.0;0.8;1.63;296.0;47.21;96.42;73.99;25.34;0.67
35;Ille-et-Vilaine;3.0;3ème circonscription;203.0;La Nouaye;253.0;91.0;35.97;162.0;64.03;12.0;4.74;7.41;1.0;0.4;0.62;149.0;58.89;91.98;77.17;22.82;0.01
35;Ille-et-Vilaine;3.0;3ème circonscription;210.0;Pacé;8339.0;3254.0;39.02;5085.0;60.98;84.0;1.01;1.65;27.0;0.32;0.53;4974.0;59.65;97.82;74.48;24.94;0.58
35;Ille-et-Vilaine;3.0;3ème circonscription;216.0;Parthenay-de-Bretagne;1071.0;443.0;41.36;628.0;58.64;9.0;0.84;1.43;4.0;0.37;0.64;615.0;57.42;97.93;80.98;18.54;0.48
35;Ille-et-Vilaine;3.0;3ème circonscription;225.0;Plesder;554.0;240.0;43.32;314.0;56.68;4.0;0.72;1.27;5.0;0.9;1.59;305.0;55.05;97.13;65.25;34.43;0.32
35;Ille-et-Vilaine;3.0;3ème circonscription;226.0;Pleugueneuc;1311.0;609.0;46.45;702.0;53.55;21.0;1.6;2.99;5.0;0.38;0.71;676.0;51.56;96.3;72.05;27.67;0.28
35;Ille-et-Vilaine;3.0;3ème circonscription;227.0;Pleumeleuc;2362.0;1100.0;46.57;1262.0;53.43;27.0;1.14;2.14;7.0;0.3;0.55;1228.0;51.99;97.31;74.42;25.08;0.5
35;Ille-et-Vilaine;3.0;3ème circonscription;234.0;Quédillac;879.0;414.0;47.1;465.0;52.9;5.0;0.57;1.08;4.0;0.46;0.86;456.0;51.88;98.06;66.23;33.55;0.22
35;Ille-et-Vilaine;3.0;3ème circonscription;238.0;Rennes;6045.0;3570.0;59.06;2475.0;40.94;31.0;0.51;1.25;17.0;0.28;0.69;2427.0;40.15;98.06;82.86;15.82;1.32
35;Ille-et-Vilaine;3.0;3ème circonscription;245.0;Romillé;2718.0;1202.0;44.22;1516.0;55.78;30.0;1.1;1.98;11.0;0.4;0.73;1475.0;54.27;97.3;73.97;25.35;0.68
35;Ille-et-Vilaine;3.0;3ème circonscription;258.0;Saint-Brieuc-des-Iffs;254.0;102.0;40.16;152.0;59.84;1.0;0.39;0.66;0.0;0.0;0.0;151.0;59.45;99.34;78.14;21.85;0.01
35;Ille-et-Vilaine;3.0;3ème circonscription;265.0;Saint-Domineuc;1722.0;728.0;42.28;994.0;57.72;21.0;1.22;2.11;11.0;0.64;1.11;962.0;55.87;96.78;71.83;27.65;0.52
35;Ille-et-Vilaine;3.0;3ème circonscription;277.0;Saint-Gonlay;285.0;100.0;35.09;185.0;64.91;3.0;1.05;1.62;0.0;0.0;0.0;182.0;63.86;98.38;75.28;24.73;0.0
35;Ille-et-Vilaine;3.0;3ème circonscription;286.0;Saint-Léger-des-Prés;181.0;66.0;36.46;115.0;63.54;0.0;0.0;0.0;3.0;1.66;2.61;112.0;61.88;97.39;77.67;19.65;2.68
35;Ille-et-Vilaine;3.0;3ème circonscription;290.0;Saint-Malon-sur-Mel;448.0;231.0;51.56;217.0;48.44;4.0;0.89;1.84;1.0;0.22;0.46;212.0;47.32;97.7;71.7;27.84;0.46
35;Ille-et-Vilaine;3.0;3ème circonscription;295.0;Saint-Maugan;393.0;182.0;46.31;211.0;53.69;2.0;0.51;0.95;6.0;1.53;2.84;203.0;51.65;96.21;69.48;29.56;0.96
35;Ille-et-Vilaine;3.0;3ème circonscription;297.0;Saint-Méen-le-Grand;2952.0;1410.0;47.76;1542.0;52.24;20.0;0.68;1.3;10.0;0.34;0.65;1512.0;51.22;98.05;65.54;34.0;0.46
35;Ille-et-Vilaine;3.0;3ème circonscription;301.0;Saint-M'Hervon;385.0;176.0;45.71;209.0;54.29;2.0;0.52;0.96;1.0;0.26;0.48;206.0;53.51;98.56;70.87;28.64;0.49
35;Ille-et-Vilaine;3.0;3ème circonscription;302.0;Saint-Onen-la-Chapelle;864.0;371.0;42.94;493.0;57.06;8.0;0.93;1.62;1.0;0.12;0.2;484.0;56.02;98.17;59.1;39.05;1.85
35;Ille-et-Vilaine;3.0;3ème circonscription;307.0;Saint-Pern;649.0;272.0;41.91;377.0;58.09;5.0;0.77;1.33;4.0;0.62;1.06;368.0;56.7;97.61;67.38;31.79;0.83
35;Ille-et-Vilaine;3.0;3ème circonscription;308.0;Saint-Pierre-de-Plesguen;2031.0;987.0;48.6;1044.0;51.4;25.0;1.23;2.39;4.0;0.2;0.38;1015.0;49.98;97.22;67.58;30.83;1.59
35;Ille-et-Vilaine;3.0;3ème circonscription;318.0;Saint-Thual;586.0;269.0;45.9;317.0;54.1;8.0;1.37;2.52;1.0;0.17;0.32;308.0;52.56;97.16;64.29;34.09;1.62
35;Ille-et-Vilaine;3.0;3ème circonscription;320.0;Saint-Uniac;371.0;162.0;43.67;209.0;56.33;3.0;0.81;1.44;1.0;0.27;0.48;205.0;55.26;98.09;70.25;28.79;0.96
35;Ille-et-Vilaine;3.0;3ème circonscription;331.0;Talensac;1928.0;893.0;46.32;1035.0;53.68;21.0;1.09;2.03;6.0;0.31;0.58;1008.0;52.28;97.39;76.38;22.42;1.2
35;Ille-et-Vilaine;3.0;3ème circonscription;337.0;Tinténiac;2566.0;1160.0;45.21;1406.0;54.79;23.0;0.9;1.64;9.0;0.35;0.64;1374.0;53.55;97.72;72.56;26.79;0.65
35;Ille-et-Vilaine;3.0;3ème circonscription;342.0;Trémeheuc;261.0;102.0;39.08;159.0;60.92;3.0;1.15;1.89;4.0;1.53;2.52;152.0;58.24;95.6;68.42;28.95;2.63
35;Ille-et-Vilaine;3.0;3ème circonscription;344.0;Tressé;288.0;144.0;50.0;144.0;50.0;5.0;1.74;3.47;0.0;0.0;0.0;139.0;48.26;96.53;64.04;34.53;1.43
35;Ille-et-Vilaine;3.0;3ème circonscription;345.0;Trévérien;625.0;281.0;44.96;344.0;55.04;9.0;1.44;2.62;5.0;0.8;1.45;330.0;52.8;95.93;78.48;20.91;0.61
35;Ille-et-Vilaine;3.0;3ème circonscription;346.0;Trimer;152.0;62.0;40.79;90.0;59.21;1.0;0.66;1.11;3.0;1.97;3.33;86.0;56.58;95.56;74.41;25.58;0.01
35;Ille-et-Vilaine;3.0;3ème circonscription;351.0;Le Verger;1067.0;520.0;48.73;547.0;51.27;12.0;1.12;2.19;0.0;0.0;0.0;535.0;50.14;97.81;72.88;26.54;0.58
35;Ille-et-Vilaine;4.0;4ème circonscription;12.0;Bain-de-Bretagne;5392.0;2788.0;51.71;2604.0;48.29;33.0;0.61;1.27;25.0;0.46;0.96;2546.0;47.22;97.77;23.06;75.65;1.29
35;Ille-et-Vilaine;4.0;4ème circonscription;13.0;Bains-sur-Oust;2822.0;1295.0;45.89;1527.0;54.11;15.0;0.53;0.98;2.0;0.07;0.13;1510.0;53.51;98.89;29.67;69.54;0.79
35;Ille-et-Vilaine;4.0;4ème circonscription;16.0;Baulon;1493.0;755.0;50.57;738.0;49.43;17.0;1.14;2.3;5.0;0.33;0.68;716.0;47.96;97.02;31.16;68.57;0.27
35;Ille-et-Vilaine;4.0;4ème circonscription;30.0;La Bosse-de-Bretagne;466.0;225.0;48.28;241.0;51.72;5.0;1.07;2.07;0.0;0.0;0.0;236.0;50.64;97.93;27.53;71.18;1.29
35;Ille-et-Vilaine;4.0;4ème circonscription;33.0;Bourg-des-Comptes;2130.0;917.0;43.05;1213.0;56.95;14.0;0.66;1.15;13.0;0.61;1.07;1186.0;55.68;97.77;35.41;64.33;0.26
35;Ille-et-Vilaine;4.0;4ème circonscription;35.0;Bovel;404.0;190.0;47.03;214.0;52.97;5.0;1.24;2.34;2.0;0.5;0.93;207.0;51.24;96.73;32.85;66.66;0.49
35;Ille-et-Vilaine;4.0;4ème circonscription;37.0;Bréal-sous-Montfort;4396.0;2005.0;45.61;2391.0;54.39;38.0;0.86;1.59;14.0;0.32;0.59;2339.0;53.21;97.83;30.7;68.57;0.73
35;Ille-et-Vilaine;4.0;4ème circonscription;45.0;Bruc-sur-Aff;691.0;349.0;50.51;342.0;49.49;4.0;0.58;1.17;0.0;0.0;0.0;338.0;48.91;98.83;40.25;59.47;0.28
35;Ille-et-Vilaine;4.0;4ème circonscription;46.0;Les Brulais;389.0;192.0;49.36;197.0;50.64;4.0;1.03;2.03;1.0;0.26;0.51;192.0;49.36;97.46;23.43;73.95;2.62
35;Ille-et-Vilaine;4.0;4ème circonscription;54.0;Chanteloup;1246.0;583.0;46.79;663.0;53.21;10.0;0.8;1.51;5.0;0.4;0.75;648.0;52.01;97.74;34.88;65.12;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;57.0;La Chapelle-Bouëxic;848.0;390.0;45.99;458.0;54.01;12.0;1.42;2.62;2.0;0.24;0.44;444.0;52.36;96.94;34.01;66.0;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;64.0;La Chapelle-de-Brain;787.0;367.0;46.63;420.0;53.37;5.0;0.64;1.19;2.0;0.25;0.48;413.0;52.48;98.33;37.29;61.99;0.72
35;Ille-et-Vilaine;4.0;4ème circonscription;84.0;Comblessac;461.0;204.0;44.25;257.0;55.75;6.0;1.3;2.33;1.0;0.22;0.39;250.0;54.23;97.28;20.4;78.4;1.2
35;Ille-et-Vilaine;4.0;4ème circonscription;89.0;La Couyère;334.0;164.0;49.1;170.0;50.9;1.0;0.3;0.59;1.0;0.3;0.59;168.0;50.3;98.82;31.55;67.86;0.59
35;Ille-et-Vilaine;4.0;4ème circonscription;90.0;Crévin;1821.0;858.0;47.12;963.0;52.88;20.0;1.1;2.08;9.0;0.49;0.93;934.0;51.29;96.99;31.59;67.87;0.54
35;Ille-et-Vilaine;4.0;4ème circonscription;98.0;La Dominelais;895.0;442.0;49.39;453.0;50.61;7.0;0.78;1.55;5.0;0.56;1.1;441.0;49.27;97.35;23.58;75.52;0.9
35;Ille-et-Vilaine;4.0;4ème circonscription;106.0;Ercé-en-Lamée;1056.0;534.0;50.57;522.0;49.43;5.0;0.47;0.96;3.0;0.28;0.57;514.0;48.67;98.47;28.21;70.43;1.36
35;Ille-et-Vilaine;4.0;4ème circonscription;123.0;Goven;3249.0;1553.0;47.8;1696.0;52.2;31.0;0.95;1.83;9.0;0.28;0.53;1656.0;50.97;97.64;33.4;66.25;0.35
35;Ille-et-Vilaine;4.0;4ème circonscription;124.0;Grand-Fougeray;1663.0;855.0;51.41;808.0;48.59;13.0;0.78;1.61;6.0;0.36;0.74;789.0;47.44;97.65;22.04;77.06;0.9
35;Ille-et-Vilaine;4.0;4ème circonscription;126.0;Guichen;6232.0;2850.0;45.73;3382.0;54.27;46.0;0.74;1.36;23.0;0.37;0.68;3313.0;53.16;97.96;36.08;63.26;0.66
35;Ille-et-Vilaine;4.0;4ème circonscription;127.0;Guignen;2557.0;1227.0;47.99;1330.0;52.01;23.0;0.9;1.73;7.0;0.27;0.53;1300.0;50.84;97.74;33.77;65.22;1.01
35;Ille-et-Vilaine;4.0;4ème circonscription;139.0;Laillé;3948.0;1801.0;45.62;2147.0;54.38;33.0;0.84;1.54;4.0;0.1;0.19;2110.0;53.44;98.28;31.99;67.53;0.48
35;Ille-et-Vilaine;4.0;4ème circonscription;140.0;Lalleu;430.0;219.0;50.93;211.0;49.07;6.0;1.4;2.84;4.0;0.93;1.9;201.0;46.74;95.26;27.37;72.65;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;145.0;Langon;1010.0;462.0;45.74;548.0;54.26;9.0;0.89;1.64;4.0;0.4;0.73;535.0;52.97;97.63;40.01;59.25;0.74
35;Ille-et-Vilaine;4.0;4ème circonscription;149.0;Lassy;1163.0;512.0;44.02;651.0;55.98;15.0;1.29;2.3;1.0;0.09;0.15;635.0;54.6;97.54;36.38;62.68;0.94
35;Ille-et-Vilaine;4.0;4ème circonscription;151.0;Lieuron;585.0;309.0;52.82;276.0;47.18;1.0;0.17;0.36;0.0;0.0;0.0;275.0;47.01;99.64;56.72;43.28;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;155.0;Lohéac;498.0;239.0;47.99;259.0;52.01;4.0;0.8;1.54;1.0;0.2;0.39;254.0;51.0;98.07;42.13;57.08;0.79
35;Ille-et-Vilaine;4.0;4ème circonscription;160.0;Loutehel;167.0;58.0;34.73;109.0;65.27;2.0;1.2;1.83;0.0;0.0;0.0;107.0;64.07;98.17;26.16;72.89;0.95
35;Ille-et-Vilaine;4.0;4ème circonscription;168.0;Val d'Anast;2899.0;1515.0;52.26;1384.0;47.74;20.0;0.69;1.45;19.0;0.66;1.37;1345.0;46.4;97.18;28.56;70.78;0.66
35;Ille-et-Vilaine;4.0;4ème circonscription;169.0;Maxent;954.0;481.0;50.42;473.0;49.58;6.0;0.63;1.27;2.0;0.21;0.42;465.0;48.74;98.31;34.84;63.87;1.29
35;Ille-et-Vilaine;4.0;4ème circonscription;175.0;Mernel;768.0;371.0;48.31;397.0;51.69;5.0;0.65;1.26;1.0;0.13;0.25;391.0;50.91;98.49;29.92;69.04;1.04
35;Ille-et-Vilaine;4.0;4ème circonscription;176.0;Guipry-Messac;5055.0;2539.0;50.23;2516.0;49.77;32.0;0.63;1.27;9.0;0.18;0.36;2475.0;48.96;98.37;42.47;57.06;0.47
35;Ille-et-Vilaine;4.0;4ème circonscription;187.0;Monterfil;947.0;407.0;42.98;540.0;57.02;8.0;0.84;1.48;2.0;0.21;0.37;530.0;55.97;98.15;39.24;59.81;0.95
35;Ille-et-Vilaine;4.0;4ème circonscription;202.0;La Noë-Blanche;731.0;395.0;54.04;336.0;45.96;6.0;0.82;1.79;2.0;0.27;0.6;328.0;44.87;97.62;23.48;76.21;0.31
35;Ille-et-Vilaine;4.0;4ème circonscription;211.0;Paimpont;1327.0;571.0;43.03;756.0;56.97;7.0;0.53;0.93;5.0;0.38;0.66;744.0;56.07;98.41;40.45;58.33;1.22
35;Ille-et-Vilaine;4.0;4ème circonscription;212.0;Pancé;845.0;397.0;46.98;448.0;53.02;8.0;0.95;1.79;1.0;0.12;0.22;439.0;51.95;97.99;31.21;68.11;0.68
35;Ille-et-Vilaine;4.0;4ème circonscription;218.0;Le Petit-Fougeray;587.0;300.0;51.11;287.0;48.89;5.0;0.85;1.74;1.0;0.17;0.35;281.0;47.87;97.91;34.53;65.48;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;219.0;Pipriac;2633.0;1270.0;48.23;1363.0;51.77;14.0;0.53;1.03;3.0;0.11;0.22;1346.0;51.12;98.75;50.07;49.69;0.24
35;Ille-et-Vilaine;4.0;4ème circonscription;221.0;Pléchâtel;1989.0;893.0;44.9;1096.0;55.1;21.0;1.06;1.92;8.0;0.4;0.73;1067.0;53.65;97.35;35.04;64.1;0.86
35;Ille-et-Vilaine;4.0;4ème circonscription;223.0;Plélan-le-Grand;2920.0;1400.0;47.95;1520.0;52.05;22.0;0.75;1.45;14.0;0.48;0.92;1484.0;50.82;97.63;32.55;66.77;0.68
35;Ille-et-Vilaine;4.0;4ème circonscription;231.0;Poligné;824.0;351.0;42.6;473.0;57.4;8.0;0.97;1.69;7.0;0.85;1.48;458.0;55.58;96.83;34.05;65.5;0.45
35;Ille-et-Vilaine;4.0;4ème circonscription;236.0;Redon;6654.0;3220.0;48.39;3434.0;51.61;39.0;0.59;1.14;13.0;0.2;0.38;3382.0;50.83;98.49;36.75;62.8;0.45
35;Ille-et-Vilaine;4.0;4ème circonscription;237.0;Renac;681.0;314.0;46.11;367.0;53.89;3.0;0.44;0.82;1.0;0.15;0.27;363.0;53.3;98.91;34.99;65.02;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;249.0;Sainte-Anne-sur-Vilaine;691.0;337.0;48.77;354.0;51.23;4.0;0.58;1.13;3.0;0.43;0.85;347.0;50.22;98.02;27.95;72.04;0.01
35;Ille-et-Vilaine;4.0;4ème circonscription;268.0;Saint-Ganton;340.0;168.0;49.41;172.0;50.59;5.0;1.47;2.91;0.0;0.0;0.0;167.0;49.12;97.09;57.48;41.91;0.61
35;Ille-et-Vilaine;4.0;4ème circonscription;285.0;Saint-Just;888.0;393.0;44.26;495.0;55.74;1.0;0.11;0.2;1.0;0.11;0.2;493.0;55.52;99.6;48.69;51.31;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;289.0;Saint-Malo-de-Phily;672.0;330.0;49.11;342.0;50.89;4.0;0.6;1.17;1.0;0.15;0.29;337.0;50.15;98.54;43.92;56.09;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;294.0;Sainte-Marie;1652.0;779.0;47.15;873.0;52.85;15.0;0.91;1.72;1.0;0.06;0.11;857.0;51.88;98.17;31.4;68.14;0.46
35;Ille-et-Vilaine;4.0;4ème circonscription;305.0;Saint-Péran;279.0;103.0;36.92;176.0;63.08;0.0;0.0;0.0;2.0;0.72;1.14;174.0;62.37;98.86;32.75;67.24;0.01
35;Ille-et-Vilaine;4.0;4ème circonscription;311.0;Saint-Séglin;384.0;190.0;49.48;194.0;50.52;7.0;1.82;3.61;2.0;0.52;1.03;185.0;48.18;95.36;30.26;69.73;0.01
35;Ille-et-Vilaine;4.0;4ème circonscription;312.0;Saint-Senoux;1303.0;574.0;44.05;729.0;55.95;13.0;1.0;1.78;2.0;0.15;0.27;714.0;54.8;97.94;40.47;59.24;0.29
35;Ille-et-Vilaine;4.0;4ème circonscription;316.0;Saint-Sulpice-des-Landes;497.0;254.0;51.11;243.0;48.89;8.0;1.61;3.29;1.0;0.2;0.41;234.0;47.08;96.3;26.06;73.93;0.01
35;Ille-et-Vilaine;4.0;4ème circonscription;319.0;Saint-Thurial;1508.0;687.0;45.56;821.0;54.44;16.0;1.06;1.95;7.0;0.46;0.85;798.0;52.92;97.2;27.7;71.81;0.49
35;Ille-et-Vilaine;4.0;4ème circonscription;321.0;Saulnières;512.0;265.0;51.76;247.0;48.24;1.0;0.2;0.4;3.0;0.59;1.21;243.0;47.46;98.38;36.21;63.79;0.0
35;Ille-et-Vilaine;4.0;4ème circonscription;322.0;Le Sel-de-Bretagne;640.0;326.0;50.94;314.0;49.06;10.0;1.56;3.18;2.0;0.31;0.64;302.0;47.19;96.18;34.77;64.56;0.67
35;Ille-et-Vilaine;4.0;4ème circonscription;328.0;Sixt-sur-Aff;1580.0;778.0;49.24;802.0;50.76;5.0;0.32;0.62;1.0;0.06;0.12;796.0;50.38;99.25;30.16;69.72;0.12
35;Ille-et-Vilaine;4.0;4ème circonscription;332.0;Teillay;737.0;373.0;50.61;364.0;49.39;8.0;1.09;2.2;1.0;0.14;0.27;355.0;48.17;97.53;29.58;69.58;0.84
35;Ille-et-Vilaine;4.0;4ème circonscription;340.0;Treffendel;886.0;415.0;46.84;471.0;53.16;9.0;1.02;1.91;4.0;0.45;0.85;458.0;51.69;97.24;39.3;60.48;0.22
35;Ille-et-Vilaine;4.0;4ème circonscription;343.0;Tresboeuf;867.0;441.0;50.87;426.0;49.13;19.0;2.19;4.46;2.0;0.23;0.47;405.0;46.71;95.07;31.61;68.15;0.24
35;Ille-et-Vilaine;5.0;5ème circonscription;2.0;Amanlis;1319.0;544.0;41.24;775.0;58.76;9.0;0.68;1.16;3.0;0.23;0.39;763.0;57.85;98.45;28.17;71.16;0.67
35;Ille-et-Vilaine;5.0;5ème circonscription;5.0;Arbrissel;209.0;103.0;49.28;106.0;50.72;2.0;0.96;1.89;1.0;0.48;0.94;103.0;49.28;97.17;15.53;84.46;0.01
35;Ille-et-Vilaine;5.0;5ème circonscription;6.0;Argentré-du-Plessis;3483.0;1629.0;46.77;1854.0;53.23;29.0;0.83;1.56;14.0;0.4;0.76;1811.0;52.0;97.68;15.52;84.26;0.22
35;Ille-et-Vilaine;5.0;5ème circonscription;8.0;Availles-sur-Seiche;421.0;223.0;52.97;198.0;47.03;3.0;0.71;1.52;1.0;0.24;0.51;194.0;46.08;97.98;13.41;86.6;0.0
35;Ille-et-Vilaine;5.0;5ème circonscription;14.0;Bais;1626.0;871.0;53.57;755.0;46.43;16.0;0.98;2.12;5.0;0.31;0.66;734.0;45.14;97.22;16.62;83.1;0.28
35;Ille-et-Vilaine;5.0;5ème circonscription;15.0;Balazé;1768.0;824.0;46.61;944.0;53.39;14.0;0.79;1.48;11.0;0.62;1.17;919.0;51.98;97.35;13.29;86.19;0.52
35;Ille-et-Vilaine;5.0;5ème circonscription;28.0;Boistrudan;488.0;253.0;51.84;235.0;48.16;3.0;0.61;1.28;2.0;0.41;0.85;230.0;47.13;97.87;23.47;76.07;0.46
35;Ille-et-Vilaine;5.0;5ème circonscription;38.0;Bréal-sous-Vitré;465.0;232.0;49.89;233.0;50.11;1.0;0.22;0.43;0.0;0.0;0.0;232.0;49.89;99.57;11.2;88.35;0.45
35;Ille-et-Vilaine;5.0;5ème circonscription;39.0;Brécé;1523.0;700.0;45.96;823.0;54.04;7.0;0.46;0.85;2.0;0.13;0.24;814.0;53.45;98.91;32.42;67.33;0.25
35;Ille-et-Vilaine;5.0;5ème circonscription;41.0;Brie;694.0;315.0;45.39;379.0;54.61;2.0;0.29;0.53;0.0;0.0;0.0;377.0;54.32;99.47;19.38;80.12;0.5
35;Ille-et-Vilaine;5.0;5ème circonscription;42.0;Brielles;479.0;212.0;44.26;267.0;55.74;0.0;0.0;0.0;3.0;0.63;1.12;264.0;55.11;98.88;12.87;86.37;0.76
35;Ille-et-Vilaine;5.0;5ème circonscription;52.0;Champeaux;385.0;146.0;37.92;239.0;62.08;6.0;1.56;2.51;1.0;0.26;0.42;232.0;60.26;97.07;17.24;81.88;0.88
35;Ille-et-Vilaine;5.0;5ème circonscription;53.0;Chancé;217.0;84.0;38.71;133.0;61.29;3.0;1.38;2.26;0.0;0.0;0.0;130.0;59.91;97.74;15.39;84.62;0.0
35;Ille-et-Vilaine;5.0;5ème circonscription;61.0;La Chapelle-Erbrée;482.0;228.0;47.3;254.0;52.7;1.0;0.21;0.39;1.0;0.21;0.39;252.0;52.28;99.21;15.08;84.52;0.4
35;Ille-et-Vilaine;5.0;5ème circonscription;68.0;Châteaubourg;4836.0;2120.0;43.84;2716.0;56.16;21.0;0.43;0.77;6.0;0.12;0.22;2689.0;55.6;99.01;28.39;71.45;0.16
35;Ille-et-Vilaine;5.0;5ème circonscription;69.0;Châteaugiron;7207.0;2847.0;39.5;4360.0;60.5;44.0;0.61;1.01;22.0;0.31;0.5;4294.0;59.58;98.49;22.41;77.09;0.5
35;Ille-et-Vilaine;5.0;5ème circonscription;72.0;Châtillon-en-Vendelais;1261.0;630.0;49.96;631.0;50.04;6.0;0.48;0.95;3.0;0.24;0.48;622.0;49.33;98.57;14.48;85.21;0.31
35;Ille-et-Vilaine;5.0;5ème circonscription;77.0;Chelun;208.0;85.0;40.87;123.0;59.13;2.0;0.96;1.63;1.0;0.48;0.81;120.0;57.69;97.56;10.83;89.17;0.0
35;Ille-et-Vilaine;5.0;5ème circonscription;82.0;Coësmes;913.0;469.0;51.37;444.0;48.63;9.0;0.99;2.03;3.0;0.33;0.68;432.0;47.32;97.3;23.14;76.61;0.25
35;Ille-et-Vilaine;5.0;5ème circonscription;87.0;Cornillé;627.0;301.0;48.01;326.0;51.99;5.0;0.8;1.53;1.0;0.16;0.31;320.0;51.04;98.16;17.18;82.19;0.63
35;Ille-et-Vilaine;5.0;5ème circonscription;88.0;Corps-Nuds;2350.0;1012.0;43.06;1338.0;56.94;18.0;0.77;1.35;3.0;0.13;0.22;1317.0;56.04;98.43;30.07;69.24;0.69
35;Ille-et-Vilaine;5.0;5ème circonscription;96.0;Domagné;1619.0;704.0;43.48;915.0;56.52;11.0;0.68;1.2;7.0;0.43;0.77;897.0;55.4;98.03;19.51;79.82;0.67
