Code département;Libellé département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Score_Gauche;Score_Droite;Score_Divers
44;Loire-Atlantique;06;6ème circonscription;180;Vallons-de-l'Erdre;4111.0;2330.0;56.68;1781.0;43.32;53.0;1.29;2.98;28.0;0.68;1.57;1700.0;41.35;95.45;23.36;76.64;0.0
44;Loire-Atlantique;06;6ème circonscription;185;Saint-Nicolas-de-Redon;2590.0;1405.0;54.25;1185.0;45.75;13.0;0.5;1.1;6.0;0.23;0.51;1166.0;45.02;98.4;34.22;65.78;0.0
44;Loire-Atlantique;06;6ème circonscription;193;Saint-Vincent-des-Landes;1061.0;597.0;56.27;464.0;43.73;8.0;0.75;1.72;4.0;0.38;0.86;452.0;42.6;97.41;31.86;68.14;0.0
44;Loire-Atlantique;06;6ème circonscription;197;Sion-les-Mines;1277.0;732.0;57.32;545.0;42.68;11.0;0.86;2.02;5.0;0.39;0.92;529.0;41.43;97.06;32.33;67.69;0.0
44;Loire-Atlantique;06;6ème circonscription;199;Soudan;1573.0;850.0;54.04;723.0;45.96;6.0;0.38;0.83;19.0;1.21;2.63;698.0;44.37;96.54;26.64;73.36;0.0
44;Loire-Atlantique;06;6ème circonscription;200;Soulvache;307.0;170.0;55.37;137.0;44.63;5.0;1.63;3.65;2.0;0.65;1.46;130.0;42.35;94.89;22.31;77.7;0.0
44;Loire-Atlantique;06;6ème circonscription;202;Teillé;1331.0;716.0;53.79;615.0;46.21;19.0;1.43;3.09;3.0;0.23;0.49;593.0;44.55;96.42;37.77;62.23;0.0
44;Loire-Atlantique;06;6ème circonscription;207;Trans-sur-Erdre;716.0;315.0;43.99;401.0;56.01;13.0;1.82;3.24;2.0;0.28;0.5;386.0;53.91;96.26;36.28;63.72;0.0
44;Loire-Atlantique;06;6ème circonscription;208;Treffieux;624.0;317.0;50.8;307.0;49.2;6.0;0.96;1.95;1.0;0.16;0.33;300.0;48.08;97.72;42.67;57.32;0.01
44;Loire-Atlantique;06;6ème circonscription;213;Loireauxence;5567.0;2905.0;52.18;2662.0;47.82;61.0;1.1;2.29;20.0;0.36;0.75;2581.0;46.36;96.96;31.73;68.28;0.0
44;Loire-Atlantique;06;6ème circonscription;214;Vay;1482.0;788.0;53.17;694.0;46.83;0.0;0.0;0.0;18.0;1.21;2.59;676.0;45.61;97.41;43.34;56.65;0.01
44;Loire-Atlantique;06;6ème circonscription;218;Villepot;523.0;270.0;51.63;253.0;48.37;3.0;0.57;1.19;4.0;0.76;1.58;246.0;47.04;97.23;25.61;74.39;0.0
44;Loire-Atlantique;06;6ème circonscription;221;La Chevallerais;1039.0;518.0;49.86;521.0;50.14;11.0;1.06;2.11;2.0;0.19;0.38;508.0;48.89;97.5;41.34;58.67;0.0
44;Loire-Atlantique;06;6ème circonscription;222;La Roche-Blanche;916.0;483.0;52.73;433.0;47.27;12.0;1.31;2.77;5.0;0.55;1.15;416.0;45.41;96.07;24.51;75.47;0.02
44;Loire-Atlantique;06;6ème circonscription;224;La Grigonnais;1252.0;678.0;54.15;574.0;45.85;13.0;1.04;2.26;3.0;0.24;0.52;558.0;44.57;97.21;48.21;51.79;0.0
44;Loire-Atlantique;07;7ème circonscription;006;Assérac;1615.0;794.0;49.16;821.0;50.84;22.0;1.36;2.68;4.0;0.25;0.49;795.0;49.23;96.83;39.74;60.26;0.0
44;Loire-Atlantique;07;7ème circonscription;010;Batz-sur-Mer;3008.0;1425.0;47.37;1583.0;52.63;33.0;1.1;2.08;18.0;0.6;1.14;1532.0;50.93;96.78;29.04;70.96;0.0
44;Loire-Atlantique;07;7ème circonscription;013;Besné;2363.0;1254.0;53.07;1109.0;46.93;13.0;0.55;1.17;9.0;0.38;0.81;1087.0;46.0;98.02;39.28;60.72;0.0
44;Loire-Atlantique;07;7ème circonscription;030;La Chapelle-des-Marais;3060.0;1526.0;49.87;1534.0;50.13;55.0;1.8;3.59;12.0;0.39;0.78;1467.0;47.94;95.63;38.24;61.77;0.0
44;Loire-Atlantique;07;7ème circonscription;049;Le Croisic;3937.0;1839.0;46.71;2098.0;53.29;27.0;0.69;1.29;18.0;0.46;0.86;2053.0;52.15;97.86;24.45;75.54;0.01
44;Loire-Atlantique;07;7ème circonscription;050;Crossac;2249.0;1240.0;55.14;1009.0;44.86;14.0;0.62;1.39;5.0;0.22;0.5;990.0;44.02;98.12;39.6;60.4;0.0
44;Loire-Atlantique;07;7ème circonscription;053;Drefféac;1673.0;897.0;53.62;776.0;46.38;13.0;0.78;1.68;3.0;0.18;0.39;760.0;45.43;97.94;35.79;64.21;0.0
44;Loire-Atlantique;07;7ème circonscription;055;La Baule-Escoublac;16562.0;7425.0;44.83;9137.0;55.17;108.0;0.65;1.18;38.0;0.23;0.42;8991.0;54.29;98.4;16.7;83.3;0.0
44;Loire-Atlantique;07;7ème circonscription;068;Guenrouet;2568.0;1300.0;50.62;1268.0;49.38;17.0;0.66;1.34;11.0;0.43;0.87;1240.0;48.29;97.79;40.41;59.59;0.0
44;Loire-Atlantique;07;7ème circonscription;069;Guérande;14529.0;7170.0;49.35;7359.0;50.65;117.0;0.81;1.59;45.0;0.31;0.61;7197.0;49.54;97.8;31.83;68.17;0.0
44;Loire-Atlantique;07;7ème circonscription;072;Herbignac;5382.0;2859.0;53.12;2523.0;46.88;48.0;0.89;1.9;21.0;0.39;0.83;2454.0;45.6;97.27;38.71;61.28;0.01
44;Loire-Atlantique;07;7ème circonscription;097;Mesquer;2322.0;923.0;39.75;1399.0;60.25;17.0;0.73;1.22;6.0;0.26;0.43;1376.0;59.26;98.36;29.93;70.07;0.0
44;Loire-Atlantique;07;7ème circonscription;098;Missillac;3894.0;2078.0;53.36;1816.0;46.64;26.0;0.67;1.43;13.0;0.33;0.72;1777.0;45.63;97.85;35.34;64.67;0.0
44;Loire-Atlantique;07;7ème circonscription;125;Piriac-sur-Mer;2589.0;1053.0;40.67;1536.0;59.33;20.0;0.77;1.3;5.0;0.19;0.33;1511.0;58.36;98.37;25.02;74.98;0.0
44;Loire-Atlantique;07;7ème circonscription;129;Pontchâteau;8155.0;4377.0;53.67;3778.0;46.33;81.0;0.99;2.14;20.0;0.25;0.53;3677.0;45.09;97.33;38.6;61.41;0.0
44;Loire-Atlantique;07;7ème circonscription;132;Pornichet;11072.0;5200.0;46.97;5872.0;53.03;190.0;1.72;3.24;0.0;0.0;0.0;5682.0;51.32;96.76;26.5;73.24;0.26
44;Loire-Atlantique;07;7ème circonscription;135;Le Pouliguen;4705.0;2064.0;43.87;2641.0;56.13;41.0;0.87;1.55;13.0;0.28;0.49;2587.0;54.98;97.96;18.05;81.95;0.0
44;Loire-Atlantique;07;7ème circonscription;151;Saint-André-des-Eaux;5463.0;2735.0;50.06;2728.0;49.94;40.0;0.73;1.47;15.0;0.27;0.55;2673.0;48.93;97.98;28.76;71.24;0.0
44;Loire-Atlantique;07;7ème circonscription;152;Sainte-Anne-sur-Brivet;2271.0;1232.0;54.25;1039.0;45.75;14.0;0.62;1.35;5.0;0.22;0.48;1020.0;44.91;98.17;39.62;60.38;0.0
44;Loire-Atlantique;07;7ème circonscription;161;Saint-Gildas-des-Bois;2720.0;1493.0;54.89;1227.0;45.11;19.0;0.7;1.55;17.0;0.63;1.39;1191.0;43.79;97.07;32.5;67.51;0.0
44;Loire-Atlantique;07;7ème circonscription;168;Saint-Joachim;3229.0;1695.0;52.49;1534.0;47.51;29.0;0.9;1.89;15.0;0.46;0.98;1490.0;46.14;97.13;42.22;57.77;0.01
44;Loire-Atlantique;07;7ème circonscription;175;Saint-Lyphard;3879.0;1995.0;51.43;1884.0;48.57;30.0;0.77;1.59;21.0;0.54;1.11;1833.0;47.25;97.29;35.4;64.6;0.0
44;Loire-Atlantique;07;7ème circonscription;183;Saint-Molf;2275.0;1192.0;52.4;1083.0;47.6;29.0;1.27;2.68;7.0;0.31;0.65;1047.0;46.02;96.68;38.4;61.6;0.0
44;Loire-Atlantique;07;7ème circonscription;189;Sainte-Reine-de-Bretagne;1773.0;888.0;50.08;885.0;49.92;26.0;1.47;2.94;11.0;0.62;1.24;848.0;47.83;95.82;41.03;58.96;0.01
44;Loire-Atlantique;07;7ème circonscription;196;Sévérac;1224.0;657.0;53.68;567.0;46.32;13.0;1.06;2.29;4.0;0.33;0.71;550.0;44.93;97.0;41.64;58.37;0.0
44;Loire-Atlantique;07;7ème circonscription;211;La Turballe;4785.0;2224.0;46.48;2561.0;53.52;53.0;1.11;2.07;22.0;0.46;0.86;2486.0;51.95;97.07;29.36;70.56;0.08
44;Loire-Atlantique;08;8ème circonscription;019;Bouée;812.0;389.0;47.91;423.0;52.09;13.0;1.6;3.07;1.0;0.12;0.24;409.0;50.37;96.69;37.16;62.83;0.01
44;Loire-Atlantique;08;8ème circonscription;025;Campbon;2941.0;1402.0;47.67;1539.0;52.33;28.0;0.95;1.82;12.0;0.41;0.78;1499.0;50.97;97.4;44.1;55.76;0.14
44;Loire-Atlantique;08;8ème circonscription;033;La Chapelle-Launay;2503.0;1180.0;47.14;1323.0;52.86;19.0;0.76;1.44;9.0;0.36;0.68;1295.0;51.74;97.88;45.33;54.69;0.0
44;Loire-Atlantique;08;8ème circonscription;052;Donges;5390.0;2980.0;55.29;2410.0;44.71;38.0;0.71;1.58;16.0;0.3;0.66;2356.0;43.71;97.76;40.15;59.55;0.3
44;Loire-Atlantique;08;8ème circonscription;080;Lavau-sur-Loire;582.0;223.0;38.32;359.0;61.68;11.0;1.89;3.06;2.0;0.34;0.56;346.0;59.45;96.38;53.76;46.24;0.0
44;Loire-Atlantique;08;8ème circonscription;089;Malville;2567.0;1303.0;50.76;1264.0;49.24;14.0;0.55;1.11;3.0;0.12;0.24;1247.0;48.58;98.66;42.02;57.97;0.01
44;Loire-Atlantique;08;8ème circonscription;103;Montoir-de-Bretagne;5108.0;2973.0;58.2;2135.0;41.8;19.0;0.37;0.89;12.0;0.23;0.56;2104.0;41.19;98.55;41.83;57.65;0.52
44;Loire-Atlantique;08;8ème circonscription;137;Prinquiau;2438.0;1178.0;48.32;1260.0;51.68;17.0;0.7;1.35;11.0;0.45;0.87;1232.0;50.53;97.78;38.23;61.77;0.0
44;Loire-Atlantique;08;8ème circonscription;139;Quilly;999.0;501.0;50.15;498.0;49.85;7.0;0.7;1.41;6.0;0.6;1.2;485.0;48.55;97.39;49.27;50.3;0.43
44;Loire-Atlantique;08;8ème circonscription;176;Saint-Malo-de-Guersac;2679.0;1397.0;52.15;1282.0;47.85;16.0;0.6;1.25;14.0;0.52;1.09;1252.0;46.73;97.66;49.93;49.77;0.3
44;Loire-Atlantique;08;8ème circonscription;184;Saint-Nazaire;51612.0;27205.0;52.71;24407.0;47.29;237.0;0.46;0.97;95.0;0.18;0.39;24075.0;46.65;98.64;49.87;49.85;0.28
44;Loire-Atlantique;08;8ème circonscription;195;Savenay;6731.0;3459.0;51.39;3272.0;48.61;44.0;0.65;1.34;7.0;0.1;0.21;3221.0;47.85;98.44;42.19;57.68;0.13
44;Loire-Atlantique;08;8ème circonscription;210;Trignac;5763.0;3298.0;57.23;2465.0;42.77;44.0;0.76;1.78;14.0;0.24;0.57;2407.0;41.77;97.65;44.83;54.76;0.41
44;Loire-Atlantique;09;9ème circonscription;005;Chaumes-en-Retz;5325.0;2764.0;51.91;2561.0;48.09;61.0;1.15;2.38;15.0;0.28;0.59;2485.0;46.67;97.03;28.05;71.94;0.01
44;Loire-Atlantique;09;9ème circonscription;012;La Bernerie-en-Retz;3122.0;1366.0;43.75;1756.0;56.25;38.0;1.22;2.16;13.0;0.42;0.74;1705.0;54.61;97.1;28.86;71.14;0.0
44;Loire-Atlantique;09;9ème circonscription;021;Villeneuve-en-Retz;3913.0;1961.0;50.12;1952.0;49.88;30.0;0.77;1.54;16.0;0.41;0.82;1906.0;48.71;97.64;27.33;72.66;0.01
44;Loire-Atlantique;09;9ème circonscription;038;Chauvé;2156.0;1094.0;50.74;1062.0;49.26;23.0;1.07;2.17;12.0;0.56;1.13;1027.0;47.63;96.7;27.17;72.83;0.0
44;Loire-Atlantique;09;9ème circonscription;039;Cheix-en-Retz;887.0;432.0;48.7;455.0;51.3;11.0;1.24;2.42;0.0;0.0;0.0;444.0;50.06;97.58;31.98;68.03;0.0
44;Loire-Atlantique;09;9ème circonscription;041;La Chevrolière;4812.0;2519.0;52.35;2293.0;47.65;47.0;0.98;2.05;20.0;0.42;0.87;2226.0;46.26;97.08;32.52;67.48;0.0
44;Loire-Atlantique;09;9ème circonscription;046;Corsept;2180.0;1182.0;54.22;998.0;45.78;25.0;1.15;2.51;5.0;0.23;0.5;968.0;44.4;96.99;32.13;67.88;0.0
44;Loire-Atlantique;09;9ème circonscription;061;Frossay;2455.0;1302.0;53.03;1153.0;46.97;21.0;0.86;1.82;12.0;0.49;1.04;1120.0;45.62;97.14;30.8;69.2;0.0
44;Loire-Atlantique;09;9ème circonscription;081;Legé;3309.0;1753.0;52.98;1556.0;47.02;28.0;0.85;1.8;12.0;0.36;0.77;1516.0;45.81;97.43;25.99;74.0;0.01
44;Loire-Atlantique;09;9ème circonscription;083;La Limouzinière;1762.0;977.0;55.45;785.0;44.55;8.0;0.45;1.02;4.0;0.23;0.51;773.0;43.87;98.47;30.52;69.47;0.01
44;Loire-Atlantique;09;9ème circonscription;087;Machecoul-Saint-Même;6051.0;3032.0;50.11;3019.0;49.89;44.0;0.73;1.46;27.0;0.45;0.89;2948.0;48.72;97.65;25.0;75.01;0.0
44;Loire-Atlantique;09;9ème circonscription;090;La Marne;1131.0;626.0;55.35;505.0;44.65;8.0;0.71;1.58;6.0;0.53;1.19;491.0;43.41;97.23;21.99;78.01;0.0
44;Loire-Atlantique;09;9ème circonscription;101;La Montagne;4880.0;2350.0;48.16;2530.0;51.84;34.0;0.7;1.34;15.0;0.31;0.59;2481.0;50.84;98.06;52.92;47.07;0.01
44;Loire-Atlantique;09;9ème circonscription;106;Les Moutiers-en-Retz;1667.0;691.0;41.45;976.0;58.55;17.0;1.02;1.74;1.0;0.06;0.1;958.0;57.47;98.16;29.33;70.67;0.0
44;Loire-Atlantique;09;9ème circonscription;116;Paimboeuf;2010.0;998.0;49.65;1012.0;50.35;19.0;0.95;1.88;5.0;0.25;0.49;988.0;49.15;97.63;40.59;59.42;0.0
44;Loire-Atlantique;09;9ème circonscription;119;Paulx;1373.0;706.0;51.42;667.0;48.58;9.0;0.66;1.35;4.0;0.29;0.6;654.0;47.63;98.05;21.25;78.74;0.01
44;Loire-Atlantique;09;9ème circonscription;120;Le Pellerin;3977.0;1905.0;47.9;2072.0;52.1;22.0;0.55;1.06;11.0;0.28;0.53;2039.0;51.27;98.41;44.33;55.68;0.0
44;Loire-Atlantique;09;9ème circonscription;126;La Plaine-sur-Mer;3908.0;1851.0;47.36;2057.0;52.64;32.0;0.82;1.56;10.0;0.26;0.49;2015.0;51.56;97.96;27.94;72.07;0.0
44;Loire-Atlantique;09;9ème circonscription;131;Pornic;15778.0;7249.0;45.94;8529.0;54.06;89.0;0.56;1.04;40.0;0.25;0.47;8400.0;53.24;98.49;23.65;76.35;0.0
44;Loire-Atlantique;09;9ème circonscription;133;Port-Saint-Père;2311.0;1105.0;47.81;1206.0;52.19;23.0;1.0;1.91;12.0;0.52;1.0;1171.0;50.67;97.1;35.7;64.29;0.01
44;Loire-Atlantique;09;9ème circonscription;136;Préfailles;1612.0;662.0;41.07;950.0;58.93;15.0;0.93;1.58;3.0;0.19;0.32;932.0;57.82;98.11;22.0;78.01;0.0
44;Loire-Atlantique;09;9ème circonscription;145;Rouans;2375.0;1190.0;50.11;1185.0;49.89;26.0;1.09;2.19;4.0;0.17;0.34;1155.0;48.63;97.47;36.02;63.98;0.0
44;Loire-Atlantique;09;9ème circonscription;154;Saint-Brevin-les-Pins;11788.0;5525.0;46.87;6263.0;53.13;108.0;0.92;1.72;28.0;0.24;0.45;6127.0;51.98;97.83;29.92;70.1;0.0
44;Loire-Atlantique;09;9ème circonscription;155;Saint-Colomban;2457.0;1272.0;51.77;1185.0;48.23;21.0;0.85;1.77;9.0;0.37;0.76;1155.0;47.01;97.47;32.21;67.8;0.0
44;Loire-Atlantique;09;9ème circonscription;156;Corcoué-sur-Logne;2189.0;1152.0;52.63;1037.0;47.37;19.0;0.87;1.83;6.0;0.27;0.58;1012.0;46.23;97.59;38.63;61.36;0.01
44;Loire-Atlantique;09;9ème circonscription;157;Saint-Etienne-de-Mer-Morte;1160.0;630.0;54.31;530.0;45.69;10.0;0.86;1.89;3.0;0.26;0.57;517.0;44.57;97.55;21.27;78.72;0.01
44;Loire-Atlantique;09;9ème circonscription;164;Saint-Hilaire-de-Chaléons;1719.0;873.0;50.79;846.0;49.21;21.0;1.22;2.48;3.0;0.17;0.35;822.0;47.82;97.16;33.33;66.65;0.02
44;Loire-Atlantique;09;9ème circonscription;166;Saint-Jean-de-Boiseau;4543.0;2245.0;49.42;2298.0;50.58;52.0;1.14;2.26;13.0;0.29;0.57;2233.0;49.15;97.17;48.63;51.37;0.0
44;Loire-Atlantique;09;9ème circonscription;174;Saint-Lumine-de-Coutais;1680.0;833.0;49.58;847.0;50.42;18.0;1.07;2.13;11.0;0.65;1.3;818.0;48.69;96.58;25.91;74.08;0.01
44;Loire-Atlantique;09;9ème circonscription;178;Saint-Mars-de-Coutais;2107.0;1032.0;48.98;1075.0;51.02;28.0;1.33;2.6;5.0;0.24;0.47;1042.0;49.45;96.93;35.9;64.11;0.0
44;Loire-Atlantique;09;9ème circonscription;182;Saint-Michel-Chef-Chef;4957.0;2315.0;46.7;2642.0;53.3;46.0;0.93;1.74;14.0;0.28;0.53;2582.0;52.09;97.73;26.85;73.16;0.0
44;Loire-Atlantique;09;9ème circonscription;186;Sainte-Pazanne;5238.0;2562.0;48.91;2676.0;51.09;47.0;0.9;1.76;17.0;0.32;0.64;2612.0;49.87;97.61;35.38;64.63;0.0
44;Loire-Atlantique;09;9ème circonscription;187;Saint-Père-en-Retz;3517.0;1906.0;54.19;1611.0;45.81;25.0;0.71;1.55;11.0;0.31;0.68;1575.0;44.78;97.77;26.73;73.28;0.0
44;Loire-Atlantique;09;9ème circonscription;188;Saint-Philbert-de-Grand-Lieu;7081.0;3693.0;52.15;3388.0;47.85;59.0;0.83;1.74;23.0;0.32;0.68;3306.0;46.69;97.58;29.83;70.16;0.01
44;Loire-Atlantique;09;9ème circonscription;192;Saint-Viaud;2041.0;1070.0;52.43;971.0;47.57;26.0;1.27;2.68;5.0;0.24;0.51;940.0;46.06;96.81;29.26;70.75;0.0
44;Loire-Atlantique;09;9ème circonscription;206;Touvois;1172.0;598.0;51.02;574.0;48.98;0.0;0.0;0.0;10.0;0.85;1.74;564.0;48.12;98.26;24.47;75.54;0.0
44;Loire-Atlantique;09;9ème circonscription;220;Vue;1284.0;690.0;53.74;594.0;46.26;10.0;0.78;1.68;5.0;0.39;0.84;579.0;45.09;97.47;35.75;64.26;0.0
44;Loire-Atlantique;10;10ème circonscription;002;Aigrefeuille-sur-Maine;2999.0;1616.0;53.88;1383.0;46.12;34.0;1.13;2.46;10.0;0.33;0.72;1339.0;44.65;96.82;35.85;63.18;0.97
44;Loire-Atlantique;10;10ème circonscription;009;Basse-Goulaine;7864.0;3571.0;45.41;4293.0;54.59;61.0;0.78;1.42;10.0;0.13;0.23;4222.0;53.69;98.35;31.27;67.85;0.88
44;Loire-Atlantique;10;10ème circonscription;014;Le Bignon;3111.0;1490.0;47.89;1621.0;52.11;31.0;1.0;1.91;9.0;0.29;0.56;1581.0;50.82;97.53;35.67;63.32;1.01
44;Loire-Atlantique;10;10ème circonscription;016;La Boissière-du-Doré;793.0;364.0;45.9;429.0;54.1;10.0;1.26;2.33;3.0;0.38;0.7;416.0;52.46;96.97;31.24;66.33;2.43
44;Loire-Atlantique;10;10ème circonscription;022;Boussay;2143.0;1126.0;52.54;1017.0;47.46;25.0;1.17;2.46;7.0;0.33;0.69;985.0;45.96;96.85;27.82;71.48;0.7
44;Loire-Atlantique;10;10ème circonscription;029;Divatte-sur-Loire;5439.0;2797.0;51.42;2642.0;48.58;46.0;0.85;1.74;31.0;0.57;1.17;2565.0;47.16;97.09;31.86;66.98;1.16
44;Loire-Atlantique;10;10ème circonscription;032;La Chapelle-Heulin;2594.0;1290.0;49.73;1304.0;50.27;20.0;0.77;1.53;10.0;0.39;0.77;1274.0;49.11;97.7;30.29;65.86;3.85
44;Loire-Atlantique;10;10ème circonscription;037;Château-Thébaud;2340.0;976.0;41.71;1364.0;58.29;22.0;0.94;1.61;5.0;0.21;0.37;1337.0;57.14;98.02;34.26;65.07;0.67
44;Loire-Atlantique;10;10ème circonscription;043;Clisson;5852.0;2685.0;45.88;3167.0;54.12;37.0;0.63;1.17;16.0;0.27;0.51;3114.0;53.21;98.33;42.16;56.84;1.0
44;Loire-Atlantique;10;10ème circonscription;063;Gétigné;2908.0;1346.0;46.29;1562.0;53.71;22.0;0.76;1.41;8.0;0.28;0.51;1532.0;52.68;98.08;31.53;67.74;0.73
44;Loire-Atlantique;10;10ème circonscription;064;Gorges;3599.0;1739.0;48.32;1860.0;51.68;30.0;0.83;1.61;7.0;0.19;0.38;1823.0;50.65;98.01;36.31;62.43;1.26
44;Loire-Atlantique;10;10ème circonscription;070;La Haie-Fouassière;3789.0;1707.0;45.05;2082.0;54.95;33.0;0.87;1.59;25.0;0.66;1.2;2024.0;53.42;97.21;39.48;58.73;1.79
44;Loire-Atlantique;10;10ème circonscription;071;Haute-Goulaine;4950.0;2246.0;45.37;2704.0;54.63;39.0;0.79;1.44;25.0;0.51;0.92;2640.0;53.33;97.63;30.64;68.71;0.65
44;Loire-Atlantique;10;10ème circonscription;079;Le Landreau;2362.0;1225.0;51.86;1137.0;48.14;19.0;0.8;1.67;9.0;0.38;0.79;1109.0;46.95;97.54;33.99;63.92;2.09
44;Loire-Atlantique;10;10ème circonscription;084;Le Loroux-Bottereau;6186.0;3176.0;51.34;3010.0;48.66;48.0;0.78;1.59;28.0;0.45;0.93;2934.0;47.43;97.48;33.33;65.64;1.03
44;Loire-Atlantique;10;10ème circonscription;088;Maisdon-sur-Sèvre;2219.0;1026.0;46.24;1193.0;53.76;19.0;0.86;1.59;9.0;0.41;0.75;1165.0;52.5;97.65;36.65;62.4;0.95
44;Loire-Atlantique;10;10ème circonscription;100;Monnières;1756.0;840.0;47.84;916.0;52.16;15.0;0.85;1.64;9.0;0.51;0.98;892.0;50.8;97.38;38.68;60.88;0.44
44;Loire-Atlantique;10;10ème circonscription;102;Montbert;2387.0;1153.0;48.3;1234.0;51.7;13.0;0.54;1.05;20.0;0.84;1.62;1201.0;50.31;97.33;32.31;66.36;1.33
44;Loire-Atlantique;10;10ème circonscription;108;Mouzillon;2168.0;1065.0;49.12;1103.0;50.88;14.0;0.65;1.27;7.0;0.32;0.63;1082.0;49.91;98.1;32.44;66.62;0.94
44;Loire-Atlantique;10;10ème circonscription;117;Le Pallet;2516.0;1159.0;46.07;1357.0;53.93;18.0;0.72;1.33;14.0;0.56;1.03;1325.0;52.66;97.64;42.35;56.14;1.51
44;Loire-Atlantique;10;10ème circonscription;127;La Planche;1962.0;1027.0;52.34;935.0;47.66;19.0;0.97;2.03;18.0;0.92;1.93;898.0;45.77;96.04;27.73;70.82;1.45
44;Loire-Atlantique;10;10ème circonscription;140;La Regrippière;1116.0;537.0;48.12;579.0;51.88;21.0;1.88;3.63;9.0;0.81;1.55;549.0;49.19;94.82;29.33;68.12;2.55
44;Loire-Atlantique;10;10ème circonscription;141;La Remaudière;860.0;448.0;52.09;412.0;47.91;11.0;1.28;2.67;12.0;1.4;2.91;389.0;45.23;94.42;26.99;73.02;0.0
44;Loire-Atlantique;10;10ème circonscription;142;Remouillé;1408.0;701.0;49.79;707.0;50.21;12.0;0.85;1.7;7.0;0.5;0.99;688.0;48.86;97.31;33.14;65.84;1.02
44;Loire-Atlantique;10;10ème circonscription;159;Saint-Fiacre-sur-Maine;1009.0;417.0;41.33;592.0;58.67;11.0;1.09;1.86;7.0;0.69;1.18;574.0;56.89;96.96;39.37;60.27;0.36
44;Loire-Atlantique;10;10ème circonscription;165;Saint-Hilaire-de-Clisson;1806.0;940.0;52.05;866.0;47.95;14.0;0.78;1.62;8.0;0.44;0.92;844.0;46.73;97.46;35.79;63.27;0.94
44;Loire-Atlantique;10;10ème circonscription;169;Saint-Julien-de-Concelles;5889.0;2887.0;49.02;3002.0;50.98;30.0;0.51;1.0;11.0;0.19;0.37;2961.0;50.28;98.63;34.47;64.77;0.76
44;Loire-Atlantique;10;10ème circonscription;173;Saint-Lumine-de-Clisson;1568.0;821.0;52.36;747.0;47.64;14.0;0.89;1.87;6.0;0.38;0.8;727.0;46.36;97.32;34.66;63.55;1.79
44;Loire-Atlantique;10;10ème circonscription;198;Les Sorinières;6684.0;3243.0;48.52;3441.0;51.48;74.0;1.11;2.15;25.0;0.37;0.73;3342.0;50.0;97.12;36.51;62.76;0.73
44;Loire-Atlantique;10;10ème circonscription;212;Vallet;7085.0;3477.0;49.08;3608.0;50.92;46.0;0.65;1.27;26.0;0.37;0.72;3536.0;49.91;98.0;30.74;67.39;1.87
44;Loire-Atlantique;10;10ème circonscription;215;Vertou;20366.0;9539.0;46.84;10827.0;53.16;127.0;0.62;1.17;78.0;0.38;0.72;10622.0;52.16;98.11;35.2;63.98;0.82
44;Loire-Atlantique;10;10ème circonscription;216;Vieillevigne;3175.0;1732.0;54.55;1443.0;45.45;36.0;1.13;2.49;7.0;0.22;0.49;1400.0;44.09;97.02;29.35;69.08;1.57
44;Loire-Atlantique;10;10ème circonscription;223;Geneston;2854.0;1553.0;54.41;1301.0;45.59;29.0;1.02;2.23;12.0;0.42;0.92;1260.0;44.15;96.85;30.96;67.94;1.1
56;Morbihan;01;1ère circonscription;002;Ambon;1858.0;890.0;47.9;968.0;52.1;16.0;0.86;1.65;7.0;0.38;0.72;945.0;50.86;97.62;29.95;69.11;0.94
56;Morbihan;01;1ère circonscription;003;Arradon;5005.0;1891.0;37.78;3114.0;62.22;24.0;0.48;0.77;11.0;0.22;0.35;3079.0;61.52;98.88;30.76;68.41;0.83
56;Morbihan;01;1ère circonscription;004;Arzal;1469.0;684.0;46.56;785.0;53.44;15.0;1.02;1.91;3.0;0.2;0.38;767.0;52.21;97.71;33.77;65.85;0.38
56;Morbihan;01;1ère circonscription;005;Arzon;2309.0;833.0;36.08;1476.0;63.92;11.0;0.48;0.75;6.0;0.26;0.41;1459.0;63.19;98.85;18.85;80.79;0.36
56;Morbihan;01;1ère circonscription;008;Baden;4597.0;2006.0;43.64;2591.0;56.36;21.0;0.46;0.81;13.0;0.28;0.5;2557.0;55.62;98.69;30.35;68.59;1.06
56;Morbihan;01;1ère circonscription;018;Billiers;854.0;356.0;41.69;498.0;58.31;9.0;1.05;1.81;0.0;0.0;0.0;489.0;57.26;98.19;43.15;56.03;0.82
56;Morbihan;01;1ère circonscription;052;Damgan;2131.0;759.0;35.62;1372.0;64.38;17.0;0.8;1.24;3.0;0.14;0.22;1352.0;63.44;98.54;22.63;76.79;0.58
56;Morbihan;01;1ère circonscription;077;Le Guerno;796.0;406.0;51.01;390.0;48.99;9.0;1.13;2.31;4.0;0.5;1.03;377.0;47.36;96.67;30.51;67.63;1.86
56;Morbihan;01;1ère circonscription;084;Le Hézo;761.0;324.0;42.58;437.0;57.42;5.0;0.66;1.14;1.0;0.13;0.23;431.0;56.64;98.63;37.35;61.47;1.18
