CODGEO;LIBGEO;Code département;annee;type;code_de_la_commune;code_com;geo_point;energie_type;filiere;puissances_kw;production_mwh;nom_com;code_dep
35010;Baguer-Pican;35;2022;production energetique;010;35010;48.549890858189976, -1.691120521746967;Biométhane;Méthanisation;765.0;6278.8;Baguer-Pican;35
35010;Baguer-Pican;35;2022;production energetique;010;35010;48.549890858189976, -1.691120521746967;Electricité;Hydroélectricité;0.0;0.0;Baguer-Pican;35
35010;Baguer-Pican;35;2022;production energetique;010;35010;48.549890858189976, -1.691120521746967;Chaleur;Bois énergie domestique;3277.0;2540.0;Baguer-Pican;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Chaleur;Solaire thermique;110.0;77.0;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Electricité;Solaire PV;1256.0;1345.0;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Chaleur;PAC (aérothermie et géothermie);5555.0;3977.0;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Biométhane;Méthanisation;816.0;6825.8;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Electricité;Hydroélectricité;0.0;0.0;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Electricité;Éolien terrestre;10.0;15.0;Bain-de-Bretagne;35
35012;Bain-de-Bretagne;35;2022;production energetique;012;35012;47.830231648923785, -1.6763369438514282;Chaleur;Bois énergie domestique;10050.0;7789.0;Bain-de-Bretagne;35
35013;Bains-sur-Oust;35;2022;production energetique;013;35013;47.71220004234264, -2.075623599840452;Chaleur;Solaire thermique;70.0;50.0;Bains-sur-Oust;35
35013;Bains-sur-Oust;35;2022;production energetique;013;35013;47.71220004234264, -2.075623599840452;Electricité;Solaire PV;651.0;676.0;Bains-sur-Oust;35
35013;Bains-sur-Oust;35;2022;production energetique;013;35013;47.71220004234264, -2.075623599840452;Chaleur;PAC (aérothermie et géothermie);3607.0;2582.0;Bains-sur-Oust;35
35013;Bains-sur-Oust;35;2022;production energetique;013;35013;47.71220004234264, -2.075623599840452;Electricité;Hydroélectricité;0.0;0.0;Bains-sur-Oust;35
35013;Bains-sur-Oust;35;2022;production energetique;013;35013;47.71220004234264, -2.075623599840452;Chaleur;Bois énergie domestique;8679.0;6727.0;Bains-sur-Oust;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Chaleur;Solaire thermique;40.0;28.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Electricité;Solaire PV;651.0;591.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Chaleur;PAC (aérothermie et géothermie);2015.0;1442.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Electricité;Méthanisation;499.0;3602.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Chaleur;Méthanisation;599.0;4324.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Electricité;Hydroélectricité;0.0;0.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Chaleur;Bois énergie domestique;5214.0;4041.0;Bais;35
35014;Bais;35;2022;production energetique;014;35014;48.011081070770075, -1.305387299087277;Chaleur;Bois énergie chaufferies;80.0;122.0;Bais;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Chaleur;Solaire thermique;40.0;26.0;Balazé;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Electricité;Solaire PV;396.0;406.0;Balazé;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Chaleur;PAC (aérothermie et géothermie);1842.0;1319.0;Balazé;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Electricité;Hydroélectricité;0.0;0.0;Balazé;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Electricité;Éolien terrestre;8300.0;14372.0;Balazé;35
35015;Balazé;35;2022;production energetique;015;35015;48.177905964758736, -1.1832423280670892;Chaleur;Bois énergie domestique;4234.0;3282.0;Balazé;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Chaleur;Solaire thermique;40.0;26.0;Baulon;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Electricité;Solaire PV;517.0;531.0;Baulon;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Chaleur;PAC (aérothermie et géothermie);1854.0;1327.0;Baulon;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Electricité;Hydroélectricité;0.0;0.0;Baulon;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Chaleur;Bois énergie domestique;4286.0;3322.0;Baulon;35
35016;Baulon;35;2022;production energetique;016;35016;47.99496011515991, -1.9294063847538778;Chaleur;Bois énergie chaufferies;200.0;250.0;Baulon;35
35017;La Baussaine;35;2022;production energetique;017;35017;48.312947500624276, -1.8966169156764674;Chaleur;Solaire thermique;10.0;8.0;La Baussaine;35
35017;La Baussaine;35;2022;production energetique;017;35017;48.312947500624276, -1.8966169156764674;Electricité;Solaire PV;85.0;119.0;La Baussaine;35
35017;La Baussaine;35;2022;production energetique;017;35017;48.312947500624276, -1.8966169156764674;Chaleur;PAC (aérothermie et géothermie);574.0;411.0;La Baussaine;35
35017;La Baussaine;35;2022;production energetique;017;35017;48.312947500624276, -1.8966169156764674;Electricité;Hydroélectricité;0.0;0.0;La Baussaine;35
35017;La Baussaine;35;2022;production energetique;017;35017;48.312947500624276, -1.8966169156764674;Chaleur;Bois énergie domestique;1293.0;1002.0;La Baussaine;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Chaleur;Solaire thermique;20.0;15.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Electricité;Solaire PV;88.0;64.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Chaleur;PAC (aérothermie et géothermie);1083.0;775.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Electricité;Méthanisation;204.0;1652.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Chaleur;Méthanisation;200.0;1619.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Electricité;Hydroélectricité;0.0;0.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Chaleur;Bois énergie domestique;2349.0;1821.0;La Bazouge-du-Désert;35
35018;La Bazouge-du-Désert;35;2022;production energetique;018;35018;48.44396511019734, -1.1096719466145948;Chaleur;Bois énergie chaufferies;355.0;433.0;La Bazouge-du-Désert;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Chaleur;Solaire thermique;40.0;29.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Electricité;Solaire PV;323.0;375.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Chaleur;PAC (aérothermie et géothermie);2061.0;1475.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Electricité;Hydroélectricité;0.0;0.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Electricité;Éolien terrestre;6000.0;11846.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Chaleur;Bois énergie domestique;4488.0;3478.0;Bazouges-la-Pérouse;35
35019;Bazouges-la-Pérouse;35;2022;production energetique;019;35019;48.44063188554587, -1.563598386619256;Chaleur;Bois énergie chaufferies;341.0;655.0;Bazouges-la-Pérouse;35
35021;Beaucé;35;2022;production energetique;021;35021;48.346757745802186, -1.155558321320474;Chaleur;Solaire thermique;20.0;16.0;Beaucé;35
35021;Beaucé;35;2022;production energetique;021;35021;48.346757745802186, -1.155558321320474;Electricité;Solaire PV;39.0;38.0;Beaucé;35
35021;Beaucé;35;2022;production energetique;021;35021;48.346757745802186, -1.155558321320474;Chaleur;PAC (aérothermie et géothermie);1154.0;826.0;Beaucé;35
35021;Beaucé;35;2022;production energetique;021;35021;48.346757745802186, -1.155558321320474;Electricité;Hydroélectricité;0.0;0.0;Beaucé;35
35021;Beaucé;35;2022;production energetique;021;35021;48.346757745802186, -1.155558321320474;Chaleur;Bois énergie domestique;2239.0;1735.0;Beaucé;35
35022;Bécherel;35;2022;production energetique;022;35022;48.29629668005712, -1.942863279259336;Chaleur;Solaire thermique;10.0;8.0;Bécherel;35
35022;Bécherel;35;2022;production energetique;022;35022;48.29629668005712, -1.942863279259336;Chaleur;PAC (aérothermie et géothermie);572.0;410.0;Bécherel;35
35022;Bécherel;35;2022;production energetique;022;35022;48.29629668005712, -1.942863279259336;Electricité;Hydroélectricité;0.0;0.0;Bécherel;35
35022;Bécherel;35;2022;production energetique;022;35022;48.29629668005712, -1.942863279259336;Chaleur;Bois énergie domestique;1187.0;920.0;Bécherel;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Chaleur;Solaire thermique;70.0;47.0;Bédée;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Electricité;Solaire PV;464.0;370.0;Bédée;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Chaleur;PAC (aérothermie et géothermie);3357.0;2403.0;Bédée;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Electricité;Hydroélectricité;0.0;0.0;Bédée;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Chaleur;Bois énergie domestique;6341.0;4915.0;Bédée;35
35023;Bédée;35;2022;production energetique;023;35023;48.186750546278596, -1.950019203950162;Chaleur;Bois énergie chaufferies;35.0;48.0;Bédée;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Chaleur;Solaire thermique;140.0;99.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Electricité;Solaire PV;529.0;489.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Chaleur;PAC (aérothermie et géothermie);7120.0;5097.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Biométhane;Méthanisation;0.0;0.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Electricité;Hydroélectricité;0.0;0.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Chaleur;Bois énergie domestique;13806.0;10700.0;Betton;35
35024;Betton;35;2022;production energetique;024;35024;48.18125312560542, -1.6464563368763738;Chaleur;Bois énergie chaufferies;250.0;229.0;Betton;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Chaleur;Solaire thermique;20.0;13.0;Billé;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Electricité;Solaire PV;44.0;42.0;Billé;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Chaleur;PAC (aérothermie et géothermie);931.0;667.0;Billé;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Electricité;Hydroélectricité;0.0;0.0;Billé;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Chaleur;Bois énergie domestique;2157.0;1672.0;Billé;35
35025;Billé;35;2022;production energetique;025;35025;48.29386005705974, -1.2511258646991912;Chaleur;Bois énergie chaufferies;110.0;112.0;Billé;35
35026;Bléruais;35;2022;production energetique;026;35026;48.11585194959232, -2.115548709357491;Chaleur;Solaire thermique;0.0;1.0;Bléruais;35
35026;Bléruais;35;2022;production energetique;026;35026;48.11585194959232, -2.115548709357491;Chaleur;PAC (aérothermie et géothermie);95.0;68.0;Bléruais;35
35026;Bléruais;35;2022;production energetique;026;35026;48.11585194959232, -2.115548709357491;Electricité;Hydroélectricité;0.0;0.0;Bléruais;35
35026;Bléruais;35;2022;production energetique;026;35026;48.11585194959232, -2.115548709357491;Chaleur;Bois énergie domestique;236.0;183.0;Bléruais;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Chaleur;Solaire thermique;30.0;20.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Electricité;Solaire PV;621.0;687.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Chaleur;PAC (aérothermie et géothermie);1433.0;1026.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Electricité;Méthanisation;105.0;825.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Chaleur;Méthanisation;126.0;990.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Biométhane;Méthanisation;1530.0;12585.7;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Electricité;Hydroélectricité;0.0;0.0;Boisgervilly;35
35027;Boisgervilly;35;2022;production energetique;027;35027;48.166811917886925, -2.0835775790376387;Chaleur;Bois énergie domestique;3395.0;2631.0;Boisgervilly;35
35028;Boistrudan;35;2022;production energetique;028;35028;47.975498816947336, -1.3974354507168307;Chaleur;Solaire thermique;10.0;9.0;Boistrudan;35
35028;Boistrudan;35;2022;production energetique;028;35028;47.975498816947336, -1.3974354507168307;Chaleur;PAC (aérothermie et géothermie);623.0;446.0;Boistrudan;35
35028;Boistrudan;35;2022;production energetique;028;35028;47.975498816947336, -1.3974354507168307;Electricité;Hydroélectricité;0.0;0.0;Boistrudan;35
35028;Boistrudan;35;2022;production energetique;028;35028;47.975498816947336, -1.3974354507168307;Chaleur;Bois énergie domestique;1432.0;1110.0;Boistrudan;35
35029;Bonnemain;35;2022;production energetique;029;35029;48.471176036566725, -1.76133278952476;Chaleur;Solaire thermique;30.0;23.0;Bonnemain;35
35029;Bonnemain;35;2022;production energetique;029;35029;48.471176036566725, -1.76133278952476;Electricité;Solaire PV;2016.0;2324.0;Bonnemain;35
35029;Bonnemain;35;2022;production energetique;029;35029;48.471176036566725, -1.76133278952476;Chaleur;PAC (aérothermie et géothermie);1637.0;1172.0;Bonnemain;35
35029;Bonnemain;35;2022;production energetique;029;35029;48.471176036566725, -1.76133278952476;Electricité;Hydroélectricité;0.0;0.0;Bonnemain;35
35029;Bonnemain;35;2022;production energetique;029;35029;48.471176036566725, -1.76133278952476;Chaleur;Bois énergie domestique;3751.0;2907.0;Bonnemain;35
35030;La Bosse-de-Bretagne;35;2022;production energetique;030;35030;47.86816577360735, -1.5888065255139727;Chaleur;Solaire thermique;10.0;9.0;La Bosse-de-Bretagne;35
35030;La Bosse-de-Bretagne;35;2022;production energetique;030;35030;47.86816577360735, -1.5888065255139727;Electricité;Solaire PV;185.0;204.0;La Bosse-de-Bretagne;35
35030;La Bosse-de-Bretagne;35;2022;production energetique;030;35030;47.86816577360735, -1.5888065255139727;Chaleur;PAC (aérothermie et géothermie);619.0;443.0;La Bosse-de-Bretagne;35
35030;La Bosse-de-Bretagne;35;2022;production energetique;030;35030;47.86816577360735, -1.5888065255139727;Electricité;Hydroélectricité;0.0;0.0;La Bosse-de-Bretagne;35
35030;La Bosse-de-Bretagne;35;2022;production energetique;030;35030;47.86816577360735, -1.5888065255139727;Chaleur;Bois énergie domestique;1335.0;1035.0;La Bosse-de-Bretagne;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Chaleur;Solaire thermique;70.0;49.0;La Bouëxière;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Electricité;Solaire PV;202.0;184.0;La Bouëxière;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Chaleur;PAC (aérothermie et géothermie);3537.0;2532.0;La Bouëxière;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Electricité;Hydroélectricité;0.0;0.0;La Bouëxière;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Chaleur;Bois énergie domestique;8119.0;6293.0;La Bouëxière;35
35031;La Bouëxière;35;2022;production energetique;031;35031;48.174545832878174, -1.4370271292193724;Chaleur;Bois énergie chaufferies;65.0;50.0;La Bouëxière;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Chaleur;Solaire thermique;60.0;40.0;Bourgbarré;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Electricité;Solaire PV;2789.0;2707.0;Bourgbarré;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Chaleur;PAC (aérothermie et géothermie);2884.0;2065.0;Bourgbarré;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Electricité;Hydroélectricité;0.0;0.0;Bourgbarré;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Chaleur;Bois énergie domestique;5621.0;4357.0;Bourgbarré;35
35032;Bourgbarré;35;2022;production energetique;032;35032;47.98862388712728, -1.6223991612889899;Chaleur;Bois énergie chaufferies;3900.0;6483.0;Bourgbarré;35
35033;Bourg-des-Comptes;35;2022;production energetique;033;35033;47.921454498039566, -1.7222911361365694;Chaleur;Solaire thermique;50.0;36.0;Bourg-des-Comptes;35
35033;Bourg-des-Comptes;35;2022;production energetique;033;35033;47.921454498039566, -1.7222911361365694;Electricité;Solaire PV;274.0;276.0;Bourg-des-Comptes;35
35033;Bourg-des-Comptes;35;2022;production energetique;033;35033;47.921454498039566, -1.7222911361365694;Chaleur;PAC (aérothermie et géothermie);2564.0;1835.0;Bourg-des-Comptes;35
35033;Bourg-des-Comptes;35;2022;production energetique;033;35033;47.921454498039566, -1.7222911361365694;Electricité;Hydroélectricité;0.0;0.0;Bourg-des-Comptes;35
35033;Bourg-des-Comptes;35;2022;production energetique;033;35033;47.921454498039566, -1.7222911361365694;Chaleur;Bois énergie domestique;5804.0;4499.0;Bourg-des-Comptes;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Chaleur;Solaire thermique;30.0;20.0;La Boussac;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Electricité;Solaire PV;186.0;62.0;La Boussac;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Chaleur;PAC (aérothermie et géothermie);1402.0;1003.0;La Boussac;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Biométhane;Méthanisation;0.0;0.0;La Boussac;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Electricité;Hydroélectricité;0.0;0.0;La Boussac;35
35034;La Boussac;35;2022;production energetique;034;35034;48.51685422044735, -1.6489424410136284;Chaleur;Bois énergie domestique;3056.0;2369.0;La Boussac;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Chaleur;Solaire thermique;10.0;8.0;Bovel;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Electricité;Solaire PV;145.0;167.0;Bovel;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Chaleur;PAC (aérothermie et géothermie);543.0;389.0;Bovel;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Electricité;Hydroélectricité;0.0;0.0;Bovel;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Chaleur;Bois énergie domestique;1193.0;925.0;Bovel;35
35035;Bovel;35;2022;production energetique;035;35035;47.95677021441788, -1.959767226226906;Chaleur;Bois énergie chaufferies;100.0;209.0;Bovel;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Chaleur;Solaire thermique;90.0;63.0;Bréal-sous-Montfort;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Electricité;Solaire PV;638.0;610.0;Bréal-sous-Montfort;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Chaleur;PAC (aérothermie et géothermie);4500.0;3222.0;Bréal-sous-Montfort;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Biométhane;Méthanisation;663.0;5374.1;Bréal-sous-Montfort;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Electricité;Hydroélectricité;0.0;0.0;Bréal-sous-Montfort;35
35037;Bréal-sous-Montfort;35;2022;production energetique;037;35037;48.044854533568945, -1.8655920918200706;Chaleur;Bois énergie domestique;8565.0;6638.0;Bréal-sous-Montfort;35
35038;Bréal-sous-Vitré;35;2022;production energetique;038;35038;48.09253100776219, -1.06077141597044;Chaleur;Solaire thermique;10.0;8.0;Bréal-sous-Vitré;35
35038;Bréal-sous-Vitré;35;2022;production energetique;038;35038;48.09253100776219, -1.06077141597044;Electricité;Solaire PV;82.0;84.0;Bréal-sous-Vitré;35
35038;Bréal-sous-Vitré;35;2022;production energetique;038;35038;48.09253100776219, -1.06077141597044;Chaleur;PAC (aérothermie et géothermie);572.0;409.0;Bréal-sous-Vitré;35
35038;Bréal-sous-Vitré;35;2022;production energetique;038;35038;48.09253100776219, -1.06077141597044;Electricité;Hydroélectricité;0.0;0.0;Bréal-sous-Vitré;35
35038;Bréal-sous-Vitré;35;2022;production energetique;038;35038;48.09253100776219, -1.06077141597044;Chaleur;Bois énergie domestique;1328.0;1029.0;Bréal-sous-Vitré;35
35039;Brécé;35;2022;production energetique;039;35039;48.110479231156376, -1.4898104869014541;Chaleur;Solaire thermique;30.0;18.0;Brécé;35
35039;Brécé;35;2022;production energetique;039;35039;48.110479231156376, -1.4898104869014541;Electricité;Solaire PV;76.0;67.0;Brécé;35
35039;Brécé;35;2022;production energetique;039;35039;48.110479231156376, -1.4898104869014541;Chaleur;PAC (aérothermie et géothermie);1321.0;945.0;Brécé;35
35039;Brécé;35;2022;production energetique;039;35039;48.110479231156376, -1.4898104869014541;Electricité;Hydroélectricité;0.0;0.0;Brécé;35
35039;Brécé;35;2022;production energetique;039;35039;48.110479231156376, -1.4898104869014541;Chaleur;Bois énergie domestique;3204.0;2484.0;Brécé;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Chaleur;Solaire thermique;50.0;37.0;Breteil;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Electricité;Solaire PV;785.0;222.0;Breteil;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Chaleur;PAC (aérothermie et géothermie);2625.0;1879.0;Breteil;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Electricité;Hydroélectricité;0.0;0.0;Breteil;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Electricité;Éolien terrestre;10.0;15.0;Breteil;35
35040;Breteil;35;2022;production energetique;040;35040;48.13824145402763, -1.910451545037365;Chaleur;Bois énergie domestique;6307.0;4888.0;Breteil;35
35041;Brie;35;2022;production energetique;041;35041;47.951365065545936, -1.5505641619247028;Chaleur;Solaire thermique;20.0;11.0;Brie;35
35041;Brie;35;2022;production energetique;041;35041;47.951365065545936, -1.5505641619247028;Electricité;Solaire PV;969.0;872.0;Brie;35
35041;Brie;35;2022;production energetique;041;35041;47.951365065545936, -1.5505641619247028;Chaleur;PAC (aérothermie et géothermie);775.0;555.0;Brie;35
35041;Brie;35;2022;production energetique;041;35041;47.951365065545936, -1.5505641619247028;Electricité;Hydroélectricité;0.0;0.0;Brie;35
35041;Brie;35;2022;production energetique;041;35041;47.951365065545936, -1.5505641619247028;Chaleur;Bois énergie domestique;1864.0;1444.0;Brie;35
35042;Brielles;35;2022;production energetique;042;35042;48.01159670908795, -1.0985435039377853;Chaleur;Solaire thermique;10.0;9.0;Brielles;35
35042;Brielles;35;2022;production energetique;042;35042;48.01159670908795, -1.0985435039377853;Electricité;Solaire PV;252.0;265.0;Brielles;35
35042;Brielles;35;2022;production energetique;042;35042;48.01159670908795, -1.0985435039377853;Chaleur;PAC (aérothermie et géothermie);622.0;445.0;Brielles;35
35042;Brielles;35;2022;production energetique;042;35042;48.01159670908795, -1.0985435039377853;Electricité;Hydroélectricité;0.0;0.0;Brielles;35
35042;Brielles;35;2022;production energetique;042;35042;48.01159670908795, -1.0985435039377853;Chaleur;Bois énergie domestique;1361.0;1055.0;Brielles;35
35044;Broualan;35;2022;production energetique;044;35044;48.475284354025746, -1.661158544649374;Chaleur;Solaire thermique;10.0;5.0;Broualan;35
35044;Broualan;35;2022;production energetique;044;35044;48.475284354025746, -1.661158544649374;Chaleur;PAC (aérothermie et géothermie);386.0;276.0;Broualan;35
35044;Broualan;35;2022;production energetique;044;35044;48.475284354025746, -1.661158544649374;Electricité;Hydroélectricité;0.0;0.0;Broualan;35
35044;Broualan;35;2022;production energetique;044;35044;48.475284354025746, -1.661158544649374;Chaleur;Bois énergie domestique;893.0;692.0;Broualan;35
35044;Broualan;35;2022;production energetique;044;35044;48.475284354025746, -1.661158544649374;Chaleur;Bois énergie chaufferies;60.0;95.0;Broualan;35
35045;Bruc-sur-Aff;35;2022;production energetique;045;35045;47.81427539251612, -2.006175534725598;Chaleur;Solaire thermique;20.0;14.0;Bruc-sur-Aff;35
35045;Bruc-sur-Aff;35;2022;production energetique;045;35045;47.81427539251612, -2.006175534725598;Electricité;Solaire PV;361.0;449.0;Bruc-sur-Aff;35
35045;Bruc-sur-Aff;35;2022;production energetique;045;35045;47.81427539251612, -2.006175534725598;Chaleur;PAC (aérothermie et géothermie);1029.0;737.0;Bruc-sur-Aff;35
35045;Bruc-sur-Aff;35;2022;production energetique;045;35045;47.81427539251612, -2.006175534725598;Electricité;Hydroélectricité;0.0;0.0;Bruc-sur-Aff;35
35045;Bruc-sur-Aff;35;2022;production energetique;045;35045;47.81427539251612, -2.006175534725598;Chaleur;Bois énergie domestique;2204.0;1708.0;Bruc-sur-Aff;35
