CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,1.158515
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,2.2311582
56144,Évellys,56,2017,criminalite,56144,"47.97481706510322, -2.870053724032582",taux pour mille,Évellys,56,0.0210913
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,1.0581807
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,1.4052832
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,4.0463843
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.0494139
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,7.9746205
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.0
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.4793751
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,7.1821903
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,1.9446179
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.459489
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,3.3306176
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,1.2612597
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.739702
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.0087378
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,2.4634638
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,1.158515
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,2.2311582
56145,Néant-sur-Yvel,56,2017,criminalite,56145,"48.02247756565863, -2.3330554081813353",taux pour mille,Néant-sur-Yvel,56,0.0210913
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,1.0581807
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,1.4052832
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,4.0463843
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.0494139
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,7.9746205
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.0
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.4793751
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,7.1821903
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,1.9446179
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.459489
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,3.3306176
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,1.2612597
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.739702
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.0087378
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,2.4634638
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,1.158515
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,2.2311582
56146,Neulliac,56,2017,criminalite,56146,"48.121784769799156, -2.971978412562673",taux pour mille,Neulliac,56,0.0210913
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,1.0581807
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,1.4052832
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,4.0463843
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.0494139
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,7.9746205
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.0
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,0.4793751
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,7.1821903
56147,Nivillac,56,2017,criminalite,56147,"47.540561725281044, -2.2494579097292977",taux pour mille,Nivillac,56,1.9446179
