CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,energie_type,filiere,puissances_kw,production_mwh,nom_com,code_dep
22210,Ploubazlanec,22,2017,production energetique,210,22210,"48.80531646998795, -3.044734163599906",Electricité,Fossile,6537.0,12623.0,Ploubazlanec,22
22210,Ploubazlanec,22,2017,production energetique,210,22210,"48.80531646998795, -3.044734163599906",Chaleur,Fossile,7354.0,14201.0,Ploubazlanec,22
22210,Ploubazlanec,22,2017,production energetique,210,22210,"48.80531646998795, -3.044734163599906",Chaleur,Bois énergie domestique,9075.0,7660.0,Ploubazlanec,22
22210,Ploubazlanec,22,2017,production energetique,210,22210,"48.80531646998795, -3.044734163599906",Chaleur,Bois énergie chaufferies,8500.0,22304.0,Ploubazlanec,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Chaleur,Solaire thermique,60.0,45.0,Ploubezre,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Electricité,Solaire PV,229.0,262.0,Ploubezre,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Chaleur,PAC (aérothermie et géothermie),1813.0,1426.0,Ploubezre,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Electricité,Hydroélectricité,0.0,0.0,Ploubezre,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Chaleur,Bois énergie domestique,7617.0,6429.0,Ploubezre,22
22211,Ploubezre,22,2017,production energetique,211,22211,"48.685540104635514, -3.4484114804534305",Chaleur,Bois énergie chaufferies,100.0,49.0,Ploubezre,22
22212,Plouëc-du-Trieux,22,2017,production energetique,212,22212,"48.67218252212366, -3.1875937861160675",Chaleur,Solaire thermique,20.0,16.0,Plouëc-du-Trieux,22
22212,Plouëc-du-Trieux,22,2017,production energetique,212,22212,"48.67218252212366, -3.1875937861160675",Electricité,Solaire PV,65.0,64.0,Plouëc-du-Trieux,22
22212,Plouëc-du-Trieux,22,2017,production energetique,212,22212,"48.67218252212366, -3.1875937861160675",Chaleur,PAC (aérothermie et géothermie),664.0,522.0,Plouëc-du-Trieux,22
22212,Plouëc-du-Trieux,22,2017,production energetique,212,22212,"48.67218252212366, -3.1875937861160675",Electricité,Hydroélectricité,0.0,0.0,Plouëc-du-Trieux,22
22212,Plouëc-du-Trieux,22,2017,production energetique,212,22212,"48.67218252212366, -3.1875937861160675",Chaleur,Bois énergie domestique,2973.0,2509.0,Plouëc-du-Trieux,22
22213,Plouër-sur-Rance,22,2017,production energetique,213,22213,"48.525076993155004, -2.0064772868034786",Chaleur,Solaire thermique,60.0,45.0,Plouër-sur-Rance,22
22213,Plouër-sur-Rance,22,2017,production energetique,213,22213,"48.525076993155004, -2.0064772868034786",Electricité,Solaire PV,112.0,124.0,Plouër-sur-Rance,22
22213,Plouër-sur-Rance,22,2017,production energetique,213,22213,"48.525076993155004, -2.0064772868034786",Chaleur,PAC (aérothermie et géothermie),1837.0,1444.0,Plouër-sur-Rance,22
22213,Plouër-sur-Rance,22,2017,production energetique,213,22213,"48.525076993155004, -2.0064772868034786",Electricité,Hydroélectricité,0.0,0.0,Plouër-sur-Rance,22
22213,Plouër-sur-Rance,22,2017,production energetique,213,22213,"48.525076993155004, -2.0064772868034786",Chaleur,Bois énergie domestique,7198.0,6076.0,Plouër-sur-Rance,22
22214,Plouézec,22,2017,production energetique,214,22214,"48.73857830623221, -2.9792489742525143",Chaleur,Solaire thermique,90.0,62.0,Plouézec,22
22214,Plouézec,22,2017,production energetique,214,22214,"48.73857830623221, -2.9792489742525143",Electricité,Solaire PV,280.0,297.0,Plouézec,22
22214,Plouézec,22,2017,production energetique,214,22214,"48.73857830623221, -2.9792489742525143",Chaleur,PAC (aérothermie et géothermie),2542.0,1999.0,Plouézec,22
22214,Plouézec,22,2017,production energetique,214,22214,"48.73857830623221, -2.9792489742525143",Electricité,Hydroélectricité,0.0,0.0,Plouézec,22
22214,Plouézec,22,2017,production energetique,214,22214,"48.73857830623221, -2.9792489742525143",Chaleur,Bois énergie domestique,9480.0,8002.0,Plouézec,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Chaleur,Solaire thermique,150.0,109.0,Ploufragan,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Electricité,Solaire PV,2044.0,1286.0,Ploufragan,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Chaleur,PAC (aérothermie et géothermie),4427.0,3481.0,Ploufragan,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Electricité,Hydroélectricité,1613.0,914.0,Ploufragan,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Chaleur,Bois énergie domestique,16330.0,13783.0,Ploufragan,22
22215,Ploufragan,22,2017,production energetique,215,22215,"48.487289095102696, -2.8081004181194076",Chaleur,Bois énergie chaufferies,700.0,948.0,Ploufragan,22
22216,Plougonver,22,2017,production energetique,216,22216,"48.4850234183266, -3.3748184940250456",Chaleur,Solaire thermique,20.0,13.0,Plougonver,22
22216,Plougonver,22,2017,production energetique,216,22216,"48.4850234183266, -3.3748184940250456",Chaleur,PAC (aérothermie et géothermie),530.0,417.0,Plougonver,22
22216,Plougonver,22,2017,production energetique,216,22216,"48.4850234183266, -3.3748184940250456",Electricité,Hydroélectricité,0.0,0.0,Plougonver,22
22216,Plougonver,22,2017,production energetique,216,22216,"48.4850234183266, -3.3748184940250456",Chaleur,Bois énergie domestique,1960.0,1654.0,Plougonver,22
22216,Plougonver,22,2017,production energetique,216,22216,"48.4850234183266, -3.3748184940250456",Chaleur,Bois énergie chaufferies,200.0,118.0,Plougonver,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Chaleur,Solaire thermique,10.0,7.0,Plougras,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Electricité,Solaire PV,216.0,259.0,Plougras,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Chaleur,PAC (aérothermie et géothermie),278.0,219.0,Plougras,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Electricité,Hydroélectricité,0.0,0.0,Plougras,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Electricité,Éolien terrestre,6000.0,8163.0,Plougras,22
22217,Plougras,22,2017,production energetique,217,22217,"48.496580804818194, -3.5645663818142",Chaleur,Bois énergie domestique,1094.0,924.0,Plougras,22
22218,Plougrescant,22,2017,production energetique,218,22218,"48.83997977804071, -3.239732572991491",Chaleur,Solaire thermique,50.0,33.0,Plougrescant,22
22218,Plougrescant,22,2017,production energetique,218,22218,"48.83997977804071, -3.239732572991491",Chaleur,PAC (aérothermie et géothermie),1355.0,1065.0,Plougrescant,22
22218,Plougrescant,22,2017,production energetique,218,22218,"48.83997977804071, -3.239732572991491",Electricité,Hydroélectricité,0.0,0.0,Plougrescant,22
22218,Plougrescant,22,2017,production energetique,218,22218,"48.83997977804071, -3.239732572991491",Chaleur,Bois énergie domestique,4070.0,3435.0,Plougrescant,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Chaleur,Solaire thermique,50.0,33.0,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Electricité,Solaire PV,183.0,188.0,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Chaleur,PAC (aérothermie et géothermie),1337.0,1051.0,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Electricité,Hydroélectricité,0.0,0.0,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Chaleur,Bois énergie domestique,5866.0,4951.0,Plouguenast-Langast,22
22219,Plouguenast-Langast,22,2017,production energetique,219,22219,"48.27977801969337, -2.6900266392636634",Chaleur,Bois énergie chaufferies,200.0,523.0,Plouguenast-Langast,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Chaleur,Solaire thermique,30.0,22.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Electricité,Solaire PV,299.0,409.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Chaleur,PAC (aérothermie et géothermie),898.0,706.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Electricité,Hydroélectricité,0.0,0.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Electricité,Éolien terrestre,4000.0,5955.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Chaleur,Bois énergie domestique,3928.0,3316.0,Plouguernével,22
22220,Plouguernével,22,2017,production energetique,220,22220,"48.23416976040906, -3.2473071374026845",Chaleur,Bois énergie chaufferies,1600.0,5775.0,Plouguernével,22
22221,Plouguiel,22,2017,production energetique,221,22221,"48.804943058278226, -3.2446560431653406",Chaleur,Solaire thermique,40.0,28.0,Plouguiel,22
22221,Plouguiel,22,2017,production energetique,221,22221,"48.804943058278226, -3.2446560431653406",Chaleur,PAC (aérothermie et géothermie),1148.0,902.0,Plouguiel,22
22221,Plouguiel,22,2017,production energetique,221,22221,"48.804943058278226, -3.2446560431653406",Electricité,Hydroélectricité,0.0,0.0,Plouguiel,22
22221,Plouguiel,22,2017,production energetique,221,22221,"48.804943058278226, -3.2446560431653406",Chaleur,Bois énergie domestique,4124.0,3481.0,Plouguiel,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Chaleur,Solaire thermique,110.0,80.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Electricité,Solaire PV,48.0,44.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Chaleur,PAC (aérothermie et géothermie),3250.0,2556.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Electricité,Hydroélectricité,0.0,0.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Electricité,Fossile,1560.0,5507.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Chaleur,Fossile,1755.0,6195.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Chaleur,Bois énergie domestique,12036.0,10159.0,Plouha,22
22222,Plouha,22,2017,production energetique,222,22222,"48.68202883059129, -2.931517174565538",Chaleur,Bois énergie chaufferies,0.0,0.0,Plouha,22
22223,Plouisy,22,2017,production energetique,223,22223,"48.58399154200864, -3.191244686218797",Chaleur,Solaire thermique,30.0,23.0,Plouisy,22
22223,Plouisy,22,2017,production energetique,223,22223,"48.58399154200864, -3.191244686218797",Chaleur,PAC (aérothermie et géothermie),948.0,746.0,Plouisy,22
22223,Plouisy,22,2017,production energetique,223,22223,"48.58399154200864, -3.191244686218797",Electricité,Hydroélectricité,0.0,0.0,Plouisy,22
22223,Plouisy,22,2017,production energetique,223,22223,"48.58399154200864, -3.191244686218797",Electricité,Éolien terrestre,6800.0,9427.0,Plouisy,22
22223,Plouisy,22,2017,production energetique,223,22223,"48.58399154200864, -3.191244686218797",Chaleur,Bois énergie domestique,4611.0,3892.0,Plouisy,22
22224,Ploulec'h,22,2017,production energetique,224,22224,"48.718037956613536, -3.500172435990223",Chaleur,Solaire thermique,30.0,21.0,Ploulec'h,22
22224,Ploulec'h,22,2017,production energetique,224,22224,"48.718037956613536, -3.500172435990223",Chaleur,PAC (aérothermie et géothermie),853.0,671.0,Ploulec'h,22
22224,Ploulec'h,22,2017,production energetique,224,22224,"48.718037956613536, -3.500172435990223",Electricité,Hydroélectricité,0.0,0.0,Ploulec'h,22
22224,Ploulec'h,22,2017,production energetique,224,22224,"48.718037956613536, -3.500172435990223",Chaleur,Bois énergie domestique,3495.0,2950.0,Ploulec'h,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Chaleur,Solaire thermique,80.0,59.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Electricité,Solaire PV,178.0,194.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Chaleur,PAC (aérothermie et géothermie),2386.0,1876.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Electricité,Hydroélectricité,30.0,39.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Electricité,Éolien terrestre,0.0,0.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Chaleur,Bois énergie domestique,8462.0,7142.0,Ploumagoar,22
22225,Ploumagoar,22,2017,production energetique,225,22225,"48.530550245147154, -3.1094049735917677",Chaleur,Bois énergie chaufferies,200.0,422.0,Ploumagoar,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Chaleur,Solaire thermique,50.0,35.0,Ploumilliau,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Electricité,Solaire PV,29.0,24.0,Ploumilliau,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Chaleur,PAC (aérothermie et géothermie),1422.0,1118.0,Ploumilliau,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Electricité,Hydroélectricité,0.0,0.0,Ploumilliau,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Chaleur,Bois énergie domestique,5514.0,4654.0,Ploumilliau,22
22226,Ploumilliau,22,2017,production energetique,226,22226,"48.68379026242281, -3.513468350501465",Chaleur,Bois énergie chaufferies,48.0,91.0,Ploumilliau,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Chaleur,Solaire thermique,10.0,11.0,Plounérin,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Chaleur,PAC (aérothermie et géothermie),436.0,343.0,Plounérin,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Electricité,Hydroélectricité,0.0,0.0,Plounérin,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Electricité,Fossile,2800.0,8.0,Plounérin,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Chaleur,Fossile,0.0,0.0,Plounérin,22
22227,Plounérin,22,2017,production energetique,227,22227,"48.56649543690494, -3.548705082358268",Chaleur,Bois énergie domestique,1732.0,1462.0,Plounérin,22
22228,Plounévez-Moëdec,22,2017,production energetique,228,22228,"48.55114767248558, -3.445163187208987",Chaleur,Solaire thermique,30.0,22.0,Plounévez-Moëdec,22
22228,Plounévez-Moëdec,22,2017,production energetique,228,22228,"48.55114767248558, -3.445163187208987",Chaleur,PAC (aérothermie et géothermie),902.0,709.0,Plounévez-Moëdec,22
22228,Plounévez-Moëdec,22,2017,production energetique,228,22228,"48.55114767248558, -3.445163187208987",Electricité,Hydroélectricité,0.0,0.0,Plounévez-Moëdec,22
22228,Plounévez-Moëdec,22,2017,production energetique,228,22228,"48.55114767248558, -3.445163187208987",Chaleur,Bois énergie domestique,3679.0,3105.0,Plounévez-Moëdec,22
22228,Plounévez-Moëdec,22,2017,production energetique,228,22228,"48.55114767248558, -3.445163187208987",Chaleur,Bois énergie chaufferies,650.0,644.0,Plounévez-Moëdec,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Chaleur,Solaire thermique,20.0,16.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Electricité,Solaire PV,260.0,274.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Chaleur,PAC (aérothermie et géothermie),666.0,524.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Electricité,Hydroélectricité,0.0,0.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Electricité,Éolien terrestre,4000.0,7467.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Chaleur,Bois énergie domestique,2733.0,2307.0,Plounévez-Quintin,22
22229,Plounévez-Quintin,22,2017,production energetique,229,22229,"48.285371578031594, -3.24079164125249",Chaleur,Bois énergie chaufferies,50.0,68.0,Plounévez-Quintin,22
22231,Plourac'h,22,2017,production energetique,231,22231,"48.41850510629578, -3.5517448855804483",Chaleur,Solaire thermique,10.0,7.0,Plourac'h,22
22231,Plourac'h,22,2017,production energetique,231,22231,"48.41850510629578, -3.5517448855804483",Electricité,Solaire PV,48.0,55.0,Plourac'h,22
22231,Plourac'h,22,2017,production energetique,231,22231,"48.41850510629578, -3.5517448855804483",Chaleur,PAC (aérothermie et géothermie),299.0,235.0,Plourac'h,22
22231,Plourac'h,22,2017,production energetique,231,22231,"48.41850510629578, -3.5517448855804483",Electricité,Hydroélectricité,0.0,0.0,Plourac'h,22
22231,Plourac'h,22,2017,production energetique,231,22231,"48.41850510629578, -3.5517448855804483",Chaleur,Bois énergie domestique,1052.0,888.0,Plourac'h,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Chaleur,Solaire thermique,40.0,26.0,Plourhan,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Electricité,Solaire PV,46.0,38.0,Plourhan,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Chaleur,PAC (aérothermie et géothermie),1076.0,846.0,Plourhan,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Electricité,Hydroélectricité,0.0,0.0,Plourhan,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Chaleur,Bois énergie domestique,4194.0,3540.0,Plourhan,22
22232,Plourhan,22,2017,production energetique,232,22232,"48.63109130934533, -2.8819978469492353",Chaleur,Bois énergie chaufferies,150.0,276.0,Plourhan,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Chaleur,Solaire thermique,40.0,31.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Electricité,Solaire PV,312.0,322.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Chaleur,PAC (aérothermie et géothermie),1246.0,979.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Electricité,Hydroélectricité,0.0,0.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Electricité,Fossile,2000.0,6991.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Chaleur,Fossile,2250.0,7865.0,Plourivo,22
22233,Plourivo,22,2017,production energetique,233,22233,"48.741508792266956, -3.0916003685447224",Chaleur,Bois énergie domestique,5587.0,4716.0,Plourivo,22
22234,Plouvara,22,2017,production energetique,234,22234,"48.49714890248999, -2.925240294524288",Chaleur,Solaire thermique,20.0,13.0,Plouvara,22
22234,Plouvara,22,2017,production energetique,234,22234,"48.49714890248999, -2.925240294524288",Electricité,Solaire PV,34.0,23.0,Plouvara,22
22234,Plouvara,22,2017,production energetique,234,22234,"48.49714890248999, -2.925240294524288",Chaleur,PAC (aérothermie et géothermie),508.0,400.0,Plouvara,22
22234,Plouvara,22,2017,production energetique,234,22234,"48.49714890248999, -2.925240294524288",Electricité,Hydroélectricité,0.0,0.0,Plouvara,22
22234,Plouvara,22,2017,production energetique,234,22234,"48.49714890248999, -2.925240294524288",Chaleur,Bois énergie domestique,2202.0,1858.0,Plouvara,22
22235,Plouzélambre,22,2017,production energetique,235,22235,"48.64796838664791, -3.536869429523705",Chaleur,Solaire thermique,10.0,4.0,Plouzélambre,22
22235,Plouzélambre,22,2017,production energetique,235,22235,"48.64796838664791, -3.536869429523705",Chaleur,PAC (aérothermie et géothermie),151.0,119.0,Plouzélambre,22
22235,Plouzélambre,22,2017,production energetique,235,22235,"48.64796838664791, -3.536869429523705",Electricité,Hydroélectricité,0.0,0.0,Plouzélambre,22
22235,Plouzélambre,22,2017,production energetique,235,22235,"48.64796838664791, -3.536869429523705",Chaleur,Bois énergie domestique,536.0,452.0,Plouzélambre,22
22236,Pludual,22,2017,production energetique,236,22236,"48.66623575223378, -2.986204337744563",Chaleur,Solaire thermique,10.0,10.0,Pludual,22
22236,Pludual,22,2017,production energetique,236,22236,"48.66623575223378, -2.986204337744563",Chaleur,PAC (aérothermie et géothermie),416.0,327.0,Pludual,22
22236,Pludual,22,2017,production energetique,236,22236,"48.66623575223378, -2.986204337744563",Electricité,Hydroélectricité,0.0,0.0,Pludual,22
22236,Pludual,22,2017,production energetique,236,22236,"48.66623575223378, -2.986204337744563",Chaleur,Bois énergie domestique,1765.0,1490.0,Pludual,22
22237,Pluduno,22,2017,production energetique,237,22237,"48.52380485329088, -2.280573255090437",Chaleur,Solaire thermique,40.0,26.0,Pluduno,22
22237,Pluduno,22,2017,production energetique,237,22237,"48.52380485329088, -2.280573255090437",Electricité,Solaire PV,62.0,54.0,Pluduno,22
22237,Pluduno,22,2017,production energetique,237,22237,"48.52380485329088, -2.280573255090437",Chaleur,PAC (aérothermie et géothermie),1066.0,838.0,Pluduno,22
22237,Pluduno,22,2017,production energetique,237,22237,"48.52380485329088, -2.280573255090437",Electricité,Hydroélectricité,0.0,0.0,Pluduno,22
22237,Pluduno,22,2017,production energetique,237,22237,"48.52380485329088, -2.280573255090437",Chaleur,Bois énergie domestique,5081.0,4289.0,Pluduno,22
22238,Plufur,22,2017,production energetique,238,22238,"48.610934256721144, -3.5724334146423677",Chaleur,Solaire thermique,10.0,9.0,Plufur,22
22238,Plufur,22,2017,production energetique,238,22238,"48.610934256721144, -3.5724334146423677",Electricité,Solaire PV,400.0,391.0,Plufur,22
22238,Plufur,22,2017,production energetique,238,22238,"48.610934256721144, -3.5724334146423677",Chaleur,PAC (aérothermie et géothermie),377.0,296.0,Plufur,22
22238,Plufur,22,2017,production energetique,238,22238,"48.610934256721144, -3.5724334146423677",Electricité,Hydroélectricité,0.0,0.0,Plufur,22
22238,Plufur,22,2017,production energetique,238,22238,"48.610934256721144, -3.5724334146423677",Chaleur,Bois énergie domestique,1415.0,1195.0,Plufur,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Chaleur,Solaire thermique,20.0,16.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Electricité,Solaire PV,389.0,419.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Chaleur,PAC (aérothermie et géothermie),633.0,498.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Electricité,Méthanisation,0.0,0.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Chaleur,Méthanisation,0.0,0.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Electricité,Hydroélectricité,0.0,0.0,Plumaudan,22
22239,Plumaudan,22,2017,production energetique,239,22239,"48.35648212102285, -2.115087696133466",Chaleur,Bois énergie domestique,2974.0,2511.0,Plumaudan,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Chaleur,Solaire thermique,20.0,16.0,Plumaugat,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Electricité,Solaire PV,74.0,79.0,Plumaugat,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Chaleur,PAC (aérothermie et géothermie),653.0,514.0,Plumaugat,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Electricité,Hydroélectricité,0.0,0.0,Plumaugat,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Chaleur,Bois énergie domestique,2709.0,2286.0,Plumaugat,22
22240,Plumaugat,22,2017,production energetique,240,22240,"48.24543099765484, -2.2308622835043583",Chaleur,Bois énergie chaufferies,40.0,52.0,Plumaugat,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Chaleur,Solaire thermique,20.0,15.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Electricité,Solaire PV,186.0,230.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Chaleur,PAC (aérothermie et géothermie),592.0,465.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Biométhane,Méthanisation,0.0,0.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Electricité,Hydroélectricité,0.0,0.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Electricité,Éolien terrestre,4000.0,7251.0,Plumieux,22
22241,Plumieux,22,2017,production energetique,241,22241,"48.106145167028124, -2.5912220866061655",Chaleur,Bois énergie domestique,2488.0,2100.0,Plumieux,22
22242,Plurien,22,2017,production energetique,242,22242,"48.609775286003305, -2.400186098696598",Chaleur,Solaire thermique,40.0,28.0,Plurien,22
22242,Plurien,22,2017,production energetique,242,22242,"48.609775286003305, -2.400186098696598",Chaleur,PAC (aérothermie et géothermie),1149.0,904.0,Plurien,22
22242,Plurien,22,2017,production energetique,242,22242,"48.609775286003305, -2.400186098696598",Chaleur,Méthanisation,0.0,0.0,Plurien,22
22242,Plurien,22,2017,production energetique,242,22242,"48.609775286003305, -2.400186098696598",Electricité,Hydroélectricité,0.0,0.0,Plurien,22
22242,Plurien,22,2017,production energetique,242,22242,"48.609775286003305, -2.400186098696598",Chaleur,Bois énergie domestique,4306.0,3634.0,Plurien,22
22243,Plusquellec,22,2017,production energetique,243,22243,"48.39927908013636, -3.484092849456566",Chaleur,Solaire thermique,10.0,9.0,Plusquellec,22
22243,Plusquellec,22,2017,production energetique,243,22243,"48.39927908013636, -3.484092849456566",Electricité,Solaire PV,531.0,505.0,Plusquellec,22
22243,Plusquellec,22,2017,production energetique,243,22243,"48.39927908013636, -3.484092849456566",Chaleur,PAC (aérothermie et géothermie),359.0,282.0,Plusquellec,22
