CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,loyer_pr_dit_en_euros_par_m_,nom_com,code_dep
35008,Availles-sur-Seiche,35,2017,carte loyer,008,35008,"47.95811181094663, -1.1855961909319603",5.184473978,Availles-sur-Seiche,35
35008,Availles-sur-Seiche,35,2017,carte loyer,008,35008,"47.95811181094663, -1.1855961909319603",7.221380269,Availles-sur-Seiche,35
35009,Baguer-Morvan,35,2017,carte loyer,009,35009,"48.50486664150201, -1.7716881536540086",6.810498791,Baguer-Morvan,35
35009,Baguer-Morvan,35,2017,carte loyer,009,35009,"48.50486664150201, -1.7716881536540086",7.522100931,Baguer-Morvan,35
35010,Baguer-Pican,35,2017,carte loyer,010,35010,"48.549890858189976, -1.691120521746967",6.440078775,Baguer-Pican,35
35010,Baguer-Pican,35,2017,carte loyer,010,35010,"48.549890858189976, -1.691120521746967",7.522100931,Baguer-Pican,35
35012,Bain-de-Bretagne,35,2017,carte loyer,012,35012,"47.830231648923785, -1.6763369438514282",7.138611786,Bain-de-Bretagne,35
35012,Bain-de-Bretagne,35,2017,carte loyer,012,35012,"47.830231648923785, -1.6763369438514282",9.042236505,Bain-de-Bretagne,35
35013,Bains-sur-Oust,35,2017,carte loyer,013,35013,"47.71220004234264, -2.075623599840452",6.303055711,Bains-sur-Oust,35
35013,Bains-sur-Oust,35,2017,carte loyer,013,35013,"47.71220004234264, -2.075623599840452",7.328328087,Bains-sur-Oust,35
35014,Bais,35,2017,carte loyer,014,35014,"48.011081070770075, -1.305387299087277",6.356002033,Bais,35
35014,Bais,35,2017,carte loyer,014,35014,"48.011081070770075, -1.305387299087277",6.906381581,Bais,35
35015,Balazé,35,2017,carte loyer,015,35015,"48.177905964758736, -1.1832423280670892",6.12918515,Balazé,35
35015,Balazé,35,2017,carte loyer,015,35015,"48.177905964758736, -1.1832423280670892",6.815471874,Balazé,35
35016,Baulon,35,2017,carte loyer,016,35016,"47.99496011515991, -1.9294063847538778",6.352555783,Baulon,35
35016,Baulon,35,2017,carte loyer,016,35016,"47.99496011515991, -1.9294063847538778",7.651786079,Baulon,35
35017,La Baussaine,35,2017,carte loyer,017,35017,"48.312947500624276, -1.8966169156764674",6.964663339,La Baussaine,35
35017,La Baussaine,35,2017,carte loyer,017,35017,"48.312947500624276, -1.8966169156764674",8.873637794,La Baussaine,35
35018,La Bazouge-du-Désert,35,2017,carte loyer,018,35018,"48.44396511019734, -1.1096719466145948",6.032687057,La Bazouge-du-Désert,35
35018,La Bazouge-du-Désert,35,2017,carte loyer,018,35018,"48.44396511019734, -1.1096719466145948",6.239151766,La Bazouge-du-Désert,35
35019,Bazouges-la-Pérouse,35,2017,carte loyer,019,35019,"48.44063188554587, -1.563598386619256",6.068009978,Bazouges-la-Pérouse,35
35019,Bazouges-la-Pérouse,35,2017,carte loyer,019,35019,"48.44063188554587, -1.563598386619256",7.180872466,Bazouges-la-Pérouse,35
35021,Beaucé,35,2017,carte loyer,021,35021,"48.346757745802186, -1.155558321320474",6.606299302,Beaucé,35
35021,Beaucé,35,2017,carte loyer,021,35021,"48.346757745802186, -1.155558321320474",6.815471874,Beaucé,35
35022,Bécherel,35,2017,carte loyer,022,35022,"48.29629668005712, -1.942863279259336",7.024231005,Bécherel,35
35022,Bécherel,35,2017,carte loyer,022,35022,"48.29629668005712, -1.942863279259336",8.344447085,Bécherel,35
35023,Bédée,35,2017,carte loyer,023,35023,"48.186750546278596, -1.950019203950162",7.181435219,Bédée,35
35023,Bédée,35,2017,carte loyer,023,35023,"48.186750546278596, -1.950019203950162",9.530333219,Bédée,35
35024,Betton,35,2017,carte loyer,024,35024,"48.18125312560542, -1.6464563368763738",8.458736363,Betton,35
35024,Betton,35,2017,carte loyer,024,35024,"48.18125312560542, -1.6464563368763738",10.58580563,Betton,35
35025,Billé,35,2017,carte loyer,025,35025,"48.29386005705974, -1.2511258646991912",6.606299302,Billé,35
35025,Billé,35,2017,carte loyer,025,35025,"48.29386005705974, -1.2511258646991912",6.815471874,Billé,35
35026,Bléruais,35,2017,carte loyer,026,35026,"48.11585194959232, -2.115548709357491",6.814027573,Bléruais,35
35026,Bléruais,35,2017,carte loyer,026,35026,"48.11585194959232, -2.115548709357491",7.651786079,Bléruais,35
35027,Boisgervilly,35,2017,carte loyer,027,35027,"48.166811917886925, -2.0835775790376387",6.814027573,Boisgervilly,35
35027,Boisgervilly,35,2017,carte loyer,027,35027,"48.166811917886925, -2.0835775790376387",7.651786079,Boisgervilly,35
35028,Boistrudan,35,2017,carte loyer,028,35028,"47.975498816947336, -1.3974354507168307",5.184473978,Boistrudan,35
35028,Boistrudan,35,2017,carte loyer,028,35028,"47.975498816947336, -1.3974354507168307",7.615060845,Boistrudan,35
35029,Bonnemain,35,2017,carte loyer,029,35029,"48.471176036566725, -1.76133278952476",6.810498791,Bonnemain,35
35029,Bonnemain,35,2017,carte loyer,029,35029,"48.471176036566725, -1.76133278952476",7.522100931,Bonnemain,35
35030,La Bosse-de-Bretagne,35,2017,carte loyer,030,35030,"47.86816577360735, -1.5888065255139727",6.534070854,La Bosse-de-Bretagne,35
35030,La Bosse-de-Bretagne,35,2017,carte loyer,030,35030,"47.86816577360735, -1.5888065255139727",7.389438362,La Bosse-de-Bretagne,35
35031,La Bouëxière,35,2017,carte loyer,031,35031,"48.174545832878174, -1.4370271292193724",7.313888248,La Bouëxière,35
35031,La Bouëxière,35,2017,carte loyer,031,35031,"48.174545832878174, -1.4370271292193724",8.152391811,La Bouëxière,35
35032,Bourgbarré,35,2017,carte loyer,032,35032,"47.98862388712728, -1.6223991612889899",8.095032278,Bourgbarré,35
35032,Bourgbarré,35,2017,carte loyer,032,35032,"47.98862388712728, -1.6223991612889899",9.514016035,Bourgbarré,35
35033,Bourg-des-Comptes,35,2017,carte loyer,033,35033,"47.921454498039566, -1.7222911361365694",7.040967814,Bourg-des-Comptes,35
35033,Bourg-des-Comptes,35,2017,carte loyer,033,35033,"47.921454498039566, -1.7222911361365694",8.027714937,Bourg-des-Comptes,35
35034,La Boussac,35,2017,carte loyer,034,35034,"48.51685422044735, -1.6489424410136284",6.068009978,La Boussac,35
35034,La Boussac,35,2017,carte loyer,034,35034,"48.51685422044735, -1.6489424410136284",7.522100931,La Boussac,35
35035,Bovel,35,2017,carte loyer,035,35035,"47.95677021441788, -1.959767226226906",6.352555783,Bovel,35
35035,Bovel,35,2017,carte loyer,035,35035,"47.95677021441788, -1.959767226226906",7.651786079,Bovel,35
35037,Bréal-sous-Montfort,35,2017,carte loyer,037,35037,"48.044854533568945, -1.8655920918200706",7.754271213,Bréal-sous-Montfort,35
35037,Bréal-sous-Montfort,35,2017,carte loyer,037,35037,"48.044854533568945, -1.8655920918200706",9.321646436,Bréal-sous-Montfort,35
35038,Bréal-sous-Vitré,35,2017,carte loyer,038,35038,"48.09253100776219, -1.06077141597044",6.12918515,Bréal-sous-Vitré,35
35038,Bréal-sous-Vitré,35,2017,carte loyer,038,35038,"48.09253100776219, -1.06077141597044",6.815471874,Bréal-sous-Vitré,35
35039,Brécé,35,2017,carte loyer,039,35039,"48.110479231156376, -1.4898104869014541",8.190852455,Brécé,35
35039,Brécé,35,2017,carte loyer,039,35039,"48.110479231156376, -1.4898104869014541",9.29624415,Brécé,35
35040,Breteil,35,2017,carte loyer,040,35040,"48.13824145402763, -1.910451545037365",6.814027573,Breteil,35
35040,Breteil,35,2017,carte loyer,040,35040,"48.13824145402763, -1.910451545037365",7.651786079,Breteil,35
35041,Brie,35,2017,carte loyer,041,35041,"47.951365065545936, -1.5505641619247028",7.724789582,Brie,35
35041,Brie,35,2017,carte loyer,041,35041,"47.951365065545936, -1.5505641619247028",7.615060845,Brie,35
35042,Brielles,35,2017,carte loyer,042,35042,"48.01159670908795, -1.0985435039377853",6.775757082,Brielles,35
35042,Brielles,35,2017,carte loyer,042,35042,"48.01159670908795, -1.0985435039377853",8.259851102,Brielles,35
35044,Broualan,35,2017,carte loyer,044,35044,"48.475284354025746, -1.661158544649374",6.440078775,Broualan,35
35044,Broualan,35,2017,carte loyer,044,35044,"48.475284354025746, -1.661158544649374",7.522100931,Broualan,35
35045,Bruc-sur-Aff,35,2017,carte loyer,045,35045,"47.81427539251612, -2.006175534725598",5.627480339,Bruc-sur-Aff,35
35045,Bruc-sur-Aff,35,2017,carte loyer,045,35045,"47.81427539251612, -2.006175534725598",7.328328087,Bruc-sur-Aff,35
35046,Les Brulais,35,2017,carte loyer,046,35046,"47.89071922130091, -2.0560380850975495",5.627480339,Les Brulais,35
35046,Les Brulais,35,2017,carte loyer,046,35046,"47.89071922130091, -2.0560380850975495",7.255186612,Les Brulais,35
35047,Bruz,35,2017,carte loyer,047,35047,"48.025913217225295, -1.7485061399065818",9.584781454,Bruz,35
35047,Bruz,35,2017,carte loyer,047,35047,"48.025913217225295, -1.7485061399065818",10.51463401,Bruz,35
35049,Cancale,35,2017,carte loyer,049,35049,"48.68323505651569, -1.8653440052151957",7.304364461,Cancale,35
35049,Cancale,35,2017,carte loyer,049,35049,"48.68323505651569, -1.8653440052151957",10.02034204,Cancale,35
35050,Cardroc,35,2017,carte loyer,050,35050,"48.28470455026268, -1.8935771677866975",6.964663339,Cardroc,35
35050,Cardroc,35,2017,carte loyer,050,35050,"48.28470455026268, -1.8935771677866975",8.344447085,Cardroc,35
35051,Cesson-Sévigné,35,2017,carte loyer,051,35051,"48.12039966477695, -1.5972458503417073",10.11210559,Cesson-Sévigné,35
35051,Cesson-Sévigné,35,2017,carte loyer,051,35051,"48.12039966477695, -1.5972458503417073",11.45600658,Cesson-Sévigné,35
35052,Champeaux,35,2017,carte loyer,052,35052,"48.1388596292254, -1.3008218711245072",6.775757082,Champeaux,35
35052,Champeaux,35,2017,carte loyer,052,35052,"48.1388596292254, -1.3008218711245072",8.259851102,Champeaux,35
35054,Chanteloup,35,2017,carte loyer,054,35054,"47.95405538669706, -1.6248083598562981",6.972639355,Chanteloup,35
35054,Chanteloup,35,2017,carte loyer,054,35054,"47.95405538669706, -1.6248083598562981",7.615060845,Chanteloup,35
35055,Chantepie,35,2017,carte loyer,055,35055,"48.0820254003614, -1.6038647846199452",9.807161548,Chantepie,35
35055,Chantepie,35,2017,carte loyer,055,35055,"48.0820254003614, -1.6038647846199452",10.96370742,Chantepie,35
35056,La Chapelle-aux-Filtzméens,35,2017,carte loyer,056,35056,"48.38167275542124, -1.8180490445944262",7.024231005,La Chapelle-aux-Filtzméens,35
35056,La Chapelle-aux-Filtzméens,35,2017,carte loyer,056,35056,"48.38167275542124, -1.8180490445944262",8.344447085,La Chapelle-aux-Filtzméens,35
35057,La Chapelle-Bouëxic,35,2017,carte loyer,057,35057,"47.93709233843912, -1.923023784125729",6.187938531,La Chapelle-Bouëxic,35
35057,La Chapelle-Bouëxic,35,2017,carte loyer,057,35057,"47.93709233843912, -1.923023784125729",7.651786079,La Chapelle-Bouëxic,35
35058,La Chapelle-Chaussée,35,2017,carte loyer,058,35058,"48.26671127882724, -1.8639649480634999",6.964663339,La Chapelle-Chaussée,35
35058,La Chapelle-Chaussée,35,2017,carte loyer,058,35058,"48.26671127882724, -1.8639649480634999",8.344447085,La Chapelle-Chaussée,35
35059,La Chapelle-des-Fougeretz,35,2017,carte loyer,059,35059,"48.177081629218016, -1.7413145032368083",8.420223123,La Chapelle-des-Fougeretz,35
35059,La Chapelle-des-Fougeretz,35,2017,carte loyer,059,35059,"48.177081629218016, -1.7413145032368083",10.75216229,La Chapelle-des-Fougeretz,35
35060,La Chapelle du Lou du Lac,35,2017,carte loyer,060,35060,"48.21577942205229, -1.9935190861582797",6.964663339,La Chapelle du Lou du Lac,35
35060,La Chapelle du Lou du Lac,35,2017,carte loyer,060,35060,"48.21577942205229, -1.9935190861582797",9.496132719,La Chapelle du Lou du Lac,35
35061,La Chapelle-Erbrée,35,2017,carte loyer,061,35061,"48.1403565011557, -1.0896552943536257",6.12918515,La Chapelle-Erbrée,35
35061,La Chapelle-Erbrée,35,2017,carte loyer,061,35061,"48.1403565011557, -1.0896552943536257",6.815471874,La Chapelle-Erbrée,35
35062,La Chapelle-Fleurigné,35,2017,carte loyer,062,35062,"48.34606495847208, -1.0960060831255682",6.606299302,La Chapelle-Fleurigné,35
35062,La Chapelle-Fleurigné,35,2017,carte loyer,062,35062,"48.34606495847208, -1.0960060831255682",6.815471874,La Chapelle-Fleurigné,35
35063,La Chapelle-Saint-Aubert,35,2017,carte loyer,063,35063,"48.309919542657944, -1.3146741908013213",6.713794097,La Chapelle-Saint-Aubert,35
35063,La Chapelle-Saint-Aubert,35,2017,carte loyer,063,35063,"48.309919542657944, -1.3146741908013213",6.815471874,La Chapelle-Saint-Aubert,35
35064,La Chapelle-de-Brain,35,2017,carte loyer,064,35064,"47.69757349467855, -1.9348815673813846",5.962905173,La Chapelle-de-Brain,35
35064,La Chapelle-de-Brain,35,2017,carte loyer,064,35064,"47.69757349467855, -1.9348815673813846",7.328328087,La Chapelle-de-Brain,35
35065,La Chapelle-Thouarault,35,2017,carte loyer,065,35065,"48.125188790762834, -1.8582145247678479",6.814027573,La Chapelle-Thouarault,35
35065,La Chapelle-Thouarault,35,2017,carte loyer,065,35065,"48.125188790762834, -1.8582145247678479",7.651786079,La Chapelle-Thouarault,35
35066,Chartres-de-Bretagne,35,2017,carte loyer,066,35066,"48.04492350696027, -1.7064516656360236",9.481772145,Chartres-de-Bretagne,35
35066,Chartres-de-Bretagne,35,2017,carte loyer,066,35066,"48.04492350696027, -1.7064516656360236",10.6354578,Chartres-de-Bretagne,35
35067,Chasné-sur-Illet,35,2017,carte loyer,067,35067,"48.23539084784159, -1.571414344792969",7.036379883,Chasné-sur-Illet,35
35067,Chasné-sur-Illet,35,2017,carte loyer,067,35067,"48.23539084784159, -1.571414344792969",6.815471874,Chasné-sur-Illet,35
35068,Châteaubourg,35,2017,carte loyer,068,35068,"48.119808410436114, -1.4040398446091604",7.289427049,Châteaubourg,35
35068,Châteaubourg,35,2017,carte loyer,068,35068,"48.119808410436114, -1.4040398446091604",9.184560263,Châteaubourg,35
35069,Châteaugiron,35,2017,carte loyer,069,35069,"48.048968891681916, -1.4746343796925527",7.647650987,Châteaugiron,35
35069,Châteaugiron,35,2017,carte loyer,069,35069,"48.048968891681916, -1.4746343796925527",10.25611919,Châteaugiron,35
35070,Châteauneuf-d'Ille-et-Vilaine,35,2017,carte loyer,070,35070,"48.55802217069095, -1.9284954537688372",7.304364461,Châteauneuf-d'Ille-et-Vilaine,35
35070,Châteauneuf-d'Ille-et-Vilaine,35,2017,carte loyer,070,35070,"48.55802217069095, -1.9284954537688372",9.306141079,Châteauneuf-d'Ille-et-Vilaine,35
35071,Le Châtellier,35,2017,carte loyer,071,35071,"48.425896840037744, -1.2457157447414038",6.032687057,Le Châtellier,35
35071,Le Châtellier,35,2017,carte loyer,071,35071,"48.425896840037744, -1.2457157447414038",7.205875161,Le Châtellier,35
35072,Châtillon-en-Vendelais,35,2017,carte loyer,072,35072,"48.2288565479042, -1.1647621068898542",6.440118482,Châtillon-en-Vendelais,35
35072,Châtillon-en-Vendelais,35,2017,carte loyer,072,35072,"48.2288565479042, -1.1647621068898542",6.815471874,Châtillon-en-Vendelais,35
35075,Chauvigné,35,2017,carte loyer,075,35075,"48.37652362164467, -1.452165796745462",6.440078775,Chauvigné,35
35075,Chauvigné,35,2017,carte loyer,075,35075,"48.37652362164467, -1.452165796745462",7.522100931,Chauvigné,35
35076,Chavagne,35,2017,carte loyer,076,35076,"48.056321999554854, -1.7865485555526568",8.160450089,Chavagne,35
35076,Chavagne,35,2017,carte loyer,076,35076,"48.056321999554854, -1.7865485555526568",10.06866175,Chavagne,35
35077,Chelun,35,2017,carte loyer,077,35077,"47.85485770094006, -1.2435247407855508",5.184473978,Chelun,35
35077,Chelun,35,2017,carte loyer,077,35077,"47.85485770094006, -1.2435247407855508",6.702648464,Chelun,35
35078,Cherrueix,35,2017,carte loyer,078,35078,"48.59485566404594, -1.7155084136445806",7.304364461,Cherrueix,35
35078,Cherrueix,35,2017,carte loyer,078,35078,"48.59485566404594, -1.7155084136445806",7.522100931,Cherrueix,35
35079,Chevaigné,35,2017,carte loyer,079,35079,"48.22444351530812, -1.6363052011237675",8.049993568,Chevaigné,35
35079,Chevaigné,35,2017,carte loyer,079,35079,"48.22444351530812, -1.6363052011237675",9.474216981,Chevaigné,35
35080,Cintré,35,2017,carte loyer,080,35080,"48.10859121395969, -1.8859488662368307",6.814027573,Cintré,35
35080,Cintré,35,2017,carte loyer,080,35080,"48.10859121395969, -1.8859488662368307",7.651786079,Cintré,35
35081,Clayes,35,2017,carte loyer,081,35081,"48.17905847824082, -1.8537562140797788",8.138868254,Clayes,35
35081,Clayes,35,2017,carte loyer,081,35081,"48.17905847824082, -1.8537562140797788",9.496132719,Clayes,35
35082,Coësmes,35,2017,carte loyer,082,35082,"47.87221088062034, -1.416270149833475",5.614325312,Coësmes,35
35082,Coësmes,35,2017,carte loyer,082,35082,"47.87221088062034, -1.416270149833475",7.389438362,Coësmes,35
35084,Comblessac,35,2017,carte loyer,084,35084,"47.872363431039645, -2.088404799728695",5.627480339,Comblessac,35
35084,Comblessac,35,2017,carte loyer,084,35084,"47.872363431039645, -2.088404799728695",7.328328087,Comblessac,35
35085,Combourg,35,2017,carte loyer,085,35085,"48.408753699983144, -1.7453444163953886",6.759418378,Combourg,35
35085,Combourg,35,2017,carte loyer,085,35085,"48.408753699983144, -1.7453444163953886",8.48460059,Combourg,35
35086,Combourtillé,35,2017,carte loyer,086,35086,"48.26624655642658, -1.2644591815512451",6.470933409,Combourtillé,35
35086,Combourtillé,35,2017,carte loyer,086,35086,"48.26624655642658, -1.2644591815512451",6.815471874,Combourtillé,35
35087,Cornillé,35,2017,carte loyer,087,35087,"48.08232593066305, -1.3138456079406102",6.775757082,Cornillé,35
35087,Cornillé,35,2017,carte loyer,087,35087,"48.08232593066305, -1.3138456079406102",8.259851102,Cornillé,35
35088,Corps-Nuds,35,2017,carte loyer,088,35088,"47.982426201924376, -1.5701594380628259",7.555491919,Corps-Nuds,35
35088,Corps-Nuds,35,2017,carte loyer,088,35088,"47.982426201924376, -1.5701594380628259",7.615060845,Corps-Nuds,35
35089,La Couyère,35,2017,carte loyer,089,35089,"47.8941553849704, -1.5017429307265269",6.972639355,La Couyère,35
35089,La Couyère,35,2017,carte loyer,089,35089,"47.8941553849704, -1.5017429307265269",7.389438362,La Couyère,35
35090,Crevin,35,2017,carte loyer,090,35090,"47.930330698750744, -1.6567878000865206",6.972639355,Crevin,35
35090,Crevin,35,2017,carte loyer,090,35090,"47.930330698750744, -1.6567878000865206",8.833806223,Crevin,35
35091,Le Crouais,35,2017,carte loyer,091,35091,"48.20937170509668, -2.1509956728944903",6.814027573,Le Crouais,35
35091,Le Crouais,35,2017,carte loyer,091,35091,"48.20937170509668, -2.1509956728944903",7.651786079,Le Crouais,35
35092,Cuguen,35,2017,carte loyer,092,35092,"48.44064614594325, -1.656344059125251",6.440078775,Cuguen,35
35092,Cuguen,35,2017,carte loyer,092,35092,"48.44064614594325, -1.656344059125251",7.522100931,Cuguen,35
35093,Dinard,35,2017,carte loyer,093,35093,"48.6247418029858, -2.062086402017181",8.902841993,Dinard,35
35093,Dinard,35,2017,carte loyer,093,35093,"48.6247418029858, -2.062086402017181",11.25578014,Dinard,35
35094,Dingé,35,2017,carte loyer,094,35094,"48.34697793236181, -1.7102571474409098",6.440078775,Dingé,35
35094,Dingé,35,2017,carte loyer,094,35094,"48.34697793236181, -1.7102571474409098",8.344447085,Dingé,35
35095,Dol-de-Bretagne,35,2017,carte loyer,095,35095,"48.53657645489995, -1.7420828657421403",7.161041601,Dol-de-Bretagne,35
35095,Dol-de-Bretagne,35,2017,carte loyer,095,35095,"48.53657645489995, -1.7420828657421403",8.837361238,Dol-de-Bretagne,35
35096,Domagné,35,2017,carte loyer,096,35096,"48.0674377367923, -1.4062201329912196",7.447582687,Domagné,35
35096,Domagné,35,2017,carte loyer,096,35096,"48.0674377367923, -1.4062201329912196",9.199771367,Domagné,35
35097,Domalain,35,2017,carte loyer,097,35097,"47.999216648992224, -1.2393693328963329",5.184473978,Domalain,35
35097,Domalain,35,2017,carte loyer,097,35097,"47.999216648992224, -1.2393693328963329",7.221380269,Domalain,35
35098,La Dominelais,35,2017,carte loyer,098,35098,"47.763436347907735, -1.6735412932096705",6.534070854,La Dominelais,35
35098,La Dominelais,35,2017,carte loyer,098,35098,"47.763436347907735, -1.6735412932096705",7.941621569,La Dominelais,35
35099,Domloup,35,2017,carte loyer,099,35099,"48.06846576801134, -1.5429526238262687",8.232897611,Domloup,35
35099,Domloup,35,2017,carte loyer,099,35099,"48.06846576801134, -1.5429526238262687",10.56514193,Domloup,35
35101,Dourdain,35,2017,carte loyer,101,35101,"48.19332401145025, -1.3799025561590517",7.036379883,Dourdain,35
35101,Dourdain,35,2017,carte loyer,101,35101,"48.19332401145025, -1.3799025561590517",6.815471874,Dourdain,35
35102,Drouges,35,2017,carte loyer,102,35102,"47.90217122331372, -1.2601964724962464",5.184473978,Drouges,35
35102,Drouges,35,2017,carte loyer,102,35102,"47.90217122331372, -1.2601964724962464",6.702648464,Drouges,35
35103,Eancé,35,2017,carte loyer,103,35103,"47.82372043585145, -1.251937275028488",5.991712501,Eancé,35
35103,Eancé,35,2017,carte loyer,103,35103,"47.82372043585145, -1.251937275028488",7.389438362,Eancé,35
35104,Epiniac,35,2017,carte loyer,104,35104,"48.49972415366313, -1.703048004041398",6.440078775,Epiniac,35
35104,Epiniac,35,2017,carte loyer,104,35104,"48.49972415366313, -1.703048004041398",7.522100931,Epiniac,35
35105,Erbrée,35,2017,carte loyer,105,35105,"48.10933733047943, -1.116871476226544",6.12918515,Erbrée,35
35105,Erbrée,35,2017,carte loyer,105,35105,"48.10933733047943, -1.116871476226544",6.815471874,Erbrée,35
35106,Ercé-en-Lamée,35,2017,carte loyer,106,35106,"47.817939717184544, -1.5824150407302084",5.614325312,Ercé-en-Lamée,35
35106,Ercé-en-Lamée,35,2017,carte loyer,106,35106,"47.817939717184544, -1.5824150407302084",7.389438362,Ercé-en-Lamée,35
35107,Ercé-près-Liffré,35,2017,carte loyer,107,35107,"48.254539390042304, -1.5170262457629726",7.036379883,Ercé-près-Liffré,35
35107,Ercé-près-Liffré,35,2017,carte loyer,107,35107,"48.254539390042304, -1.5170262457629726",6.815471874,Ercé-près-Liffré,35
35108,Essé,35,2017,carte loyer,108,35108,"47.947923039565644, -1.4307106197297845",6.568772695,Essé,35
35108,Essé,35,2017,carte loyer,108,35108,"47.947923039565644, -1.4307106197297845",7.615060845,Essé,35
35109,Étrelles,35,2017,carte loyer,109,35109,"48.06974242186027, -1.2159716374187075",7.028455333,Étrelles,35
35109,Étrelles,35,2017,carte loyer,109,35109,"48.06974242186027, -1.2159716374187075",8.259851102,Étrelles,35
35110,Feins,35,2017,carte loyer,110,35110,"48.328170263015465, -1.6259086678206032",6.440078775,Feins,35
35110,Feins,35,2017,carte loyer,110,35110,"48.328170263015465, -1.6259086678206032",7.180872466,Feins,35
35111,Le Ferré,35,2017,carte loyer,111,35111,"48.486613019908745, -1.2942127683040119",6.032687057,Le Ferré,35
35111,Le Ferré,35,2017,carte loyer,111,35111,"48.486613019908745, -1.2942127683040119",7.205875161,Le Ferré,35
35114,Forges-la-Forêt,35,2017,carte loyer,114,35114,"47.86155684172024, -1.292913473338416",5.184473978,Forges-la-Forêt,35
35114,Forges-la-Forêt,35,2017,carte loyer,114,35114,"47.86155684172024, -1.292913473338416",6.702648464,Forges-la-Forêt,35
35115,Fougères,35,2017,carte loyer,115,35115,"48.35276718322625, -1.1944135772968316",7.182278796,Fougères,35
35115,Fougères,35,2017,carte loyer,115,35115,"48.35276718322625, -1.1944135772968316",7.865004374,Fougères,35
35116,La Fresnais,35,2017,carte loyer,116,35116,"48.58768702702082, -1.8352100900894583",7.275217537,La Fresnais,35
35116,La Fresnais,35,2017,carte loyer,116,35116,"48.58768702702082, -1.8352100900894583",9.971451564,La Fresnais,35
35117,Gaël,35,2017,carte loyer,117,35117,"48.11849227702529, -2.228619220252467",5.87163531,Gaël,35
35117,Gaël,35,2017,carte loyer,117,35117,"48.11849227702529, -2.228619220252467",6.645639037,Gaël,35
35118,Gahard,35,2017,carte loyer,118,35118,"48.28821725201028, -1.5271973109861021",6.713794097,Gahard,35
35118,Gahard,35,2017,carte loyer,118,35118,"48.28821725201028, -1.5271973109861021",6.815471874,Gahard,35
35119,Gennes-sur-Seiche,35,2017,carte loyer,119,35119,"47.997960656606374, -1.1329055924905396",5.528244437,Gennes-sur-Seiche,35
35119,Gennes-sur-Seiche,35,2017,carte loyer,119,35119,"47.997960656606374, -1.1329055924905396",8.259851102,Gennes-sur-Seiche,35
35120,Gévezé,35,2017,carte loyer,120,35120,"48.21331706172669, -1.7990054643715325",8.563801718,Gévezé,35
35120,Gévezé,35,2017,carte loyer,120,35120,"48.21331706172669, -1.7990054643715325",9.944372248,Gévezé,35
35121,Gosné,35,2017,carte loyer,121,35121,"48.25038062935976, -1.4586632867491638",7.036379883,Gosné,35
35121,Gosné,35,2017,carte loyer,121,35121,"48.25038062935976, -1.4586632867491638",6.815471874,Gosné,35
35122,La Gouesnière,35,2017,carte loyer,122,35122,"48.60300705610042, -1.887278840515235",7.275217537,La Gouesnière,35
35122,La Gouesnière,35,2017,carte loyer,122,35122,"48.60300705610042, -1.887278840515235",9.971451564,La Gouesnière,35
35123,Goven,35,2017,carte loyer,123,35123,"48.00979169793487, -1.8390688459781963",7.308791328,Goven,35
35123,Goven,35,2017,carte loyer,123,35123,"48.00979169793487, -1.8390688459781963",9.190160642,Goven,35
35124,Grand-Fougeray,35,2017,carte loyer,124,35124,"47.734207580870034, -1.728304575925691",6.190265433,Grand-Fougeray,35
35124,Grand-Fougeray,35,2017,carte loyer,124,35124,"47.734207580870034, -1.728304575925691",8.19270551,Grand-Fougeray,35
35125,La Guerche-de-Bretagne,35,2017,carte loyer,125,35125,"47.943904868425264, -1.2432228880104614",5.935563538,La Guerche-de-Bretagne,35
35125,La Guerche-de-Bretagne,35,2017,carte loyer,125,35125,"47.943904868425264, -1.2432228880104614",7.823135091,La Guerche-de-Bretagne,35
35126,Guichen,35,2017,carte loyer,126,35126,"47.96534796477551, -1.7902098233955697",8.288699125,Guichen,35
35126,Guichen,35,2017,carte loyer,126,35126,"47.96534796477551, -1.7902098233955697",9.018480174,Guichen,35
35127,Guignen,35,2017,carte loyer,127,35127,"47.92342051419802, -1.861984115368674",7.570507626,Guignen,35
35127,Guignen,35,2017,carte loyer,127,35127,"47.92342051419802, -1.861984115368674",7.480147635,Guignen,35
35128,Guipel,35,2017,carte loyer,128,35128,"48.29244715061501, -1.723622895613564",6.964663339,Guipel,35
35128,Guipel,35,2017,carte loyer,128,35128,"48.29244715061501, -1.723622895613564",7.860937964,Guipel,35
35130,Hédé-Bazouges,35,2017,carte loyer,130,35130,"48.30217603387006, -1.7777382034695801",6.964663339,Hédé-Bazouges,35
35130,Hédé-Bazouges,35,2017,carte loyer,130,35130,"48.30217603387006, -1.7777382034695801",8.935300038,Hédé-Bazouges,35
35131,L'Hermitage,35,2017,carte loyer,131,35131,"48.12210406716139, -1.816343492594703",9.075322222,L'Hermitage,35
35131,L'Hermitage,35,2017,carte loyer,131,35131,"48.12210406716139, -1.816343492594703",10.10111313,L'Hermitage,35
35132,Hirel,35,2017,carte loyer,132,35132,"48.59361443800582, -1.8091853750456932",7.304364461,Hirel,35
35132,Hirel,35,2017,carte loyer,132,35132,"48.59361443800582, -1.8091853750456932",7.522100931,Hirel,35
35133,Iffendic,35,2017,carte loyer,133,35133,"48.11397790627641, -2.0241562248166636",6.794605599,Iffendic,35
