CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22083;Illifaut;22;2017;creation nouvelles associations;22083;48.14444310436233, -2.336130932655529;Création nouvelles associations;Illifaut;22;710.0
22084;Jugon-les-Lacs;22;2017;creation nouvelles associations;22084;48.40610977170293, -2.326899750070944;Création nouvelles associations;Jugon-les-Lacs;22;710.0
22085;Kerbors;22;2017;creation nouvelles associations;22085;48.823601548065966, -3.1817585984897487;Création nouvelles associations;Kerbors;22;710.0
22086;Kerfot;22;2017;creation nouvelles associations;22086;48.73687170732632, -3.0314775082213297;Création nouvelles associations;Kerfot;22;710.0
22087;Kergrist-Moëlou;22;2017;creation nouvelles associations;22087;48.29460489080976, -3.325603227294781;Création nouvelles associations;Kergrist-Moëlou;22;710.0
22088;Kerien;22;2017;creation nouvelles associations;22088;48.40939302468879, -3.230680461477553;Création nouvelles associations;Kerien;22;710.0
22090;Kermaria-Sulard;22;2017;creation nouvelles associations;22090;48.77349033102501, -3.3733885820496323;Création nouvelles associations;Kermaria-Sulard;22;710.0
22091;Kermoroc'h;22;2017;creation nouvelles associations;22091;48.61487083619394, -3.2036352848070537;Création nouvelles associations;Kermoroc'h;22;710.0
22092;Kerpert;22;2017;creation nouvelles associations;22092;48.389910884605634, -3.1364122348887866;Création nouvelles associations;Kerpert;22;710.0
22093;Lamballe-Armor;22;2017;creation nouvelles associations;22093;48.48507006191167, -2.529991643442078;Création nouvelles associations;Lamballe-Armor;22;710.0
22094;Lancieux;22;2017;creation nouvelles associations;22094;48.6008414291423, -2.1483024381537885;Création nouvelles associations;Lancieux;22;710.0
22095;Landebaëron;22;2017;creation nouvelles associations;22095;48.637650509074476, -3.2048713656243346;Création nouvelles associations;Landebaëron;22;710.0
22096;Landébia;22;2017;creation nouvelles associations;22096;48.515180464964274, -2.337312105064261;Création nouvelles associations;Landébia;22;710.0
22097;La Landec;22;2017;creation nouvelles associations;22097;48.425666428990944, -2.1831046599580097;Création nouvelles associations;La Landec;22;710.0
22098;Landéhen;22;2017;creation nouvelles associations;22098;48.42207408910222, -2.541774101454152;Création nouvelles associations;Landéhen;22;710.0
22099;Lanfains;22;2017;creation nouvelles associations;22099;48.365375784779125, -2.911495669833046;Création nouvelles associations;Lanfains;22;710.0
22101;Langoat;22;2017;creation nouvelles associations;22101;48.73497449558828, -3.2979764397394744;Création nouvelles associations;Langoat;22;710.0
22103;Langrolay-sur-Rance;22;2017;creation nouvelles associations;22103;48.55308299986967, -2.0144312068571977;Création nouvelles associations;Langrolay-sur-Rance;22;710.0
22104;Languédias;22;2017;creation nouvelles associations;22104;48.39303484828071, -2.205712406659745;Création nouvelles associations;Languédias;22;710.0
22105;Languenan;22;2017;creation nouvelles associations;22105;48.511472098182495, -2.1332072736296857;Création nouvelles associations;Languenan;22;710.0
22106;Langueux;22;2017;creation nouvelles associations;22106;48.500031081029526, -2.7097215856661303;Création nouvelles associations;Langueux;22;710.0
22107;Bon Repos sur Blavet;22;2017;creation nouvelles associations;22107;48.223996028900316, -3.123601388977203;Création nouvelles associations;Bon Repos sur Blavet;22;710.0
22108;Lanleff;22;2017;creation nouvelles associations;22108;48.69305673767193, -3.04636642694735;Création nouvelles associations;Lanleff;22;710.0
22109;Lanloup;22;2017;creation nouvelles associations;22109;48.70966609506934, -2.968620705247752;Création nouvelles associations;Lanloup;22;710.0
22110;Lanmérin;22;2017;creation nouvelles associations;22110;48.7398955196288, -3.3575391923189737;Création nouvelles associations;Lanmérin;22;710.0
22111;Lanmodez;22;2017;creation nouvelles associations;22111;48.8454616685329, -3.09657660537169;Création nouvelles associations;Lanmodez;22;710.0
22112;Lannebert;22;2017;creation nouvelles associations;22112;48.65055054470595, -3.0090952031802667;Création nouvelles associations;Lannebert;22;710.0
22113;Lannion;22;2017;creation nouvelles associations;22113;48.74372057592956, -3.4613016821377243;Création nouvelles associations;Lannion;22;710.0
22114;Lanrelas;22;2017;creation nouvelles associations;22114;48.24615812698913, -2.295194979345555;Création nouvelles associations;Lanrelas;22;710.0
22115;Lanrivain;22;2017;creation nouvelles associations;22115;48.359078803487385, -3.215236306567682;Création nouvelles associations;Lanrivain;22;710.0
22116;Lanrodec;22;2017;creation nouvelles associations;22116;48.49956508747752, -3.0433156865257875;Création nouvelles associations;Lanrodec;22;710.0
22117;Lantic;22;2017;creation nouvelles associations;22117;48.604206339182014, -2.8988006689345998;Création nouvelles associations;Lantic;22;710.0
22118;Lanvallay;22;2017;creation nouvelles associations;22118;48.451577637530804, -2.0114884585409434;Création nouvelles associations;Lanvallay;22;710.0
22119;Lanvellec;22;2017;creation nouvelles associations;22119;48.60676786917297, -3.527901691489259;Création nouvelles associations;Lanvellec;22;710.0
22121;Lanvollon;22;2017;creation nouvelles associations;22121;48.63350892357017, -2.9901564356599057;Création nouvelles associations;Lanvollon;22;710.0
22122;Laurenan;22;2017;creation nouvelles associations;22122;48.215038335689826, -2.5190952972110403;Création nouvelles associations;Laurenan;22;710.0
22124;Lescouët-Gouarec;22;2017;creation nouvelles associations;22124;48.169286969951244, -3.206382639399914;Création nouvelles associations;Lescouët-Gouarec;22;710.0
22126;Le Leslay;22;2017;creation nouvelles associations;22126;48.423990652869634, -2.965116944345763;Création nouvelles associations;Le Leslay;22;710.0
22127;Lézardrieux;22;2017;creation nouvelles associations;22127;48.80343680465705, -3.109062725836568;Création nouvelles associations;Lézardrieux;22;710.0
22128;Locarn;22;2017;creation nouvelles associations;22128;48.332427425246884, -3.409970759309314;Création nouvelles associations;Locarn;22;710.0
22129;Loc-Envel;22;2017;creation nouvelles associations;22129;48.509790586279045, -3.4097689488209104;Création nouvelles associations;Loc-Envel;22;710.0
22131;Loguivy-Plougras;22;2017;creation nouvelles associations;22131;48.510492935904004, -3.4917280120826337;Création nouvelles associations;Loguivy-Plougras;22;710.0
22132;Lohuec;22;2017;creation nouvelles associations;22132;48.46218951875436, -3.5269405948992083;Création nouvelles associations;Lohuec;22;710.0
22133;Loscouët-sur-Meu;22;2017;creation nouvelles associations;22133;48.175775994107525, -2.2510777423542248;Création nouvelles associations;Loscouët-sur-Meu;22;710.0
22134;Louannec;22;2017;creation nouvelles associations;22134;48.78340809955394, -3.4120568265797586;Création nouvelles associations;Louannec;22;710.0
22135;Louargat;22;2017;creation nouvelles associations;22135;48.561118148300984, -3.3409028444766324;Création nouvelles associations;Louargat;22;710.0
22136;Loudéac;22;2017;creation nouvelles associations;22136;48.17440032876323, -2.750532416873835;Création nouvelles associations;Loudéac;22;710.0
22137;Maël-Carhaix;22;2017;creation nouvelles associations;22137;48.288071874347686, -3.410398312983865;Création nouvelles associations;Maël-Carhaix;22;710.0
22138;Maël-Pestivien;22;2017;creation nouvelles associations;22138;48.40376732808839, -3.29029377751837;Création nouvelles associations;Maël-Pestivien;22;710.0
22139;Magoar;22;2017;creation nouvelles associations;22139;48.40121375167732, -3.1770985526858846;Création nouvelles associations;Magoar;22;710.0
22140;La Malhoure;22;2017;creation nouvelles associations;22140;48.39639125952189, -2.4944073420385817;Création nouvelles associations;La Malhoure;22;710.0
22141;Mantallot;22;2017;creation nouvelles associations;22141;48.71048099353365, -3.29263621851506;Création nouvelles associations;Mantallot;22;710.0
22143;Matignon;22;2017;creation nouvelles associations;22143;48.601615150300745, -2.2901490021441537;Création nouvelles associations;Matignon;22;710.0
