CODGEO;LIBGEO;Code département;annee;type;code_com;geo_point;typemetric;nom_com;code_dep;valeur
22138;Maël-Pestivien;22;2017;taux natalite;22138;48.40376732808839, -3.29029377751837;Taux brut de natalité (pour mille);Maël-Pestivien;22;8.9
22139;Magoar;22;2017;taux natalite;22139;48.40121375167732, -3.1770985526858846;Taux brut de natalité (pour mille);Magoar;22;8.9
22140;La Malhoure;22;2017;taux natalite;22140;48.39639125952189, -2.4944073420385817;Taux brut de natalité (pour mille);La Malhoure;22;8.9
22141;Mantallot;22;2017;taux natalite;22141;48.71048099353365, -3.29263621851506;Taux brut de natalité (pour mille);Mantallot;22;8.9
22143;Matignon;22;2017;taux natalite;22143;48.601615150300745, -2.2901490021441537;Taux brut de natalité (pour mille);Matignon;22;8.9
22144;La Méaugon;22;2017;taux natalite;22144;48.50442394473271, -2.846723598380565;Taux brut de natalité (pour mille);La Méaugon;22;8.9
22145;Mégrit;22;2017;taux natalite;22145;48.389733819073925, -2.2674010013311876;Taux brut de natalité (pour mille);Mégrit;22;8.9
22146;Mellionnec;22;2017;taux natalite;22146;48.16847510350928, -3.290144558300456;Taux brut de natalité (pour mille);Mellionnec;22;8.9
22147;Merdrignac;22;2017;taux natalite;22147;48.193666253812545, -2.3962263250940814;Taux brut de natalité (pour mille);Merdrignac;22;8.9
22148;Mérillac;22;2017;taux natalite;22148;48.249932901208375, -2.391016176335452;Taux brut de natalité (pour mille);Mérillac;22;8.9
22149;Merléac;22;2017;taux natalite;22149;48.272646029706195, -2.9111878285013244;Taux brut de natalité (pour mille);Merléac;22;8.9
22150;Le Merzer;22;2017;taux natalite;22150;48.58175740786484, -3.075000469662988;Taux brut de natalité (pour mille);Le Merzer;22;8.9
22152;Minihy-Tréguier;22;2017;taux natalite;22152;48.7679732173215, -3.259390093495907;Taux brut de natalité (pour mille);Minihy-Tréguier;22;8.9
22153;Moncontour;22;2017;taux natalite;22153;48.35828488139576, -2.633834275073219;Taux brut de natalité (pour mille);Moncontour;22;8.9
22155;La Motte;22;2017;taux natalite;22155;48.23134465685796, -2.7051289011505077;Taux brut de natalité (pour mille);La Motte;22;8.9
22156;Moustéru;22;2017;taux natalite;22156;48.52882253971148, -3.234921403671726;Taux brut de natalité (pour mille);Moustéru;22;8.9
22157;Le Moustoir;22;2017;taux natalite;22157;48.273660027370745, -3.491275051198534;Taux brut de natalité (pour mille);Le Moustoir;22;8.9
22158;Guerlédan;22;2017;taux natalite;22158;48.20148379493991, -2.9579644187448335;Taux brut de natalité (pour mille);Guerlédan;22;8.9
22160;Noyal;22;2017;taux natalite;22160;48.451111692186544, -2.4637973567577154;Taux brut de natalité (pour mille);Noyal;22;8.9
22161;Pabu;22;2017;taux natalite;22161;48.582713836218865, -3.1431922194761563;Taux brut de natalité (pour mille);Pabu;22;8.9
22162;Paimpol;22;2017;taux natalite;22162;48.77341237427662, -3.0547770418859117;Taux brut de natalité (pour mille);Paimpol;22;8.9
22163;Paule;22;2017;taux natalite;22163;48.227634919736666, -3.4609317309280505;Taux brut de natalité (pour mille);Paule;22;8.9
22164;Pédernec;22;2017;taux natalite;22164;48.588027198469696, -3.2771017455559184;Taux brut de natalité (pour mille);Pédernec;22;8.9
22165;Penguily;22;2017;taux natalite;22165;48.37127054936064, -2.4942661296116597;Taux brut de natalité (pour mille);Penguily;22;8.9
22166;Penvénan;22;2017;taux natalite;22166;48.81700826489818, -3.301898392456582;Taux brut de natalité (pour mille);Penvénan;22;8.9
22168;Perros-Guirec;22;2017;taux natalite;22168;48.81212816242925, -3.4669735051428145;Taux brut de natalité (pour mille);Perros-Guirec;22;8.9
22169;Peumerit-Quintin;22;2017;taux natalite;22169;48.3633623991001, -3.2850971954653323;Taux brut de natalité (pour mille);Peumerit-Quintin;22;8.9
22170;Plaine-Haute;22;2017;taux natalite;22170;48.44330686250468, -2.859141354483835;Taux brut de natalité (pour mille);Plaine-Haute;22;8.9
22171;Plaintel;22;2017;taux natalite;22171;48.41026620350685, -2.8103473870124343;Taux brut de natalité (pour mille);Plaintel;22;8.9
22172;Plancoët;22;2017;taux natalite;22172;48.514587985964525, -2.2193340279391998;Taux brut de natalité (pour mille);Plancoët;22;8.9
22174;Pléboulle;22;2017;taux natalite;22174;48.59482857983857, -2.3335886850339618;Taux brut de natalité (pour mille);Pléboulle;22;8.9
22175;Plédéliac;22;2017;taux natalite;22175;48.468676894060096, -2.3716237728696155;Taux brut de natalité (pour mille);Plédéliac;22;8.9
22176;Plédran;22;2017;taux natalite;22176;48.44322179655236, -2.7451057245552435;Taux brut de natalité (pour mille);Plédran;22;8.9
22177;Pléguien;22;2017;taux natalite;22177;48.63483483497731, -2.9483662165981883;Taux brut de natalité (pour mille);Pléguien;22;8.9
22178;Pléhédel;22;2017;taux natalite;22178;48.69465351088745, -3.0067518941250695;Taux brut de natalité (pour mille);Pléhédel;22;8.9
22179;Fréhel;22;2017;taux natalite;22179;48.634580776416946, -2.361912056247098;Taux brut de natalité (pour mille);Fréhel;22;8.9
22180;Plélan-le-Petit;22;2017;taux natalite;22180;48.426818874411204, -2.224119382295178;Taux brut de natalité (pour mille);Plélan-le-Petit;22;8.9
22181;Plélauff;22;2017;taux natalite;22181;48.19831050359028, -3.2038041544780835;Taux brut de natalité (pour mille);Plélauff;22;8.9
22182;Plélo;22;2017;taux natalite;22182;48.5540365817355, -2.9276114233388237;Taux brut de natalité (pour mille);Plélo;22;8.9
22183;Plémet;22;2017;taux natalite;22183;48.17458914462472, -2.5970205727773386;Taux brut de natalité (pour mille);Plémet;22;8.9
22184;Plémy;22;2017;taux natalite;22184;48.33814970468506, -2.676600308020385;Taux brut de natalité (pour mille);Plémy;22;8.9
22185;Plénée-Jugon;22;2017;taux natalite;22185;48.35568772170431, -2.4152109230019456;Taux brut de natalité (pour mille);Plénée-Jugon;22;8.9
22186;Pléneuf-Val-André;22;2017;taux natalite;22186;48.583590024616825, -2.529603874827951;Taux brut de natalité (pour mille);Pléneuf-Val-André;22;8.9
22187;Plérin;22;2017;taux natalite;22187;48.54399626161453, -2.769713010180491;Taux brut de natalité (pour mille);Plérin;22;8.9
22188;Plerneuf;22;2017;taux natalite;22188;48.50578538306872, -2.8804807769133474;Taux brut de natalité (pour mille);Plerneuf;22;8.9
22189;Plésidy;22;2017;taux natalite;22189;48.441565954939556, -3.126098611824184;Taux brut de natalité (pour mille);Plésidy;22;8.9
22190;Pleslin-Trigavou;22;2017;taux natalite;22190;48.52754674850393, -2.071280262807143;Taux brut de natalité (pour mille);Pleslin-Trigavou;22;8.9
22193;Plestan;22;2017;taux natalite;22193;48.41468043166207, -2.4413164240059184;Taux brut de natalité (pour mille);Plestan;22;8.9
22194;Plestin-les-Grèves;22;2017;taux natalite;22194;48.64771211551533, -3.6201791709357827;Taux brut de natalité (pour mille);Plestin-les-Grèves;22;8.9
22195;Pleubian;22;2017;taux natalite;22195;48.842911190343344, -3.134493849898723;Taux brut de natalité (pour mille);Pleubian;22;8.9
22196;Pleudaniel;22;2017;taux natalite;22196;48.76196277150734, -3.154469609002931;Taux brut de natalité (pour mille);Pleudaniel;22;8.9
22197;Pleudihen-sur-Rance;22;2017;taux natalite;22197;48.50951544309431, -1.9412624801936378;Taux brut de natalité (pour mille);Pleudihen-sur-Rance;22;8.9
22198;Pleumeur-Bodou;22;2017;taux natalite;22198;48.78542781504321, -3.518777493190809;Taux brut de natalité (pour mille);Pleumeur-Bodou;22;8.9
22199;Pleumeur-Gautier;22;2017;taux natalite;22199;48.800469646874966, -3.151540920684789;Taux brut de natalité (pour mille);Pleumeur-Gautier;22;8.9
22200;Pléven;22;2017;taux natalite;22200;48.49128434115146, -2.3211902889547233;Taux brut de natalité (pour mille);Pléven;22;8.9
22201;Plévenon;22;2017;taux natalite;22201;48.65647836354202, -2.31997098103021;Taux brut de natalité (pour mille);Plévenon;22;8.9
22202;Plévin;22;2017;taux natalite;22202;48.2236933611001, -3.516379511444769;Taux brut de natalité (pour mille);Plévin;22;8.9
22203;Plœuc-L'Hermitage;22;2017;taux natalite;22203;48.34074131893954, -2.7952897427258603;Taux brut de natalité (pour mille);Plœuc-L'Hermitage;22;8.9
22204;Ploëzal;22;2017;taux natalite;22204;48.71683177824035, -3.1808589207836055;Taux brut de natalité (pour mille);Ploëzal;22;8.9
22205;Plorec-sur-Arguenon;22;2017;taux natalite;22205;48.46360846668484, -2.3010423354649867;Taux brut de natalité (pour mille);Plorec-sur-Arguenon;22;8.9
22206;Châtelaudren-Plouagat;22;2017;taux natalite;22206;48.53038727713945, -2.989574473485287;Taux brut de natalité (pour mille);Châtelaudren-Plouagat;22;8.9
22207;Plouaret;22;2017;taux natalite;22207;48.61949008013532, -3.483272137839892;Taux brut de natalité (pour mille);Plouaret;22;8.9
22208;Plouasne;22;2017;taux natalite;22208;48.31178706593236, -2.007880383435003;Taux brut de natalité (pour mille);Plouasne;22;8.9
22209;Beaussais-sur-Mer;22;2017;taux natalite;22209;48.56046648898241, -2.1365246980572077;Taux brut de natalité (pour mille);Beaussais-sur-Mer;22;8.9
22210;Ploubazlanec;22;2017;taux natalite;22210;48.80531646998795, -3.044734163599906;Taux brut de natalité (pour mille);Ploubazlanec;22;8.9
22211;Ploubezre;22;2017;taux natalite;22211;48.685540104635514, -3.4484114804534305;Taux brut de natalité (pour mille);Ploubezre;22;8.9
22212;Plouëc-du-Trieux;22;2017;taux natalite;22212;48.67218252212366, -3.1875937861160675;Taux brut de natalité (pour mille);Plouëc-du-Trieux;22;8.9
22213;Plouër-sur-Rance;22;2017;taux natalite;22213;48.525076993155004, -2.0064772868034786;Taux brut de natalité (pour mille);Plouër-sur-Rance;22;8.9
22214;Plouézec;22;2017;taux natalite;22214;48.73857830623221, -2.9792489742525143;Taux brut de natalité (pour mille);Plouézec;22;8.9
22215;Ploufragan;22;2017;taux natalite;22215;48.487289095102696, -2.8081004181194076;Taux brut de natalité (pour mille);Ploufragan;22;8.9
22216;Plougonver;22;2017;taux natalite;22216;48.4850234183266, -3.3748184940250456;Taux brut de natalité (pour mille);Plougonver;22;8.9
22217;Plougras;22;2017;taux natalite;22217;48.496580804818194, -3.5645663818142;Taux brut de natalité (pour mille);Plougras;22;8.9
22218;Plougrescant;22;2017;taux natalite;22218;48.83997977804071, -3.239732572991491;Taux brut de natalité (pour mille);Plougrescant;22;8.9
22219;Plouguenast-Langast;22;2017;taux natalite;22219;48.27977801969337, -2.6900266392636634;Taux brut de natalité (pour mille);Plouguenast-Langast;22;8.9
22220;Plouguernével;22;2017;taux natalite;22220;48.23416976040906, -3.2473071374026845;Taux brut de natalité (pour mille);Plouguernével;22;8.9
22221;Plouguiel;22;2017;taux natalite;22221;48.804943058278226, -3.2446560431653406;Taux brut de natalité (pour mille);Plouguiel;22;8.9
22222;Plouha;22;2017;taux natalite;22222;48.68202883059129, -2.931517174565538;Taux brut de natalité (pour mille);Plouha;22;8.9
