LIBGEO;CODGEO;filiere;energie_type;production_mwh;puissances_kw;Code département;Code de la commune
Saint-Aubin-des-Landes;35252;PAC (aérothermie et géothermie);Chaleur;301.0;382.0;35;252
Saint-Aubin-des-Landes;35252;Solaire PV;Electricité;66.0;66.0;35;252
Saint-Aubin-des-Landes;35252;Solaire thermique;Chaleur;9.0;10.0;35;252
Saint-Aubin-du-Cormier;35253;Bois énergie chaufferies;Chaleur;506.0;320.0;35;253
Saint-Aubin-du-Cormier;35253;Bois énergie domestique;Chaleur;4952.0;5867.0;35;253
Saint-Aubin-du-Cormier;35253;Hydroélectricité;Electricité;0.0;0.0;35;253
Saint-Aubin-du-Cormier;35253;PAC (aérothermie et géothermie);Chaleur;1023.0;1301.0;35;253
Saint-Aubin-du-Cormier;35253;Solaire PV;Electricité;78.0;108.0;35;253
Saint-Aubin-du-Cormier;35253;Solaire thermique;Chaleur;32.0;40.0;35;253
Saint-Benoît-des-Ondes;35255;Bois énergie domestique;Chaleur;1800.0;2133.0;35;255
Saint-Benoît-des-Ondes;35255;Hydroélectricité;Electricité;0.0;0.0;35;255
Saint-Benoît-des-Ondes;35255;PAC (aérothermie et géothermie);Chaleur;435.0;553.0;35;255
Saint-Benoît-des-Ondes;35255;Solaire thermique;Chaleur;14.0;20.0;35;255
Saint-Briac-sur-Mer;35256;Bois énergie domestique;Chaleur;4176.0;4948.0;35;256
Saint-Briac-sur-Mer;35256;Hydroélectricité;Electricité;0.0;0.0;35;256
Saint-Briac-sur-Mer;35256;PAC (aérothermie et géothermie);Chaleur;1967.0;2501.0;35;256
Saint-Briac-sur-Mer;35256;Solaire PV;Electricité;26.0;26.0;35;256
Saint-Briac-sur-Mer;35256;Solaire thermique;Chaleur;61.0;90.0;35;256
Maen Roch;35257;Bois énergie chaufferies;Chaleur;2931.0;1303.0;35;257
Maen Roch;35257;Bois énergie domestique;Chaleur;8391.0;9941.0;35;257
Maen Roch;35257;Hydroélectricité;Electricité;0.0;0.0;35;257
Maen Roch;35257;Méthanisation;Biométhane;0.0;0.0;35;257
Maen Roch;35257;PAC (aérothermie et géothermie);Chaleur;1596.0;2030.0;35;257
Maen Roch;35257;Solaire PV;Electricité;327.0;321.0;35;257
Maen Roch;35257;Solaire thermique;Chaleur;50.0;70.0;35;257
Saint-Brieuc-des-Iffs;35258;Bois énergie domestique;Chaleur;512.0;606.0;35;258
Saint-Brieuc-des-Iffs;35258;Hydroélectricité;Electricité;0.0;0.0;35;258
Saint-Brieuc-des-Iffs;35258;PAC (aérothermie et géothermie);Chaleur;108.0;138.0;35;258
Saint-Brieuc-des-Iffs;35258;Solaire PV;Electricité;181.0;180.0;35;258
Saint-Brieuc-des-Iffs;35258;Solaire thermique;Chaleur;3.0;0.0;35;258
Saint-Broladre;35259;Bois énergie chaufferies;Chaleur;0.0;0.0;35;259
Saint-Broladre;35259;Bois énergie domestique;Chaleur;2069.0;2452.0;35;259
Saint-Broladre;35259;Hydroélectricité;Electricité;0.0;0.0;35;259
Saint-Broladre;35259;PAC (aérothermie et géothermie);Chaleur;429.0;545.0;35;259
Saint-Broladre;35259;Solaire thermique;Chaleur;13.0;20.0;35;259
Saint-Christophe-des-Bois;35260;Bois énergie domestique;Chaleur;912.0;1081.0;35;260
Saint-Christophe-des-Bois;35260;Hydroélectricité;Electricité;0.0;0.0;35;260
Saint-Christophe-des-Bois;35260;PAC (aérothermie et géothermie);Chaleur;197.0;251.0;35;260
Saint-Christophe-des-Bois;35260;Solaire thermique;Chaleur;6.0;10.0;35;260
Saint-Christophe-de-Valains;35261;Bois énergie domestique;Chaleur;376.0;446.0;35;261
Saint-Christophe-de-Valains;35261;Hydroélectricité;Electricité;0.0;0.0;35;261
Saint-Christophe-de-Valains;35261;PAC (aérothermie et géothermie);Chaleur;82.0;104.0;35;261
Saint-Christophe-de-Valains;35261;Solaire thermique;Chaleur;3.0;0.0;35;261
Sainte-Colombe;35262;Bois énergie chaufferies;Chaleur;115.0;110.0;35;262
Sainte-Colombe;35262;Bois énergie domestique;Chaleur;551.0;653.0;35;262
Sainte-Colombe;35262;Hydroélectricité;Electricité;0.0;0.0;35;262
Sainte-Colombe;35262;PAC (aérothermie et géothermie);Chaleur;113.0;144.0;35;262
Sainte-Colombe;35262;Solaire PV;Electricité;128.0;115.0;35;262
Sainte-Colombe;35262;Solaire thermique;Chaleur;4.0;0.0;35;262
Saint-Coulomb;35263;Bois énergie domestique;Chaleur;5202.0;6163.0;35;263
Saint-Coulomb;35263;Hydroélectricité;Electricité;0.0;0.0;35;263
Saint-Coulomb;35263;PAC (aérothermie et géothermie);Chaleur;1355.0;1723.0;35;263
Saint-Coulomb;35263;Solaire PV;Electricité;54.0;51.0;35;263
Saint-Coulomb;35263;Solaire thermique;Chaleur;42.0;60.0;35;263
Saint-Didier;35264;Bois énergie domestique;Chaleur;2336.0;2768.0;35;264
Saint-Didier;35264;Hydroélectricité;Electricité;0.0;0.0;35;264
Saint-Didier;35264;PAC (aérothermie et géothermie);Chaleur;571.0;726.0;35;264
Saint-Didier;35264;Solaire PV;Electricité;112.0;109.0;35;264
Saint-Didier;35264;Solaire thermique;Chaleur;18.0;20.0;35;264
Saint-Domineuc;35265;Bois énergie domestique;Chaleur;3877.0;4593.0;35;265
Saint-Domineuc;35265;Hydroélectricité;Electricité;0.0;0.0;35;265
Saint-Domineuc;35265;Méthanisation;Biométhane;0.0;0.0;35;265
Saint-Domineuc;35265;PAC (aérothermie et géothermie);Chaleur;814.0;1035.0;35;265
Saint-Domineuc;35265;Solaire PV;Electricité;317.0;295.0;35;265
Saint-Domineuc;35265;Solaire thermique;Chaleur;25.0;40.0;35;265
Saint-Erblon;35266;Bois énergie domestique;Chaleur;2974.0;3523.0;35;266
Saint-Erblon;35266;Fossile;Chaleur;6513.0;4798.0;35;266
Saint-Erblon;35266;Fossile;Electricité;5789.0;4265.0;35;266
Saint-Erblon;35266;Hydroélectricité;Electricité;0.0;0.0;35;266
Saint-Erblon;35266;PAC (aérothermie et géothermie);Chaleur;732.0;931.0;35;266
Saint-Erblon;35266;Solaire PV;Electricité;136.0;134.0;35;266
Saint-Erblon;35266;Solaire thermique;Chaleur;23.0;30.0;35;266
Saint-Ganton;35268;Bois énergie domestique;Chaleur;831.0;984.0;35;268
Saint-Ganton;35268;Hydroélectricité;Electricité;0.0;0.0;35;268
Saint-Ganton;35268;PAC (aérothermie et géothermie);Chaleur;176.0;224.0;35;268
Saint-Ganton;35268;Solaire thermique;Chaleur;6.0;10.0;35;268
Saint-Georges-de-Gréhaigne;35270;Bois énergie domestique;Chaleur;791.0;937.0;35;270
Saint-Georges-de-Gréhaigne;35270;Hydroélectricité;Electricité;0.0;0.0;35;270
Saint-Georges-de-Gréhaigne;35270;PAC (aérothermie et géothermie);Chaleur;171.0;217.0;35;270
Saint-Georges-de-Gréhaigne;35270;Solaire PV;Electricité;89.0;84.0;35;270
Saint-Georges-de-Gréhaigne;35270;Solaire thermique;Chaleur;5.0;10.0;35;270
Saint-Georges-de-Reintembault;35271;Bois énergie chaufferies;Chaleur;0.0;0.0;35;271
Saint-Georges-de-Reintembault;35271;Bois énergie domestique;Chaleur;2666.0;3159.0;35;271
Saint-Georges-de-Reintembault;35271;Hydroélectricité;Electricité;0.0;0.0;35;271
Saint-Georges-de-Reintembault;35271;PAC (aérothermie et géothermie);Chaleur;592.0;753.0;35;271
Saint-Georges-de-Reintembault;35271;Solaire PV;Electricité;341.0;382.0;35;271
Saint-Georges-de-Reintembault;35271;Solaire thermique;Chaleur;19.0;30.0;35;271
Saint-Germain-du-Pinel;35272;Bois énergie domestique;Chaleur;1469.0;1741.0;35;272
Saint-Germain-du-Pinel;35272;Hydroélectricité;Electricité;0.0;0.0;35;272
Saint-Germain-du-Pinel;35272;PAC (aérothermie et géothermie);Chaleur;304.0;387.0;35;272
Saint-Germain-du-Pinel;35272;Solaire thermique;Chaleur;10.0;10.0;35;272
Saint-Germain-en-Coglès;35273;Bois énergie chaufferies;Chaleur;68.0;85.0;35;273
Saint-Germain-en-Coglès;35273;Bois énergie domestique;Chaleur;3271.0;3875.0;35;273
Saint-Germain-en-Coglès;35273;Hydroélectricité;Electricité;0.0;0.0;35;273
Saint-Germain-en-Coglès;35273;PAC (aérothermie et géothermie);Chaleur;711.0;904.0;35;273
Saint-Germain-en-Coglès;35273;Solaire PV;Electricité;221.0;211.0;35;273
Saint-Germain-en-Coglès;35273;Solaire thermique;Chaleur;22.0;30.0;35;273
Saint-Germain-sur-Ille;35274;Bois énergie chaufferies;Chaleur;0.0;0.0;35;274
Saint-Germain-sur-Ille;35274;Bois énergie domestique;Chaleur;1350.0;1599.0;35;274
Saint-Germain-sur-Ille;35274;Hydroélectricité;Electricité;0.0;0.0;35;274
Saint-Germain-sur-Ille;35274;Méthanisation;Chaleur;0.0;0.0;35;274
Saint-Germain-sur-Ille;35274;Méthanisation;Electricité;0.0;0.0;35;274
Saint-Germain-sur-Ille;35274;PAC (aérothermie et géothermie);Chaleur;277.0;352.0;35;274
Saint-Germain-sur-Ille;35274;Solaire PV;Electricité;52.0;62.0;35;274
Saint-Germain-sur-Ille;35274;Solaire thermique;Chaleur;9.0;10.0;35;274
Saint-Gilles;35275;Bois énergie domestique;Chaleur;6033.0;7148.0;35;275
Saint-Gilles;35275;Hydroélectricité;Electricité;0.0;0.0;35;275
Saint-Gilles;35275;Méthanisation;Biométhane;0.0;0.0;35;275
Saint-Gilles;35275;PAC (aérothermie et géothermie);Chaleur;1204.0;1531.0;35;275
Saint-Gilles;35275;Solaire PV;Electricité;774.0;712.0;35;275
Saint-Gilles;35275;Solaire thermique;Chaleur;38.0;50.0;35;275
Saint-Gondran;35276;Bois énergie domestique;Chaleur;912.0;1081.0;35;276
Saint-Gondran;35276;Hydroélectricité;Electricité;0.0;0.0;35;276
Saint-Gondran;35276;PAC (aérothermie et géothermie);Chaleur;189.0;240.0;35;276
Saint-Gondran;35276;Solaire thermique;Chaleur;6.0;10.0;35;276
Saint-Gonlay;35277;Bois énergie domestique;Chaleur;602.0;713.0;35;277
Saint-Gonlay;35277;Hydroélectricité;Electricité;0.0;0.0;35;277
Saint-Gonlay;35277;Méthanisation;Biométhane;0.0;0.0;35;277
Saint-Gonlay;35277;PAC (aérothermie et géothermie);Chaleur;136.0;172.0;35;277
Saint-Gonlay;35277;Solaire thermique;Chaleur;4.0;10.0;35;277
Saint-Grégoire;35278;Bois énergie domestique;Chaleur;8328.0;9867.0;35;278
Saint-Grégoire;35278;Fossile;Chaleur;0.0;0.0;35;278
Saint-Grégoire;35278;Fossile;Electricité;0.0;0.0;35;278
Saint-Grégoire;35278;Hydroélectricité;Electricité;0.0;0.0;35;278
Saint-Grégoire;35278;PAC (aérothermie et géothermie);Chaleur;2091.0;2659.0;35;278
Saint-Grégoire;35278;Solaire PV;Electricité;126.0;145.0;35;278
Saint-Grégoire;35278;Solaire thermique;Chaleur;65.0;90.0;35;278
Saint-Guinoux;35279;Bois énergie domestique;Chaleur;1873.0;2219.0;35;279
Saint-Guinoux;35279;Hydroélectricité;Electricité;0.0;0.0;35;279
Saint-Guinoux;35279;PAC (aérothermie et géothermie);Chaleur;393.0;499.0;35;279
Saint-Guinoux;35279;Solaire PV;Electricité;31.0;33.0;35;279
Saint-Guinoux;35279;Solaire thermique;Chaleur;12.0;20.0;35;279
Saint-Hilaire-des-Landes;35280;Bois énergie chaufferies;Chaleur;0.0;0.0;35;280
Saint-Hilaire-des-Landes;35280;Bois énergie domestique;Chaleur;1758.0;2083.0;35;280
Saint-Hilaire-des-Landes;35280;Hydroélectricité;Electricité;0.0;0.0;35;280
Saint-Hilaire-des-Landes;35280;PAC (aérothermie et géothermie);Chaleur;386.0;491.0;35;280
Saint-Hilaire-des-Landes;35280;Solaire PV;Electricité;74.0;75.0;35;280
Saint-Hilaire-des-Landes;35280;Solaire thermique;Chaleur;12.0;20.0;35;280
Saint-Jacques-de-la-Lande;35281;Bois énergie chaufferies;Chaleur;77.0;110.0;35;281
Saint-Jacques-de-la-Lande;35281;Bois énergie domestique;Chaleur;5842.0;6922.0;35;281
Saint-Jacques-de-la-Lande;35281;Hydroélectricité;Electricité;0.0;0.0;35;281
Saint-Jacques-de-la-Lande;35281;PAC (aérothermie et géothermie);Chaleur;1431.0;1820.0;35;281
Saint-Jacques-de-la-Lande;35281;Solaire PV;Electricité;106.0;153.0;35;281
Saint-Jacques-de-la-Lande;35281;Solaire thermique;Chaleur;45.0;60.0;35;281
Rives-du-Couesnon;35282;Bois énergie chaufferies;Chaleur;123.0;55.0;35;282
Rives-du-Couesnon;35282;Bois énergie domestique;Chaleur;4584.0;5431.0;35;282
Rives-du-Couesnon;35282;Hydroélectricité;Electricité;0.0;0.0;35;282
Rives-du-Couesnon;35282;PAC (aérothermie et géothermie);Chaleur;992.0;1261.0;35;282
Rives-du-Couesnon;35282;Solaire PV;Electricité;639.0;622.0;35;282
Rives-du-Couesnon;35282;Solaire thermique;Chaleur;31.0;40.0;35;282
Saint-Jean-sur-Vilaine;35283;Bois énergie domestique;Chaleur;1871.0;2217.0;35;283
Saint-Jean-sur-Vilaine;35283;Hydroélectricité;Electricité;0.0;0.0;35;283
Saint-Jean-sur-Vilaine;35283;PAC (aérothermie et géothermie);Chaleur;383.0;487.0;35;283
Saint-Jean-sur-Vilaine;35283;Solaire PV;Electricité;77.0;77.0;35;283
Saint-Jean-sur-Vilaine;35283;Solaire thermique;Chaleur;12.0;20.0;35;283
Saint-Jouan-des-Guérets;35284;Bois énergie chaufferies;Chaleur;0.0;0.0;35;284
Saint-Jouan-des-Guérets;35284;Bois énergie domestique;Chaleur;3936.0;4663.0;35;284
Saint-Jouan-des-Guérets;35284;Hydroélectricité;Electricité;0.0;0.0;35;284
Saint-Jouan-des-Guérets;35284;PAC (aérothermie et géothermie);Chaleur;841.0;1069.0;35;284
Saint-Jouan-des-Guérets;35284;Solaire PV;Electricité;30.0;129.0;35;284
Saint-Jouan-des-Guérets;35284;Solaire thermique;Chaleur;26.0;40.0;35;284
Saint-Just;35285;Bois énergie domestique;Chaleur;2257.0;2674.0;35;285
Saint-Just;35285;Hydroélectricité;Electricité;0.0;0.0;35;285
Saint-Just;35285;PAC (aérothermie et géothermie);Chaleur;475.0;604.0;35;285
Saint-Just;35285;Solaire PV;Electricité;165.0;258.0;35;285
Saint-Just;35285;Solaire thermique;Chaleur;15.0;20.0;35;285
Saint-Léger-des-Prés;35286;Bois énergie domestique;Chaleur;506.0;599.0;35;286
Saint-Léger-des-Prés;35286;Hydroélectricité;Electricité;0.0;0.0;35;286
Saint-Léger-des-Prés;35286;PAC (aérothermie et géothermie);Chaleur;104.0;133.0;35;286
Saint-Léger-des-Prés;35286;Solaire thermique;Chaleur;3.0;0.0;35;286
Saint-Lunaire;35287;Bois énergie chaufferies;Chaleur;153.0;100.0;35;287
Saint-Lunaire;35287;Bois énergie domestique;Chaleur;4096.0;4853.0;35;287
Saint-Lunaire;35287;Hydroélectricité;Electricité;0.0;0.0;35;287
Saint-Lunaire;35287;PAC (aérothermie et géothermie);Chaleur;1868.0;2376.0;35;287
Saint-Lunaire;35287;Solaire thermique;Chaleur;58.0;80.0;35;287
Saint-Malo;35288;Bois énergie chaufferies;Chaleur;12747.0;12800.0;35;288
Saint-Malo;35288;Bois énergie domestique;Chaleur;33492.0;39680.0;35;288
Saint-Malo;35288;Fossile;Chaleur;0.0;0.0;35;288
Saint-Malo;35288;Fossile;Electricité;0.0;0.0;35;288
Saint-Malo;35288;Hydroélectricité;Electricité;0.0;0.0;35;288
Saint-Malo;35288;Méthanisation;Biométhane;0.0;0.0;35;288
Saint-Malo;35288;PAC (aérothermie et géothermie);Chaleur;10636.0;13527.0;35;288
Saint-Malo;35288;Solaire PV;Electricité;954.0;1020.0;35;288
Saint-Malo;35288;Solaire thermique;Chaleur;332.0;470.0;35;288
Saint-Malo-de-Phily;35289;Bois énergie domestique;Chaleur;1702.0;2016.0;35;289
Saint-Malo-de-Phily;35289;Hydroélectricité;Electricité;0.0;0.0;35;289
Saint-Malo-de-Phily;35289;PAC (aérothermie et géothermie);Chaleur;391.0;497.0;35;289
Saint-Malo-de-Phily;35289;Solaire PV;Electricité;50.0;65.0;35;289
Saint-Malo-de-Phily;35289;Solaire thermique;Chaleur;12.0;20.0;35;289
Saint-Malon-sur-Mel;35290;Bois énergie domestique;Chaleur;981.0;1162.0;35;290
Saint-Malon-sur-Mel;35290;Hydroélectricité;Electricité;0.0;0.0;35;290
Saint-Malon-sur-Mel;35290;PAC (aérothermie et géothermie);Chaleur;229.0;292.0;35;290
Saint-Malon-sur-Mel;35290;Solaire PV;Electricité;66.0;46.0;35;290
Saint-Malon-sur-Mel;35290;Solaire thermique;Chaleur;7.0;10.0;35;290
Saint-Marcan;35291;Bois énergie domestique;Chaleur;929.0;1101.0;35;291
Saint-Marcan;35291;Hydroélectricité;Electricité;0.0;0.0;35;291
Saint-Marcan;35291;PAC (aérothermie et géothermie);Chaleur;208.0;265.0;35;291
Saint-Marcan;35291;Solaire thermique;Chaleur;7.0;10.0;35;291
Saint-Marc-le-Blanc;35292;Bois énergie domestique;Chaleur;3260.0;3862.0;35;292
Saint-Marc-le-Blanc;35292;Hydroélectricité;Electricité;0.0;0.0;35;292
Saint-Marc-le-Blanc;35292;PAC (aérothermie et géothermie);Chaleur;668.0;850.0;35;292
Saint-Marc-le-Blanc;35292;Solaire PV;Electricité;211.0;210.0;35;292
Saint-Marc-le-Blanc;35292;Solaire thermique;Chaleur;21.0;30.0;35;292
Sainte-Marie;35294;Bois énergie domestique;Chaleur;4423.0;5240.0;35;294
Sainte-Marie;35294;Éolien terrestre;Electricité;204.0;1250.0;35;294
Sainte-Marie;35294;Hydroélectricité;Electricité;0.0;0.0;35;294
Sainte-Marie;35294;PAC (aérothermie et géothermie);Chaleur;841.0;1070.0;35;294
Sainte-Marie;35294;Solaire PV;Electricité;265.0;270.0;35;294
Sainte-Marie;35294;Solaire thermique;Chaleur;26.0;40.0;35;294
Saint-Maugan;35295;Bois énergie domestique;Chaleur;868.0;1028.0;35;295
Saint-Maugan;35295;Hydroélectricité;Electricité;0.0;0.0;35;295
Saint-Maugan;35295;PAC (aérothermie et géothermie);Chaleur;182.0;232.0;35;295
Saint-Maugan;35295;Solaire PV;Electricité;35.0;39.0;35;295
Saint-Maugan;35295;Solaire thermique;Chaleur;6.0;10.0;35;295
Saint-Médard-sur-Ille;35296;Bois énergie domestique;Chaleur;2071.0;2453.0;35;296
Saint-Médard-sur-Ille;35296;Hydroélectricité;Electricité;0.0;0.0;35;296
Saint-Médard-sur-Ille;35296;PAC (aérothermie et géothermie);Chaleur;454.0;577.0;35;296
Saint-Médard-sur-Ille;35296;Solaire PV;Electricité;155.0;165.0;35;296
Saint-Médard-sur-Ille;35296;Solaire thermique;Chaleur;14.0;20.0;35;296
Saint-Méen-le-Grand;35297;Bois énergie domestique;Chaleur;6640.0;7867.0;35;297
Saint-Méen-le-Grand;35297;Hydroélectricité;Electricité;0.0;0.0;35;297
Saint-Méen-le-Grand;35297;PAC (aérothermie et géothermie);Chaleur;1289.0;1640.0;35;297
Saint-Méen-le-Grand;35297;Solaire PV;Electricité;163.0;161.0;35;297
Saint-Méen-le-Grand;35297;Solaire thermique;Chaleur;40.0;60.0;35;297
Saint-Méloir-des-Ondes;35299;Bois énergie chaufferies;Chaleur;0.0;0.0;35;299
Saint-Méloir-des-Ondes;35299;Bois énergie domestique;Chaleur;6584.0;7801.0;35;299
Saint-Méloir-des-Ondes;35299;Hydroélectricité;Electricité;0.0;0.0;35;299
Saint-Méloir-des-Ondes;35299;PAC (aérothermie et géothermie);Chaleur;1429.0;1817.0;35;299
Saint-Méloir-des-Ondes;35299;Solaire PV;Electricité;204.0;200.0;35;299
Saint-Méloir-des-Ondes;35299;Solaire thermique;Chaleur;45.0;60.0;35;299
Saint-M'Hervé;35300;Bois énergie domestique;Chaleur;2169.0;2570.0;35;300
Saint-M'Hervé;35300;Hydroélectricité;Electricité;0.0;0.0;35;300
Saint-M'Hervé;35300;PAC (aérothermie et géothermie);Chaleur;464.0;590.0;35;300
Saint-M'Hervé;35300;Solaire PV;Electricité;148.0;148.0;35;300
Saint-M'Hervé;35300;Solaire thermique;Chaleur;15.0;20.0;35;300
Saint-Onen-la-Chapelle;35302;Bois énergie domestique;Chaleur;2028.0;2403.0;35;302
Saint-Onen-la-Chapelle;35302;Hydroélectricité;Electricité;0.0;0.0;35;302
Saint-Onen-la-Chapelle;35302;PAC (aérothermie et géothermie);Chaleur;357.0;454.0;35;302
Saint-Onen-la-Chapelle;35302;Solaire PV;Electricité;699.0;654.0;35;302
Saint-Onen-la-Chapelle;35302;Solaire thermique;Chaleur;11.0;20.0;35;302
Saint-Ouen-des-Alleux;35304;Bois énergie domestique;Chaleur;2197.0;2603.0;35;304
Saint-Ouen-des-Alleux;35304;Hydroélectricité;Electricité;0.0;0.0;35;304
Saint-Ouen-des-Alleux;35304;PAC (aérothermie et géothermie);Chaleur;467.0;594.0;35;304
Saint-Ouen-des-Alleux;35304;Solaire PV;Electricité;48.0;55.0;35;304
Saint-Ouen-des-Alleux;35304;Solaire thermique;Chaleur;15.0;20.0;35;304
Saint-Péran;35305;Bois énergie domestique;Chaleur;694.0;822.0;35;305
Saint-Péran;35305;Hydroélectricité;Electricité;0.0;0.0;35;305
Saint-Péran;35305;PAC (aérothermie et géothermie);Chaleur;143.0;182.0;35;305
Saint-Péran;35305;Solaire PV;Electricité;83.0;92.0;35;305
Saint-Péran;35305;Solaire thermique;Chaleur;5.0;10.0;35;305
Saint-Père-Marc-en-Poulet;35306;Bois énergie domestique;Chaleur;3760.0;4455.0;35;306
Saint-Père-Marc-en-Poulet;35306;Hydroélectricité;Electricité;0.0;0.0;35;306
Saint-Père-Marc-en-Poulet;35306;PAC (aérothermie et géothermie);Chaleur;797.0;1014.0;35;306
Saint-Père-Marc-en-Poulet;35306;Solaire PV;Electricité;44.0;35.0;35;306
Saint-Père-Marc-en-Poulet;35306;Solaire thermique;Chaleur;25.0;30.0;35;306
Saint-Pern;35307;Bois énergie chaufferies;Chaleur;0.0;0.0;35;307
Saint-Pern;35307;Bois énergie domestique;Chaleur;1383.0;1639.0;35;307
Saint-Pern;35307;Hydroélectricité;Electricité;0.0;0.0;35;307
Saint-Pern;35307;PAC (aérothermie et géothermie);Chaleur;291.0;371.0;35;307
Saint-Pern;35307;Solaire PV;Electricité;212.0;191.0;35;307
Saint-Pern;35307;Solaire thermique;Chaleur;9.0;10.0;35;307
Mesnil-Roc'h;35308;Bois énergie domestique;Chaleur;7126.0;8442.0;35;308
Mesnil-Roc'h;35308;Hydroélectricité;Electricité;0.0;0.0;35;308
Mesnil-Roc'h;35308;PAC (aérothermie et géothermie);Chaleur;1591.0;2024.0;35;308
Mesnil-Roc'h;35308;Solaire PV;Electricité;515.0;544.0;35;308
Mesnil-Roc'h;35308;Solaire thermique;Chaleur;50.0;70.0;35;308
Saint-Rémy-du-Plain;35309;Bois énergie domestique;Chaleur;1323.0;1567.0;35;309
Saint-Rémy-du-Plain;35309;Hydroélectricité;Electricité;0.0;0.0;35;309
Saint-Rémy-du-Plain;35309;Méthanisation;Chaleur;0.0;0.0;35;309
Saint-Rémy-du-Plain;35309;Méthanisation;Electricité;0.0;0.0;35;309
Saint-Rémy-du-Plain;35309;PAC (aérothermie et géothermie);Chaleur;284.0;362.0;35;309
Saint-Rémy-du-Plain;35309;Solaire PV;Electricité;510.0;455.0;35;309
Saint-Rémy-du-Plain;35309;Solaire thermique;Chaleur;9.0;10.0;35;309
Saint-Sauveur-des-Landes;35310;Bois énergie chaufferies;Chaleur;2562.0;1200.0;35;310
Saint-Sauveur-des-Landes;35310;Bois énergie domestique;Chaleur;2105.0;2494.0;35;310
Saint-Sauveur-des-Landes;35310;Hydroélectricité;Electricité;0.0;0.0;35;310
Saint-Sauveur-des-Landes;35310;PAC (aérothermie et géothermie);Chaleur;438.0;557.0;35;310
Saint-Sauveur-des-Landes;35310;Solaire PV;Electricité;494.0;441.0;35;310
Saint-Sauveur-des-Landes;35310;Solaire thermique;Chaleur;14.0;20.0;35;310
Saint-Séglin;35311;Bois énergie domestique;Chaleur;1054.0;1249.0;35;311
Saint-Séglin;35311;Hydroélectricité;Electricité;0.0;0.0;35;311
Saint-Séglin;35311;PAC (aérothermie et géothermie);Chaleur;255.0;324.0;35;311
Saint-Séglin;35311;Solaire thermique;Chaleur;8.0;10.0;35;311
Saint-Senoux;35312;Bois énergie domestique;Chaleur;3002.0;3557.0;35;312
Saint-Senoux;35312;Hydroélectricité;Electricité;0.0;0.0;35;312
Saint-Senoux;35312;PAC (aérothermie et géothermie);Chaleur;673.0;856.0;35;312
Saint-Senoux;35312;Solaire PV;Electricité;138.0;143.0;35;312
Saint-Senoux;35312;Solaire thermique;Chaleur;21.0;30.0;35;312
Saint-Suliac;35314;Bois énergie domestique;Chaleur;1859.0;2203.0;35;314
Saint-Suliac;35314;Hydroélectricité;Electricité;0.0;0.0;35;314
Saint-Suliac;35314;PAC (aérothermie et géothermie);Chaleur;465.0;591.0;35;314
Saint-Suliac;35314;Solaire thermique;Chaleur;15.0;20.0;35;314
Saint-Sulpice-la-Forêt;35315;Bois énergie domestique;Chaleur;2212.0;2620.0;35;315
Saint-Sulpice-la-Forêt;35315;Hydroélectricité;Electricité;0.0;0.0;35;315
Saint-Sulpice-la-Forêt;35315;PAC (aérothermie et géothermie);Chaleur;456.0;581.0;35;315
Saint-Sulpice-la-Forêt;35315;Solaire PV;Electricité;64.0;68.0;35;315
Saint-Sulpice-la-Forêt;35315;Solaire thermique;Chaleur;14.0;20.0;35;315
Saint-Sulpice-des-Landes;35316;Bois énergie chaufferies;Chaleur;38.0;58.0;35;316
Saint-Sulpice-des-Landes;35316;Bois énergie domestique;Chaleur;1410.0;1670.0;35;316
Saint-Sulpice-des-Landes;35316;Hydroélectricité;Electricité;0.0;0.0;35;316
Saint-Sulpice-des-Landes;35316;PAC (aérothermie et géothermie);Chaleur;283.0;360.0;35;316
Saint-Sulpice-des-Landes;35316;Solaire PV;Electricité;249.0;270.0;35;316
Saint-Sulpice-des-Landes;35316;Solaire thermique;Chaleur;9.0;10.0;35;316
Saint-Symphorien;35317;Bois énergie domestique;Chaleur;882.0;1045.0;35;317
Saint-Symphorien;35317;Hydroélectricité;Electricité;0.0;0.0;35;317
Saint-Symphorien;35317;PAC (aérothermie et géothermie);Chaleur;184.0;234.0;35;317
Saint-Symphorien;35317;Solaire thermique;Chaleur;6.0;10.0;35;317
Saint-Thual;35318;Bois énergie domestique;Chaleur;1379.0;1634.0;35;318
Saint-Thual;35318;Hydroélectricité;Electricité;0.0;0.0;35;318
Saint-Thual;35318;PAC (aérothermie et géothermie);Chaleur;302.0;384.0;35;318
Saint-Thual;35318;Solaire PV;Electricité;93.0;98.0;35;318
Saint-Thual;35318;Solaire thermique;Chaleur;9.0;10.0;35;318
Saint-Thurial;35319;Bois énergie domestique;Chaleur;3033.0;3593.0;35;319
Saint-Thurial;35319;Éolien terrestre;Electricité;30.0;20.0;35;319
Saint-Thurial;35319;Hydroélectricité;Electricité;0.0;0.0;35;319
Saint-Thurial;35319;PAC (aérothermie et géothermie);Chaleur;625.0;795.0;35;319
Saint-Thurial;35319;Solaire PV;Electricité;62.0;69.0;35;319
Saint-Thurial;35319;Solaire thermique;Chaleur;20.0;30.0;35;319
Saint-Uniac;35320;Bois énergie domestique;Chaleur;771.0;913.0;35;320
Saint-Uniac;35320;Hydroélectricité;Electricité;0.0;0.0;35;320
Saint-Uniac;35320;Méthanisation;Biométhane;0.0;0.0;35;320
Saint-Uniac;35320;PAC (aérothermie et géothermie);Chaleur;153.0;194.0;35;320
