CODGEO,LIBGEO,Code département,annee,type,code_com,geo_point,typemetric,nom_com,code_dep,valeur
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,1.3976677
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,2.1087721
22243,Plusquellec,22,2024,criminalite,22243,"48.39927908013636, -3.484092849456566",taux pour mille,Plusquellec,22,0.0368115
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,2.3530134
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,1.5761742
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,4.5598125
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.0520035
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,6.9182215
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,1.3474171
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.3339327
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,5.7373325
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,2.4012189
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.4645259
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,5.434076
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.9512555
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,1.7964588
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.0084725
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,3.9291876
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,1.3976677
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,2.1087721
22244,Plussulien,22,2024,criminalite,22244,"48.2782231526076, -3.0655453547562916",taux pour mille,Plussulien,22,0.0368115
