CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,loyer_pr_dit_en_euros_par_m_,nom_com,code_dep
22318,Saint-Michel-de-Plélan,22,2024,carte loyer,318,22318,"48.462517653803566, -2.2219142048526956",7.77017191405504,Saint-Michel-de-Plélan,22
22319,Saint-Michel-en-Grève,22,2024,carte loyer,319,22319,"48.67433993987417, -3.5566456902871044",10.6423528703738,Saint-Michel-en-Grève,22
22319,Saint-Michel-en-Grève,22,2024,carte loyer,319,22319,"48.67433993987417, -3.5566456902871044",6.91330042081061,Saint-Michel-en-Grève,22
22320,Saint-Nicodème,22,2024,carte loyer,320,22320,"48.35407894472967, -3.3398443466795644",7.32611707484028,Saint-Nicodème,22
22320,Saint-Nicodème,22,2024,carte loyer,320,22320,"48.35407894472967, -3.3398443466795644",7.63398112473734,Saint-Nicodème,22
22321,Saint-Nicolas-du-Pélem,22,2024,carte loyer,321,22321,"48.322747608871424, -3.1643533662853915",7.00107816870564,Saint-Nicolas-du-Pélem,22
22321,Saint-Nicolas-du-Pélem,22,2024,carte loyer,321,22321,"48.322747608871424, -3.1643533662853915",7.94901853142507,Saint-Nicolas-du-Pélem,22
22322,Saint-Péver,22,2024,carte loyer,322,22322,"48.48253156312096, -3.0907309023369103",9.97436262493348,Saint-Péver,22
22322,Saint-Péver,22,2024,carte loyer,322,22322,"48.48253156312096, -3.0907309023369103",7.886330030872,Saint-Péver,22
22323,Saint-Pôtan,22,2024,carte loyer,323,22323,"48.55742195774306, -2.293196544819061",11.5603553975938,Saint-Pôtan,22
22323,Saint-Pôtan,22,2024,carte loyer,323,22323,"48.55742195774306, -2.293196544819061",7.93178814991944,Saint-Pôtan,22
22324,Saint-Quay-Perros,22,2024,carte loyer,324,22324,"48.781533179693625, -3.4497148782345137",10.9861309927514,Saint-Quay-Perros,22
22324,Saint-Quay-Perros,22,2024,carte loyer,324,22324,"48.781533179693625, -3.4497148782345137",10.4840533502871,Saint-Quay-Perros,22
22325,Saint-Quay-Portrieux,22,2024,carte loyer,325,22325,"48.65409653504049, -2.8432806060833724",12.1429670546187,Saint-Quay-Portrieux,22
22325,Saint-Quay-Portrieux,22,2024,carte loyer,325,22325,"48.65409653504049, -2.8432806060833724",9.05298989837502,Saint-Quay-Portrieux,22
22326,Saint-Rieul,22,2024,carte loyer,326,22326,"48.442756624027034, -2.420467597223518",10.4049369166459,Saint-Rieul,22
22326,Saint-Rieul,22,2024,carte loyer,326,22326,"48.442756624027034, -2.420467597223518",7.93178814991944,Saint-Rieul,22
22327,Saint-Samson-sur-Rance,22,2024,carte loyer,327,22327,"48.49142544779024, -2.0186274562777173",11.3326166575906,Saint-Samson-sur-Rance,22
22327,Saint-Samson-sur-Rance,22,2024,carte loyer,327,22327,"48.49142544779024, -2.0186274562777173",9.03560484765086,Saint-Samson-sur-Rance,22
22328,Saint-Servais,22,2024,carte loyer,328,22328,"48.386615901912556, -3.3742699079437326",7.32611707484028,Saint-Servais,22
22328,Saint-Servais,22,2024,carte loyer,328,22328,"48.386615901912556, -3.3742699079437326",7.23941362128617,Saint-Servais,22
22330,Saint-Thélo,22,2024,carte loyer,330,22330,"48.246377971630956, -2.840952357786138",7.89460202301942,Saint-Thélo,22
22330,Saint-Thélo,22,2024,carte loyer,330,22330,"48.246377971630956, -2.840952357786138",7.15080317411905,Saint-Thélo,22
22331,Sainte-Tréphine,22,2024,carte loyer,331,22331,"48.26576439236164, -3.169668269937842",9.33944698640629,Sainte-Tréphine,22
22331,Sainte-Tréphine,22,2024,carte loyer,331,22331,"48.26576439236164, -3.169668269937842",6.9025055945597,Sainte-Tréphine,22
22332,Saint-Trimoël,22,2024,carte loyer,332,22332,"48.393646810494076, -2.5412862373097482",9.65913471720898,Saint-Trimoël,22
22332,Saint-Trimoël,22,2024,carte loyer,332,22332,"48.393646810494076, -2.5412862373097482",8.77606187255829,Saint-Trimoël,22
22333,Saint-Vran,22,2024,carte loyer,333,22333,"48.24329965511069, -2.456955340483327",9.15409425662729,Saint-Vran,22
22333,Saint-Vran,22,2024,carte loyer,333,22333,"48.24329965511069, -2.456955340483327",7.39704804619821,Saint-Vran,22
22334,Saint-Igeaux,22,2024,carte loyer,334,22334,"48.27739267784361, -3.1144886899529576",9.33944698640629,Saint-Igeaux,22
22334,Saint-Igeaux,22,2024,carte loyer,334,22334,"48.27739267784361, -3.1144886899529576",7.94901853142507,Saint-Igeaux,22
22335,Senven-Léhart,22,2024,carte loyer,335,22335,"48.43524954757208, -3.065248795767099",9.97436262493348,Senven-Léhart,22
22335,Senven-Léhart,22,2024,carte loyer,335,22335,"48.43524954757208, -3.065248795767099",7.06923074557976,Senven-Léhart,22
22337,Sévignac,22,2024,carte loyer,337,22337,"48.332359750678485, -2.3198028238153525",9.15409425662729,Sévignac,22
22337,Sévignac,22,2024,carte loyer,337,22337,"48.332359750678485, -2.3198028238153525",7.77017191405504,Sévignac,22
22338,Squiffiec,22,2024,carte loyer,338,22338,"48.63739398496615, -3.1667291042396215",10.4117640468499,Squiffiec,22
22338,Squiffiec,22,2024,carte loyer,338,22338,"48.63739398496615, -3.1667291042396215",7.92522183987303,Squiffiec,22
22339,Taden,22,2024,carte loyer,339,22339,"48.487864499900226, -2.0542220825272572",11.0175779531662,Taden,22
22339,Taden,22,2024,carte loyer,339,22339,"48.487864499900226, -2.0542220825272572",9.34548561417184,Taden,22
22340,Tonquédec,22,2024,carte loyer,340,22340,"48.67585912150836, -3.4003826594572883",10.0094169143978,Tonquédec,22
22340,Tonquédec,22,2024,carte loyer,340,22340,"48.67585912150836, -3.4003826594572883",8.23843488210609,Tonquédec,22
22341,Tramain,22,2024,carte loyer,341,22341,"48.39991881113289, -2.389069232919647",11.2004142590537,Tramain,22
22341,Tramain,22,2024,carte loyer,341,22341,"48.39991881113289, -2.389069232919647",7.93178814991944,Tramain,22
22342,Trébédan,22,2024,carte loyer,342,22342,"48.40593968834034, -2.162912929257299",11.2004142590537,Trébédan,22
22342,Trébédan,22,2024,carte loyer,342,22342,"48.40593968834034, -2.162912929257299",7.87304222581911,Trébédan,22
22343,Trébeurden,22,2024,carte loyer,343,22343,"48.771017043640185, -3.5580091279400636",10.993754741808,Trébeurden,22
22343,Trébeurden,22,2024,carte loyer,343,22343,"48.771017043640185, -3.5580091279400636",10.3501289577758,Trébeurden,22
22344,Trébrivan,22,2024,carte loyer,344,22344,"48.310130878716734, -3.480979093557651",7.00107816870564,Trébrivan,22
22344,Trébrivan,22,2024,carte loyer,344,22344,"48.310130878716734, -3.480979093557651",6.9025055945597,Trébrivan,22
22345,Trébry,22,2024,carte loyer,345,22345,"48.3456874173447, -2.5576675063953207",7.89460202301942,Trébry,22
22345,Trébry,22,2024,carte loyer,345,22345,"48.3456874173447, -2.5576675063953207",7.5900754930011,Trébry,22
22346,Trédaniel,22,2024,carte loyer,346,22346,"48.34652230817231, -2.6052764478330435",9.65913471720898,Trédaniel,22
22346,Trédaniel,22,2024,carte loyer,346,22346,"48.34652230817231, -2.6052764478330435",7.5900754930011,Trédaniel,22
22347,Trédarzec,22,2024,carte loyer,347,22347,"48.791135560533206, -3.2010945470937124",10.4117640468499,Trédarzec,22
22347,Trédarzec,22,2024,carte loyer,347,22347,"48.791135560533206, -3.2010945470937124",8.70429282293193,Trédarzec,22
22348,Trédias,22,2024,carte loyer,348,22348,"48.365029012625335, -2.223155357652727",11.2004142590537,Trédias,22
22348,Trédias,22,2024,carte loyer,348,22348,"48.365029012625335, -2.223155357652727",7.87304222581911,Trédias,22
22349,Trédrez-Locquémeau,22,2024,carte loyer,349,22349,"48.70786004074584, -3.5635644143972796",10.6423528703738,Trédrez-Locquémeau,22
22349,Trédrez-Locquémeau,22,2024,carte loyer,349,22349,"48.70786004074584, -3.5635644143972796",6.91330042081061,Trédrez-Locquémeau,22
22350,Tréduder,22,2024,carte loyer,350,22350,"48.654791763935656, -3.566579965559253",10.6423528703738,Tréduder,22
22350,Tréduder,22,2024,carte loyer,350,22350,"48.654791763935656, -3.566579965559253",6.91330042081061,Tréduder,22
22351,Treffrin,22,2024,carte loyer,351,22351,"48.2985077985793, -3.5267684519728286",7.32611707484028,Treffrin,22
22351,Treffrin,22,2024,carte loyer,351,22351,"48.2985077985793, -3.5267684519728286",7.53468062706351,Treffrin,22
22352,Tréfumel,22,2024,carte loyer,352,22352,"48.33733289508829, -2.0239291297217643",10.9427490184733,Tréfumel,22
22352,Tréfumel,22,2024,carte loyer,352,22352,"48.33733289508829, -2.0239291297217643",8.8282506077058,Tréfumel,22
22353,Trégastel,22,2024,carte loyer,353,22353,"48.81720640789529, -3.5073250888119487",10.9861309927514,Trégastel,22
22353,Trégastel,22,2024,carte loyer,353,22353,"48.81720640789529, -3.5073250888119487",10.4840533502871,Trégastel,22
22354,Tréglamus,22,2024,carte loyer,354,22354,"48.55696485740258, -3.2546290079690814",9.22160622471704,Tréglamus,22
22354,Tréglamus,22,2024,carte loyer,354,22354,"48.55696485740258, -3.2546290079690814",7.63398112473734,Tréglamus,22
22356,Trégomeur,22,2024,carte loyer,356,22356,"48.5673467100913, -2.8833714458847868",10.5357529467107,Trégomeur,22
22356,Trégomeur,22,2024,carte loyer,356,22356,"48.5673467100913, -2.8833714458847868",9.44360375250698,Trégomeur,22
22358,Trégonneau,22,2024,carte loyer,358,22358,"48.613932216458565, -3.1632148012510446",9.22160622471704,Trégonneau,22
22358,Trégonneau,22,2024,carte loyer,358,22358,"48.613932216458565, -3.1632148012510446",7.92522183987303,Trégonneau,22
22359,Trégrom,22,2024,carte loyer,359,22359,"48.59485513742797, -3.4026792795067093",6.86078782116046,Trégrom,22
22359,Trégrom,22,2024,carte loyer,359,22359,"48.59485513742797, -3.4026792795067093",7.63398112473734,Trégrom,22
22360,Trégueux,22,2024,carte loyer,360,22360,"48.48032442317931, -2.745097817749216",11.0387325338769,Trégueux,22
22360,Trégueux,22,2024,carte loyer,360,22360,"48.48032442317931, -2.745097817749216",10.0379671495627,Trégueux,22
22361,Tréguidel,22,2024,carte loyer,361,22361,"48.600294369291674, -2.9427837937593764",10.5357529467107,Tréguidel,22
22361,Tréguidel,22,2024,carte loyer,361,22361,"48.600294369291674, -2.9427837937593764",8.32133051503484,Tréguidel,22
22362,Tréguier,22,2024,carte loyer,362,22362,"48.78432609355878, -3.2323635346482997",11.5502495474194,Tréguier,22
22362,Tréguier,22,2024,carte loyer,362,22362,"48.78432609355878, -3.2323635346482997",8.70429282293193,Tréguier,22
22363,Trélévern,22,2024,carte loyer,363,22363,"48.80139243121289, -3.36968784063376",10.9861309927514,Trélévern,22
22363,Trélévern,22,2024,carte loyer,363,22363,"48.80139243121289, -3.36968784063376",10.4840533502871,Trélévern,22
22364,Trélivan,22,2024,carte loyer,364,22364,"48.43050710216832, -2.1066145088602153",11.0175779531662,Trélivan,22
22364,Trélivan,22,2024,carte loyer,364,22364,"48.43050710216832, -2.1066145088602153",9.29638834420033,Trélivan,22
22365,Trémargat,22,2024,carte loyer,365,22365,"48.33011725801109, -3.267158891170826",6.86078782116046,Trémargat,22
22365,Trémargat,22,2024,carte loyer,365,22365,"48.33011725801109, -3.267158891170826",6.9025055945597,Trémargat,22
22366,Trémel,22,2024,carte loyer,366,22366,"48.604910145622725, -3.6178954777311847",8.41819823040831,Trémel,22
22366,Trémel,22,2024,carte loyer,366,22366,"48.604910145622725, -3.6178954777311847",9.96749501923598,Trémel,22
22368,Tréméreuc,22,2024,carte loyer,368,22368,"48.56030751476144, -2.063739677699312",11.0175779531662,Tréméreuc,22
22368,Tréméreuc,22,2024,carte loyer,368,22368,"48.56030751476144, -2.063739677699312",8.80913656275973,Tréméreuc,22
22369,Trémeur,22,2024,carte loyer,369,22369,"48.35065601742312, -2.268540546424408",11.2004142590537,Trémeur,22
22369,Trémeur,22,2024,carte loyer,369,22369,"48.35065601742312, -2.268540546424408",7.77017191405504,Trémeur,22
22370,Tréméven,22,2024,carte loyer,370,22370,"48.67136101756008, -3.03217825848345",9.58956554983327,Tréméven,22
22370,Tréméven,22,2024,carte loyer,370,22370,"48.67136101756008, -3.03217825848345",9.05298989837502,Tréméven,22
22371,Trémorel,22,2024,carte loyer,371,22371,"48.191345434020995, -2.302331099455107",9.73895903093869,Trémorel,22
22371,Trémorel,22,2024,carte loyer,371,22371,"48.191345434020995, -2.302331099455107",7.39704804619821,Trémorel,22
22372,Trémuson,22,2024,carte loyer,372,22372,"48.5245298638382, -2.848563798623896",9.8876295978888,Trémuson,22
22372,Trémuson,22,2024,carte loyer,372,22372,"48.5245298638382, -2.848563798623896",8.82794367990015,Trémuson,22
22373,Tréogan,22,2024,carte loyer,373,22373,"48.18693596932489, -3.5293689271781603",9.85175592116175,Tréogan,22
22373,Tréogan,22,2024,carte loyer,373,22373,"48.18693596932489, -3.5293689271781603",6.97578247491329,Tréogan,22
22375,Tressignaux,22,2024,carte loyer,375,22375,"48.61042982628992, -2.975256115667468",9.58956554983327,Tressignaux,22
22375,Tressignaux,22,2024,carte loyer,375,22375,"48.61042982628992, -2.975256115667468",8.32133051503484,Tressignaux,22
22376,Trévé,22,2024,carte loyer,376,22376,"48.216250324759606, -2.807523428832321",7.89460202301942,Trévé,22
22376,Trévé,22,2024,carte loyer,376,22376,"48.216250324759606, -2.807523428832321",7.34491183838306,Trévé,22
22377,Tréveneuc,22,2024,carte loyer,377,22377,"48.6598608633688, -2.873916409373055",10.5357529467107,Tréveneuc,22
22377,Tréveneuc,22,2024,carte loyer,377,22377,"48.6598608633688, -2.873916409373055",9.05298989837502,Tréveneuc,22
22378,Trévérec,22,2024,carte loyer,378,22378,"48.6593111264371, -3.055159337958461",9.63595531922072,Trévérec,22
22378,Trévérec,22,2024,carte loyer,378,22378,"48.6593111264371, -3.055159337958461",8.63263041664484,Trévérec,22
22379,Trévou-Tréguignec,22,2024,carte loyer,379,22379,"48.81188591337173, -3.3449039997241417",10.9861309927514,Trévou-Tréguignec,22
22379,Trévou-Tréguignec,22,2024,carte loyer,379,22379,"48.81188591337173, -3.3449039997241417",8.70429282293193,Trévou-Tréguignec,22
22380,Trévron,22,2024,carte loyer,380,22380,"48.388871430691424, -2.0681624638529756",10.9427490184733,Trévron,22
22380,Trévron,22,2024,carte loyer,380,22380,"48.388871430691424, -2.0681624638529756",8.8282506077058,Trévron,22
22381,Trézény,22,2024,carte loyer,381,22381,"48.75438431411275, -3.361107047764407",10.0094169143978,Trézény,22
22381,Trézény,22,2024,carte loyer,381,22381,"48.75438431411275, -3.361107047764407",8.23843488210609,Trézény,22
22383,Troguéry,22,2024,carte loyer,383,22383,"48.759723599934254, -3.2245634153118523",10.4117640468499,Troguéry,22
22383,Troguéry,22,2024,carte loyer,383,22383,"48.759723599934254, -3.2245634153118523",8.70429282293193,Troguéry,22
22384,Uzel,22,2024,carte loyer,384,22384,"48.28095984210413, -2.847819582785454",7.89460202301942,Uzel,22
22384,Uzel,22,2024,carte loyer,384,22384,"48.28095984210413, -2.847819582785454",7.0259460902392,Uzel,22
22385,La Vicomté-sur-Rance,22,2024,carte loyer,385,22385,"48.48785318675125, -1.9833936003151997",11.0175779531662,La Vicomté-sur-Rance,22
22385,La Vicomté-sur-Rance,22,2024,carte loyer,385,22385,"48.48785318675125, -1.9833936003151997",9.07094090887229,La Vicomté-sur-Rance,22
22386,Le Vieux-Bourg,22,2024,carte loyer,386,22386,"48.39067894840724, -3.0036362766763243",7.00107816870564,Le Vieux-Bourg,22
22386,Le Vieux-Bourg,22,2024,carte loyer,386,22386,"48.39067894840724, -3.0036362766763243",7.59803665050264,Le Vieux-Bourg,22
22387,Le Vieux-Marché,22,2024,carte loyer,387,22387,"48.61356896560643, -3.4381657002665205",6.86078782116046,Le Vieux-Marché,22
22387,Le Vieux-Marché,22,2024,carte loyer,387,22387,"48.61356896560643, -3.4381657002665205",9.96749501923598,Le Vieux-Marché,22
22388,Vildé-Guingalan,22,2024,carte loyer,388,22388,"48.436341207341954, -2.151585554530895",11.0175779531662,Vildé-Guingalan,22
22388,Vildé-Guingalan,22,2024,carte loyer,388,22388,"48.436341207341954, -2.151585554530895",9.06914516908406,Vildé-Guingalan,22
22389,Yffiniac,22,2024,carte loyer,389,22389,"48.4679358135574, -2.6817276354156308",10.3376058927214,Yffiniac,22
22389,Yffiniac,22,2024,carte loyer,389,22389,"48.4679358135574, -2.6817276354156308",9.14142241001961,Yffiniac,22
22390,Yvias,22,2024,carte loyer,390,22390,"48.71464017346286, -3.0462754071344658",9.63595531922072,Yvias,22
22390,Yvias,22,2024,carte loyer,390,22390,"48.71464017346286, -3.0462754071344658",9.05298989837502,Yvias,22
22391,Yvignac-la-Tour,22,2024,carte loyer,391,22391,"48.34906512233677, -2.1705271693088832",9.15409425662729,Yvignac-la-Tour,22
22391,Yvignac-la-Tour,22,2024,carte loyer,391,22391,"48.34906512233677, -2.1705271693088832",7.87304222581911,Yvignac-la-Tour,22
29001,Argol,29,2024,carte loyer,001,29001,"48.24985950275675, -4.299014155732905",10.928178316563,Argol,29
29001,Argol,29,2024,carte loyer,001,29001,"48.24985950275675, -4.299014155732905",9.0676310533184,Argol,29
29002,Arzano,29,2024,carte loyer,002,29002,"47.89317340716374, -3.442755410196712",11.2829152598764,Arzano,29
29002,Arzano,29,2024,carte loyer,002,29002,"47.89317340716374, -3.442755410196712",8.22458668110457,Arzano,29
29003,Audierne,29,2024,carte loyer,003,29003,"48.0277346395964, -4.56142848950124",11.2600866740712,Audierne,29
29003,Audierne,29,2024,carte loyer,003,29003,"48.0277346395964, -4.56142848950124",8.59387931927006,Audierne,29
29004,Bannalec,29,2024,carte loyer,004,29004,"47.93523952370625, -3.695212815025375",11.9040468577612,Bannalec,29
29004,Bannalec,29,2024,carte loyer,004,29004,"47.93523952370625, -3.695212815025375",8.46750548980127,Bannalec,29
29005,Baye,29,2024,carte loyer,005,29005,"47.85585269987857, -3.6132344888630112",11.1709622053505,Baye,29
29005,Baye,29,2024,carte loyer,005,29005,"47.85585269987857, -3.6132344888630112",10.8485525890176,Baye,29
29006,Bénodet,29,2024,carte loyer,006,29006,"47.87842194466297, -4.076056097043243",13.1737113674412,Bénodet,29
29006,Bénodet,29,2024,carte loyer,006,29006,"47.87842194466297, -4.076056097043243",10.9596424238013,Bénodet,29
29007,Berrien,29,2024,carte loyer,007,29007,"48.40302260650541, -3.7657070439880784",7.32611707484028,Berrien,29
29007,Berrien,29,2024,carte loyer,007,29007,"48.40302260650541, -3.7657070439880784",7.23941362128617,Berrien,29
29008,Beuzec-Cap-Sizun,29,2024,carte loyer,008,29008,"48.07167377896529, -4.507384747992127",9.33781045165259,Beuzec-Cap-Sizun,29
29008,Beuzec-Cap-Sizun,29,2024,carte loyer,008,29008,"48.07167377896529, -4.507384747992127",8.59387931927006,Beuzec-Cap-Sizun,29
29010,Bodilis,29,2024,carte loyer,010,29010,"48.51531993406892, -4.120071275834516",9.103909218443,Bodilis,29
29010,Bodilis,29,2024,carte loyer,010,29010,"48.51531993406892, -4.120071275834516",8.20144975287545,Bodilis,29
29011,Bohars,29,2024,carte loyer,011,29011,"48.43135873020495, -4.521859794324753",11.2846529485194,Bohars,29
29011,Bohars,29,2024,carte loyer,011,29011,"48.43135873020495, -4.521859794324753",10.7314534611598,Bohars,29
29012,Bolazec,29,2024,carte loyer,012,29012,"48.4427800195455, -3.5945040897576557",7.32611707484028,Bolazec,29
29012,Bolazec,29,2024,carte loyer,012,29012,"48.4427800195455, -3.5945040897576557",6.63874765222973,Bolazec,29
29013,Botmeur,29,2024,carte loyer,013,29013,"48.3768560390799, -3.922713555944506",8.98094492023174,Botmeur,29
29013,Botmeur,29,2024,carte loyer,013,29013,"48.3768560390799, -3.922713555944506",7.23941362128617,Botmeur,29
29014,Botsorhel,29,2024,carte loyer,014,29014,"48.506149690265225, -3.6287837986547244",8.98094492023174,Botsorhel,29
29014,Botsorhel,29,2024,carte loyer,014,29014,"48.506149690265225, -3.6287837986547244",6.63874765222973,Botsorhel,29
29015,Bourg-Blanc,29,2024,carte loyer,015,29015,"48.495755138424094, -4.50003045399556",11.1625873065383,Bourg-Blanc,29
29015,Bourg-Blanc,29,2024,carte loyer,015,29015,"48.495755138424094, -4.50003045399556",9.61885831673615,Bourg-Blanc,29
29016,Brasparts,29,2024,carte loyer,016,29016,"48.319461337799964, -3.9502985766764875",7.65539944036306,Brasparts,29
29016,Brasparts,29,2024,carte loyer,016,29016,"48.319461337799964, -3.9502985766764875",7.28088871382611,Brasparts,29
29017,Brélès,29,2024,carte loyer,017,29017,"48.471187096978994, -4.687127834037883",12.8256182283273,Brélès,29
29017,Brélès,29,2024,carte loyer,017,29017,"48.471187096978994, -4.687127834037883",10.1865682410068,Brélès,29
29018,Brennilis,29,2024,carte loyer,018,29018,"48.35990822902084, -3.850904376567688",7.65539944036306,Brennilis,29
29018,Brennilis,29,2024,carte loyer,018,29018,"48.35990822902084, -3.850904376567688",7.28088871382611,Brennilis,29
29019,Brest,29,2024,carte loyer,019,29019,"48.40025315002706, -4.5022743091573005",11.7310421628723,Brest,29
29019,Brest,29,2024,carte loyer,019,29019,"48.40025315002706, -4.5022743091573005",10.9006054683164,Brest,29
29020,Briec,29,2024,carte loyer,020,29020,"48.09378616574339, -4.020431759963829",10.1131904577312,Briec,29
29020,Briec,29,2024,carte loyer,020,29020,"48.09378616574339, -4.020431759963829",9.57736286321147,Briec,29
29021,Plounéour-Brignogan-plages,29,2024,carte loyer,021,29021,"48.65265646259037, -4.330026301718726",10.4913121241617,Plounéour-Brignogan-plages,29
29021,Plounéour-Brignogan-plages,29,2024,carte loyer,021,29021,"48.65265646259037, -4.330026301718726",8.64926543972145,Plounéour-Brignogan-plages,29
29022,Camaret-sur-Mer,29,2024,carte loyer,022,29022,"48.26815074995694, -4.586871402544252",10.928178316563,Camaret-sur-Mer,29
29022,Camaret-sur-Mer,29,2024,carte loyer,022,29022,"48.26815074995694, -4.586871402544252",9.0676310533184,Camaret-sur-Mer,29
29023,Carantec,29,2024,carte loyer,023,29023,"48.65687533095654, -3.9145636201202967",9.91068161236014,Carantec,29
29023,Carantec,29,2024,carte loyer,023,29023,"48.65687533095654, -3.9145636201202967",9.84864529801998,Carantec,29
29024,Carhaix-Plouguer,29,2024,carte loyer,024,29024,"48.26874866034538, -3.5660276318224926",9.70275180520927,Carhaix-Plouguer,29
29024,Carhaix-Plouguer,29,2024,carte loyer,024,29024,"48.26874866034538, -3.5660276318224926",7.86402652750118,Carhaix-Plouguer,29
29025,Cast,29,2024,carte loyer,025,29025,"48.14889070095511, -4.11886748848833",11.3488345799792,Cast,29
29025,Cast,29,2024,carte loyer,025,29025,"48.14889070095511, -4.11886748848833",8.33320199519492,Cast,29
29026,Châteaulin,29,2024,carte loyer,026,29026,"48.2029550902763, -4.073744375880054",11.4500008171522,Châteaulin,29
29026,Châteaulin,29,2024,carte loyer,026,29026,"48.2029550902763, -4.073744375880054",8.23498614155195,Châteaulin,29
29027,Châteauneuf-du-Faou,29,2024,carte loyer,027,29027,"48.188821339429424, -3.8208583033939227",9.43300925249545,Châteauneuf-du-Faou,29
29027,Châteauneuf-du-Faou,29,2024,carte loyer,027,29027,"48.188821339429424, -3.8208583033939227",8.45191370682758,Châteauneuf-du-Faou,29
29028,Cléden-Cap-Sizun,29,2024,carte loyer,028,29028,"48.05401321365994, -4.656168731474595",9.33781045165259,Cléden-Cap-Sizun,29
29028,Cléden-Cap-Sizun,29,2024,carte loyer,028,29028,"48.05401321365994, -4.656168731474595",8.59387931927006,Cléden-Cap-Sizun,29
29029,Cléden-Poher,29,2024,carte loyer,029,29029,"48.24311008262776, -3.6641547736120073",9.85175592116175,Cléden-Poher,29
29029,Cléden-Poher,29,2024,carte loyer,029,29029,"48.24311008262776, -3.6641547736120073",7.53468062706351,Cléden-Poher,29
29030,Cléder,29,2024,carte loyer,030,29030,"48.66034559095374, -4.124319206412822",9.32696472806126,Cléder,29
29030,Cléder,29,2024,carte loyer,030,29030,"48.66034559095374, -4.124319206412822",9.48764068029388,Cléder,29
29031,Clohars-Carnoët,29,2024,carte loyer,031,29031,"47.79448852750255, -3.566712666045648",10.9267455639004,Clohars-Carnoët,29
29031,Clohars-Carnoët,29,2024,carte loyer,031,29031,"47.79448852750255, -3.566712666045648",10.7702282093882,Clohars-Carnoët,29
29032,Clohars-Fouesnant,29,2024,carte loyer,032,29032,"47.89816997127278, -4.082832727881424",12.2228451701067,Clohars-Fouesnant,29
29032,Clohars-Fouesnant,29,2024,carte loyer,032,29032,"47.89816997127278, -4.082832727881424",10.3987677901814,Clohars-Fouesnant,29
29033,Le Cloître-Pleyben,29,2024,carte loyer,033,29033,"48.258689605035194, -3.896689194540526",7.65539944036306,Le Cloître-Pleyben,29
29033,Le Cloître-Pleyben,29,2024,carte loyer,033,29033,"48.258689605035194, -3.896689194540526",7.28088871382611,Le Cloître-Pleyben,29
29034,Le Cloître-Saint-Thégonnec,29,2024,carte loyer,034,29034,"48.459764066341506, -3.792460092776704",8.98094492023174,Le Cloître-Saint-Thégonnec,29
29034,Le Cloître-Saint-Thégonnec,29,2024,carte loyer,034,29034,"48.459764066341506, -3.792460092776704",7.23941362128617,Le Cloître-Saint-Thégonnec,29
29035,Coat-Méal,29,2024,carte loyer,035,29035,"48.506020855819415, -4.5397719977914175",10.622241174234,Coat-Méal,29
29035,Coat-Méal,29,2024,carte loyer,035,29035,"48.506020855819415, -4.5397719977914175",9.75546207150948,Coat-Méal,29
29036,Collorec,29,2024,carte loyer,036,29036,"48.29150283144146, -3.771339346619694",7.65539944036306,Collorec,29
29036,Collorec,29,2024,carte loyer,036,29036,"48.29150283144146, -3.771339346619694",7.28088871382611,Collorec,29
29037,Combrit,29,2024,carte loyer,037,29037,"47.8871419559671, -4.164161134106372",12.3916979589974,Combrit,29
29037,Combrit,29,2024,carte loyer,037,29037,"47.8871419559671, -4.164161134106372",11.0359473998729,Combrit,29
29038,Commana,29,2024,carte loyer,038,29038,"48.41038510420793, -3.9696770372899137",8.98094492023174,Commana,29
29038,Commana,29,2024,carte loyer,038,29038,"48.41038510420793, -3.9696770372899137",7.23941362128617,Commana,29
29039,Concarneau,29,2024,carte loyer,039,29039,"47.896435981192745, -3.9071513793560153",12.4171352793992,Concarneau,29
29039,Concarneau,29,2024,carte loyer,039,29039,"47.896435981192745, -3.9071513793560153",10.9022843740865,Concarneau,29
29040,Le Conquet,29,2024,carte loyer,040,29040,"48.35842564114117, -4.785348725132085",12.8256182283273,Le Conquet,29
29040,Le Conquet,29,2024,carte loyer,040,29040,"48.35842564114117, -4.785348725132085",10.7763122333135,Le Conquet,29
29041,Coray,29,2024,carte loyer,041,29041,"48.06593992425383, -3.855077686186193",9.5465348679023,Coray,29
29041,Coray,29,2024,carte loyer,041,29041,"48.06593992425383, -3.855077686186193",8.37496405953826,Coray,29
29042,Crozon,29,2024,carte loyer,042,29042,"48.244916564109786, -4.491943677386122",11.7532983592652,Crozon,29
29042,Crozon,29,2024,carte loyer,042,29042,"48.244916564109786, -4.491943677386122",10.0056529459831,Crozon,29
29043,Daoulas,29,2024,carte loyer,043,29043,"48.35581020789005, -4.263891208363922",10.9477036173221,Daoulas,29
29043,Daoulas,29,2024,carte loyer,043,29043,"48.35581020789005, -4.263891208363922",9.29442196494292,Daoulas,29
29044,Dinéault,29,2024,carte loyer,044,29044,"48.21777614260057, -4.166686864651242",10.5860917198429,Dinéault,29
29044,Dinéault,29,2024,carte loyer,044,29044,"48.21777614260057, -4.166686864651242",9.0676310533184,Dinéault,29
29045,Dirinon,29,2024,carte loyer,045,29045,"48.40085118131671, -4.26921133774732",10.9477036173221,Dirinon,29
29045,Dirinon,29,2024,carte loyer,045,29045,"48.40085118131671, -4.26921133774732",10.3896723529052,Dirinon,29
