CODGEO,LIBGEO,Code département,annee,type,code_de_la_commune,code_com,geo_point,energie_type,filiere,puissances_kw,production_mwh,nom_com,code_dep
22014,Bourseul,22,2024,production energetique,014,22014,"48.46712529195602, -2.2649305685662817",Chaleur,PAC (aérothermie et géothermie),1489.0,1064.0,Bourseul,22
22014,Bourseul,22,2024,production energetique,014,22014,"48.46712529195602, -2.2649305685662817",Electricité,Hydroélectricité,0.0,0.0,Bourseul,22
22014,Bourseul,22,2024,production energetique,014,22014,"48.46712529195602, -2.2649305685662817",Chaleur,Bois énergie domestique,2721.0,2182.0,Bourseul,22
22015,Bréhand,22,2024,production energetique,015,22015,"48.39371348739721, -2.5887890119592436",Chaleur,Solaire thermique,30.0,23.0,Bréhand,22
22015,Bréhand,22,2024,production energetique,015,22015,"48.39371348739721, -2.5887890119592436",Electricité,Solaire PV,855.0,898.0,Bréhand,22
22015,Bréhand,22,2024,production energetique,015,22015,"48.39371348739721, -2.5887890119592436",Chaleur,PAC (aérothermie et géothermie),1926.0,1376.0,Bréhand,22
22015,Bréhand,22,2024,production energetique,015,22015,"48.39371348739721, -2.5887890119592436",Electricité,Hydroélectricité,0.0,0.0,Bréhand,22
22015,Bréhand,22,2024,production energetique,015,22015,"48.39371348739721, -2.5887890119592436",Chaleur,Bois énergie domestique,4046.0,3244.0,Bréhand,22
22016,Île-de-Bréhat,22,2024,production energetique,016,22016,"48.84999753399896, -3.0020099584464472",Chaleur,Solaire thermique,30.0,24.0,Île-de-Bréhat,22
22016,Île-de-Bréhat,22,2024,production energetique,016,22016,"48.84999753399896, -3.0020099584464472",Chaleur,PAC (aérothermie et géothermie),1983.0,1417.0,Île-de-Bréhat,22
22016,Île-de-Bréhat,22,2024,production energetique,016,22016,"48.84999753399896, -3.0020099584464472",Electricité,Hydroélectricité,0.0,0.0,Île-de-Bréhat,22
22016,Île-de-Bréhat,22,2024,production energetique,016,22016,"48.84999753399896, -3.0020099584464472",Chaleur,Bois énergie domestique,1578.0,1265.0,Île-de-Bréhat,22
22018,Brélidy,22,2024,production energetique,018,22018,"48.64929062701858, -3.227795253843802",Chaleur,Solaire thermique,10.0,6.0,Brélidy,22
22018,Brélidy,22,2024,production energetique,018,22018,"48.64929062701858, -3.227795253843802",Electricité,Solaire PV,40.0,29.0,Brélidy,22
22018,Brélidy,22,2024,production energetique,018,22018,"48.64929062701858, -3.227795253843802",Chaleur,PAC (aérothermie et géothermie),502.0,359.0,Brélidy,22
22018,Brélidy,22,2024,production energetique,018,22018,"48.64929062701858, -3.227795253843802",Electricité,Hydroélectricité,0.0,0.0,Brélidy,22
22018,Brélidy,22,2024,production energetique,018,22018,"48.64929062701858, -3.227795253843802",Chaleur,Bois énergie domestique,905.0,725.0,Brélidy,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Chaleur,Solaire thermique,10.0,6.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Electricité,Solaire PV,106.0,41.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Chaleur,PAC (aérothermie et géothermie),518.0,370.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Chaleur,Méthanisation,120.0,841.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Electricité,Hydroélectricité,0.0,0.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Chaleur,Bois énergie domestique,1097.0,879.0,Bringolo,22
22019,Bringolo,22,2024,production energetique,019,22019,"48.57715815476378, -3.0063341580506617",Chaleur,Bois énergie chaufferies,100.0,145.0,Bringolo,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Chaleur,Solaire thermique,50.0,39.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Electricité,Solaire PV,924.0,476.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Chaleur,PAC (aérothermie et géothermie),3280.0,2344.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Electricité,Méthanisation,33.0,170.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Chaleur,Méthanisation,33.0,170.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Electricité,Hydroélectricité,0.0,0.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Electricité,Éolien terrestre,11750.0,23169.0,Broons,22
22020,Broons,22,2024,production energetique,020,22020,"48.31131192288653, -2.2409231184102447",Chaleur,Bois énergie domestique,6413.0,5142.0,Broons,22
22021,Brusvily,22,2024,production energetique,021,22021,"48.39398952757658, -2.117702528013565",Chaleur,Solaire thermique,20.0,17.0,Brusvily,22
22021,Brusvily,22,2024,production energetique,021,22021,"48.39398952757658, -2.117702528013565",Electricité,Solaire PV,41.0,19.0,Brusvily,22
22021,Brusvily,22,2024,production energetique,021,22021,"48.39398952757658, -2.117702528013565",Chaleur,PAC (aérothermie et géothermie),1434.0,1025.0,Brusvily,22
22021,Brusvily,22,2024,production energetique,021,22021,"48.39398952757658, -2.117702528013565",Electricité,Hydroélectricité,0.0,0.0,Brusvily,22
22021,Brusvily,22,2024,production energetique,021,22021,"48.39398952757658, -2.117702528013565",Chaleur,Bois énergie domestique,2971.0,2382.0,Brusvily,22
22023,Bulat-Pestivien,22,2024,production energetique,023,22023,"48.43429350906591, -3.332708898349024",Chaleur,Solaire thermique,10.0,10.0,Bulat-Pestivien,22
22023,Bulat-Pestivien,22,2024,production energetique,023,22023,"48.43429350906591, -3.332708898349024",Chaleur,PAC (aérothermie et géothermie),829.0,593.0,Bulat-Pestivien,22
22023,Bulat-Pestivien,22,2024,production energetique,023,22023,"48.43429350906591, -3.332708898349024",Electricité,Hydroélectricité,0.0,0.0,Bulat-Pestivien,22
22023,Bulat-Pestivien,22,2024,production energetique,023,22023,"48.43429350906591, -3.332708898349024",Chaleur,Bois énergie domestique,1246.0,999.0,Bulat-Pestivien,22
22024,Calanhel,22,2024,production energetique,024,22024,"48.44062078647692, -3.4755663949139017",Chaleur,Solaire thermique,10.0,5.0,Calanhel,22
22024,Calanhel,22,2024,production energetique,024,22024,"48.44062078647692, -3.4755663949139017",Chaleur,PAC (aérothermie et géothermie),455.0,325.0,Calanhel,22
22024,Calanhel,22,2024,production energetique,024,22024,"48.44062078647692, -3.4755663949139017",Electricité,Hydroélectricité,0.0,0.0,Calanhel,22
22024,Calanhel,22,2024,production energetique,024,22024,"48.44062078647692, -3.4755663949139017",Electricité,Éolien terrestre,5100.0,8687.0,Calanhel,22
